advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Λευτέρης Χριστοφόρου - Lefteris Christoforou	Λευτέρης Χριστοφόρου - Lefteris Christoforou	832972046731724	Facebook	larnaca_district	Larnaca District	CY	Cyprus	19	1	69823	17353	264	4
ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	larnaca_district	Larnaca District	CY	Cyprus	110	1	44635	11193	537	3
European Parliament	European Parliament	178362315106	Facebook	larnaca_district	Larnaca District	CY	Cyprus	26	1	30634	14130	154	28
Γραφείο Τύπου και Πληροφοριών - Press and Information Office	PIO Cyprus	620027974738907	Facebook	larnaca_district	Larnaca District	CY	Cyprus	7	1	25718	11036	80	28
Κίνημα Σοσιαλδημοκρατών ΕΔΕΚ	EDEK	489124984493054	Facebook	larnaca_district	Larnaca District	CY	Cyprus	20	1	24469	9180	66	5
Δημοκρατικός Συναγερμός	Δημοκρατικός Συναγερμός	64330641883	Facebook	larnaca_district	Larnaca District	CY	Cyprus	12	1	19270	7387	121	3
Συμμαχία Πολιτών	ΣΥΜΜΑΧΙΑ ΠΟΛΙΤΩΝ	470323203056530	Facebook	larnaca_district	Larnaca District	CY	Cyprus	28	1	18130	3940	59	0
Costas Mavrides - Κώστας Μαυρίδης	Costas Mavrides - Κώστας Μαυρίδης	197874087030899	Facebook	larnaca_district	Larnaca District	CY	Cyprus	18	1	15978	4249	48	3
Nicos Tornaritis - Νίκος Τορναρίτης	Nicos Tornaritis - Νίκος Τορναρίτης	115653995162093	Facebook	larnaca_district	Larnaca District	CY	Cyprus	14	1	15423	5345	53	6
Marinos Mousiouttas	Andreas Nikitaras	306684270037168	Facebook	larnaca_district	Larnaca District	CY	Cyprus	33	1	12691	3843	67	2
Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS	Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS	46620712083	Facebook	larnaca_district	Larnaca District	CY	Cyprus	12	1	11183	2720	30	1
Κόμμα Δικαιοσύνης - ΟΑΔ	Michael Minas	404386316397983	Facebook	larnaca_district	Larnaca District	CY	Cyprus	14	1	10207	3453	46	6
ΛΕΥΤΕΡΗΣ ΔΗΜΗΤΡΙΟΥ	Eleftherios Demetriou	609745702447737	Facebook	larnaca_district	Larnaca District	CY	Cyprus	19	1	7651	1728	25	1
Παναγιώτης Σεντώνας - Panayiotis Sentonas	Παναγιώτης Σεντώνας - Panayiotis Sentonas	436419753766608	Facebook	larnaca_district	Larnaca District	CY	Cyprus	11	1	5425	1254	20	0
Δημήτρης Παπαδάκης	Δημήτρης Παπαδάκης - Demetris Papadakis	1406872809567447	Facebook	larnaca_district	Larnaca District	CY	Cyprus	8	1	5249	1104	13	0
Ξαναμπές στο Παιχνίδι - Ευρωεκλογές 2019		1820884184678798	Facebook	larnaca_district	Larnaca District	CY	Cyprus	31	1	5073	1109	30	0
Τζώρτζια Κωνσταντίνου-Παναγιώτου / Georgia Constantinou-Panayiotou		Georgia Constantinou Panayiotou	270213387069072	Facebook	larnaca_district	Larnaca District	CY	Cyprus	6	1	4904	1781	21	2
Katerina Christophidou	Katerina Christophidou	131599480586562	Facebook	larnaca_district	Larnaca District	CY	Cyprus	15	1	4146	1110	24	0
Ιακώβου Βάκης	Γιωργος Αλεξανδρου	332523037613071	Facebook	larnaca_district	Larnaca District	CY	Cyprus	4	1	4038	876	15	0
Νικόλας Παπαδόπουλος	Constantinos Georgallides	998046016880140	Facebook	larnaca_district	Larnaca District	CY	Cyprus	6	1	3446	1352	12	0
StudentLife.com.cy	StudentLife.com.cy	219265161533109	Facebook	larnaca_district	Larnaca District	CY	Cyprus	1	1	2624	1312	2	0
Dr. Eleni Stavrou	Eleni Stavrou	822417261217421	Facebook	larnaca_district	Larnaca District	CY	Cyprus	11	1	2175	639	18	0
Loucasfourlas	Isidoros Kolotas	315840879071640	Facebook	larnaca_district	Larnaca District	CY	Cyprus	1	1	2150	1075	2	0
ΚΩΝΣΤΑΝΤΙΝΟΣ ΟΔΥΣΣΕΩΣ	Κωνσταντινος Οδυσσεως	311289838967373	Facebook	larnaca_district	Larnaca District	CY	Cyprus	4	1	2149	637	10	0
Δημοκρατικό Κόμμα	Constantinos Georgallides	293704380825571	Facebook	larnaca_district	Larnaca District	CY	Cyprus	4	1	1294	516	7	0
