country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
LU	Luxembourg	European Parliament		178362315106	Facebook	122	1	3714820	1437972	19789	2800
LU	Luxembourg	LSAP	Lëtzebuerger Sozialistesch Aarbechterpartei	47216059667	Facebook	115	1	3349683	1095758	18575	1799
LU	Luxembourg	déi gréng	déi gréng	21710789873	Facebook	30	1	3170894	1339983	12469	3199
LU	Luxembourg	Greenpeace Luxembourg		67370457805	Facebook	134	1	2076942	536429	14853	399
LU	Luxembourg	Charles Goerens		441313569220539	Facebook	30	1	879190	223589	3491	199
LU	Luxembourg	DP - Demokratesch Partei	DP - Demokratesch Partei	280875378609326	Facebook	23	1	824873	239646	2667	99
LU	Luxembourg	Dan Kersch		231839814316073	Facebook	34	1	639859	193946	3364	0
LU	Luxembourg	Piraten Lëtzebuerg		183148710560	Facebook	42	1	589775	167921	4155	0
LU	Luxembourg	déi Lénk	déi Lénk	120444648033670	Facebook	17	1	548880	180954	2881	299
LU	Luxembourg	CSV	CSV	56016549775	Facebook	32	1	356967	96999	3168	0
LU	Luxembourg	déi jonk gréng	Déi jonk gréng	197451906960613	Facebook	24	1	278976	63000	2376	0
LU	Luxembourg	European Greens		141366725876424	Facebook	36	1	225090	83319	1591	400
LU	Luxembourg	Kialo		729627343834501	Facebook	341	1	168862	70652	1036	256
LU	Luxembourg	Unis pour les Droits Humains		1642871805813802	Facebook	17	1	133909	58679	130	4
LU	Luxembourg	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	26	1	109217	46445	244	54
LU	Luxembourg	Chris Bernard		764820513891336	Facebook	21	1	101946	22993	2078	0
LU	Luxembourg	Jonk Piraten		194441573983035	Facebook	3	1	100906	19981	296	0
LU	Luxembourg	European Investment Bank		350888674962511	Facebook	1	1	99999	49999	499	100
LU	Luxembourg	Julia Elisabetta Pitterman		2235333396715580	Facebook	7	1	67977	12996	692	0
LU	Luxembourg	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	62	1	52924	23526	222	38
LU	Luxembourg	Volt Luxembourg	Volt Luxembourg	766459183561998	Facebook	10	1	51869	15939	967	0
LU	Luxembourg	ADR  - Alternativ Demokratesch Reformpartei		115916035102253	Facebook	2	1	50998	10000	198	0
LU	Luxembourg	déi Lénk Déifferdeng	Gary Diderich	134418416573300	Facebook	1	1	49999	10000	99	0
LU	Luxembourg	Marc ANGEL		1404458223105541	Facebook	1	1	49999	10000	99	0
LU	Luxembourg	BreakingPlanet		1993767777349037	Facebook	1	1	49999	10000	99	0
LU	Luxembourg	JDL Jonk Demokraten		141096935941189	Facebook	1	1	49998	10000	99	0
LU	Luxembourg	Action Solidarité Tiers Monde - ASTM		161567570579610	Facebook	1	1	49998	10000	98	0
LU	Luxembourg	Déi Konservativ		235829416883581	Facebook	1	1	49983	9996	498	99
LU	Luxembourg	Fondation IDEA asbl		439909732821172	Facebook	1	1	49929	9986	98	0
LU	Luxembourg	Burelbach Immobilien		243135569564978	Facebook	1	1	49867	9973	98	0
LU	Luxembourg	Piraten Bezierk Osten		141480992729926	Facebook	1	1	49107	9821	490	98
LU	Luxembourg	Européens Sans Frontières		668031516635463	Facebook	8	1	43280	17141	77	18
LU	Luxembourg	L'Or du Commun		212885115510806	Facebook	1	1	42521	8504	84	0
LU	Luxembourg	Klang der Solidarität		385076005313967	Facebook	19	1	33422	12825	93	13
LU	Luxembourg	WOOP - World of Possibilities		119609878933569	Facebook	6	1	30225	12000	418	0
LU	Luxembourg	Marc Goergen		2139886662711123	Facebook	4	1	29996	12000	396	0
LU	Luxembourg	Frères des Hommes Luxembourg		117976314897543	Facebook	3	1	29984	14993	296	0
LU	Luxembourg	LIFE		167060196653670	Facebook	44	1	29874	6051	153	0
LU	Luxembourg	POPO NUSS		1982336445409374	Facebook	7	1	26729	5873	277	36
LU	Luxembourg	Santesano		316620582266150	Facebook	2	1	26079	11004	206	96
LU	Luxembourg	Assistance au Financement Humanitaire		2057244924390350	Facebook	21	1	25314	7003	421	0
LU	Luxembourg	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	37	1	24542	8889	81	6
LU	Luxembourg	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	53	1	21177	9602	46	11
LU	Luxembourg	Humble Household		1746853745395190	Facebook	32	1	21059	8304	157	33
LU	Luxembourg	VMware		6975960973	Facebook	3	1	20520	10260	56	11
LU	Luxembourg	CSJ - Chrëschtlech-Sozial Jugend	CSJ - Chrëschtlech-Sozial Jugend	118614251515164	Facebook	3	1	19997	7000	297	0
LU	Luxembourg	All Equal		1993289087558486	Facebook	3	1	19997	7000	297	0
LU	Luxembourg	Christian Welter		420265522049953	Facebook	3	1	19996	6999	296	0
LU	Luxembourg	forum - für Politik, Gesellschaft und Kultur		424639920972207	Facebook	2	1	19969	9985	197	0
LU	Luxembourg	Pirate Gemeng Munneref		1635877273225433	Facebook	5	1	16629	2926	487	0
LU	Luxembourg	BonneGueule		140324089470	Facebook	4	1	16560	8097	80	15
LU	Luxembourg	DP-Norden	DP-Norden	133967696651305	Facebook	3	1	15984	6000	295	0
