age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	HR	Croatia	403	151	446457	166359	910	38
18_24	18-24	HR	Croatia	2696	689	10521417	4008239	30311	3930
25_34	25-34	HR	Croatia	3005	765	12480721	4861396	38596	5022
35_44	35-44	HR	Croatia	2956	752	9529636	3584564	31304	3717
45_54	45-54	HR	Croatia	2834	721	7137057	2463374	25497	2408
55_64	55-64	HR	Croatia	2237	670	4681463	1468929	18654	1232
65_	65+	HR	Croatia	1932	599	2618533	825498	11030	791
