advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Sverigedemokraterna Värmlands län	Sverigedemokraterna Värmlands län	336384546384299	Facebook	varmland_county	Värmland County	SE	Sweden	10	1	356990	71000	4268	1407
Liberalerna Värmland	Liberalerna Värmland	201659616523774	Facebook	varmland_county	Värmland County	SE	Sweden	6	1	214987	45998	795	240
Moderaterna i Värmland	Moderaterna i Värmland	1458035847741432	Facebook	varmland_county	Värmland County	SE	Sweden	3	1	149997	30000	1388	277
Miljöpartiet de gröna i Värmland	Miljöpartiet de gröna i Värmland	325179334216792	Facebook	varmland_county	Värmland County	SE	Sweden	10	1	63497	25253	2013	541
Kristdemokraterna i Karlstad	Kristdemokraterna i Karlstad	184527058316756	Facebook	varmland_county	Värmland County	SE	Sweden	9	1	32991	6000	378	74
Liberalerna i Karlstad	Liberalerna Karlstad	108881742481938	Facebook	varmland_county	Värmland County	SE	Sweden	4	1	29990	11997	184	37
Sverigedemokraterna Fryksdalen	Sverigedemokraterna Värmlands län	176537522685841	Facebook	varmland_county	Värmland County	SE	Sweden	2	1	19998	10000	555	138
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	varmland_county	Värmland County	SE	Sweden	368	1	16719	5518	349	78
Moderaterna	Moderaterna	7719591155	Facebook	varmland_county	Värmland County	SE	Sweden	129	1	12235	4978	202	48
Valmyndigheten	Valmyndigheten	1737852076287450	Facebook	varmland_county	Värmland County	SE	Sweden	59	1	11781	5203	67	17
Kommunistiska Partiet Karlstad	Wiklund Thomas Anders Goran	188106197905255	Facebook	varmland_county	Värmland County	SE	Sweden	2	1	9998	2000	92	18
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	varmland_county	Värmland County	SE	Sweden	46	1	7481	3205	92	26
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	varmland_county	Värmland County	SE	Sweden	72	1	6357	2275	86	26
Miljöpartiet de gröna	Miljöpartiet de gröna	34780126150	Facebook	varmland_county	Värmland County	SE	Sweden	44	1	5141	2329	54	13
Kristdemokraterna Arvika	Kristensen Daniel Zatteri Of Harbo	182675985548698	Facebook	varmland_county	Värmland County	SE	Sweden	1	1	4999	1000	46	9
Ebba Busch Thor	Kristdemokraterna	661702230515862	Facebook	varmland_county	Värmland County	SE	Sweden	28	1	3597	1266	22	7
European Parliament	European Parliament	178362315106	Facebook	varmland_county	Värmland County	SE	Sweden	18	1	3295	1504	24	9
Socialdemokraterna Värmland	Socialdemokraterna Värmland	273755455974802	Facebook	varmland_county	Värmland County	SE	Sweden	1	1	3236	647	29	5
Centerpartiet	Centerpartiet	12690894340	Facebook	varmland_county	Värmland County	SE	Sweden	29	1	2982	1254	46	18
European Commission	European Commission	107898832590939	Facebook	varmland_county	Värmland County	SE	Sweden	24	1	2618	1293	16	5
Sara Skyttedal	Sara Skyttedal	249195615122371	Facebook	varmland_county	Värmland County	SE	Sweden	39	1	2360	547	26	8
SSU	SSU	45101268520	Facebook	varmland_county	Värmland County	SE	Sweden	35	1	2013	786	32	8
Stefan Löfven	Socialdemokraterna	329885883718979	Facebook	varmland_county	Värmland County	SE	Sweden	1	1	1805	722	66	33
Vänsterpartiet	Vänsterpartiet	323156205347	Facebook	varmland_county	Värmland County	SE	Sweden	72	1	1738	457	10	2
Heléne Fritzon	Socialdemokraterna	767749640051136	Facebook	varmland_county	Värmland County	SE	Sweden	20	1	1584	345	14	3
