advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	d145	2019-05-25	BE	Belgium	13	1	3531660	1723333	25910	9033
Open Vld	Open Vld	53668151866	Facebook	d145	2019-05-25	BE	Belgium	74	1	2358641	974936	23698	5426
Vlaams Belang	Vlaams Belang	56605856504	Facebook	d145	2019-05-25	BE	Belgium	25	1	2329582	1023402	37421	9030
CD&V	CD&V	52997544531	Facebook	d145	2019-05-25	BE	Belgium	124	1	2177479	823628	18572	3518
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	d145	2019-05-25	BE	Belgium	24	1	2037438	898977	31394	10172
sp.a	sp.a	57253967150	Facebook	d145	2019-05-25	BE	Belgium	26	1	1386419	585903	5368	1497
Groen	Groen	84920854319	Facebook	d145	2019-05-25	BE	Belgium	142	1	1034033	373546	10402	1463
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	d145	2019-05-25	BE	Belgium	44	1	881492	382166	2473	595
Peter Mertens	PVDA	236485149843971	Facebook	d145	2019-05-25	BE	Belgium	31	1	775041	315356	6395	1881
John Crombez	sp.a	264131406977201	Facebook	d145	2019-05-25	BE	Belgium	17	1	759161	345833	3645	827
Ecolo	Ecolo	38296327361	Facebook	d145	2019-05-25	BE	Belgium	36	1	593966	238023	3336	719
European Parliament	European Parliament	178362315106	Facebook	d145	2019-05-25	BE	Belgium	6	1	569164	242166	4964	1133
MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	d145	2019-05-25	BE	Belgium	289	1	560629	143356	7091	842
Koen Geens	CD&V	294055357407926	Facebook	d145	2019-05-25	BE	Belgium	43	1	446320	186999	9153	2303
VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	d145	2019-05-25	BE	Belgium	11	1	421163	151416	4208	908
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	d145	2019-05-25	BE	Belgium	35	1	420381	140603	5928	1840
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	d145	2019-05-25	BE	Belgium	7	1	363122	166091	2440	556
Elio Di Rupo	Parti Socialiste (PS)	16301530829	Facebook	d145	2019-05-25	BE	Belgium	12	1	361510	117176	4192	839
Theo Francken	Nieuw-Vlaamse Alliantie	483497581789280	Facebook	d145	2019-05-25	BE	Belgium	3	1	346427	141071	5195	2539
Sabine de Bethune	Sabine de Bethune	254157758598438	Facebook	d145	2019-05-25	BE	Belgium	9	1	339996	162000	1275	241
Kristof Hendrickx	Kristof Hendrickx, N-VA	125105154858140	Facebook	d145	2019-05-25	BE	Belgium	4	1	328246	134177	3006	737
Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	d145	2019-05-25	BE	Belgium	16	1	314703	123208	10120	2581
Koen Van den Heuvel	Koen Van den Heuvel	1953990651532264	Facebook	d145	2019-05-25	BE	Belgium	65	1	298976	103166	3376	341
European Greens	European Greens	141366725876424	Facebook	d145	2019-05-25	BE	Belgium	7	1	291706	137499	2835	916
European Youth Forum	European Youth Forum	80161254850	Facebook	d145	2019-05-25	BE	Belgium	2	1	283332	133333	1832	366
