day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d146	2019-05-26	BE	Belgium	1632	315	17301871	6619115	194852	44033
d145	2019-05-25	BE	Belgium	3076	524	36181014	13810630	369884	84888
d144	2019-05-24	BE	Belgium	3237	554	33849076	12706340	356689	80293
d143	2019-05-23	BE	Belgium	2840	528	26099348	9846990	270524	58920
d142	2019-05-22	BE	Belgium	2417	486	22502830	8674828	206231	47875
d141	2019-05-21	BE	Belgium	1855	423	16343728	6069715	144750	29374
d140	2019-05-20	BE	Belgium	1329	327	10580281	3980007	83425	17265
d139	2019-05-19	BE	Belgium	787	201	4671222	1710911	35096	6974
d138	2019-05-18	BE	Belgium	548	145	3342198	1212942	25589	5022
d137	2019-05-17	BE	Belgium	296	66	1824471	648203	13701	2741
