day_code_filter	day_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d129	2019-05-09	BE	Belgium	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	101	1	1926141	800802	6280	1489
d129	2019-05-09	BE	Belgium	sp.a	sp.a	57253967150	Facebook	156	1	1193492	414175	5786	971
d129	2019-05-09	BE	Belgium	Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	15	1	887536	346200	7917	1656
d129	2019-05-09	BE	Belgium	VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	47	1	752680	318953	11722	2567
d129	2019-05-09	BE	Belgium	CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	94	1	751821	352772	3561	644
d129	2019-05-09	BE	Belgium	Facebook Brussels	Facebook	287739491272583	Facebook	16	1	672410	288800	6642	1668
d129	2019-05-09	BE	Belgium	Open Vld	Open Vld	53668151866	Facebook	162	1	606307	208767	5361	743
d129	2019-05-09	BE	Belgium	Groen	Groen	84920854319	Facebook	107	1	544878	182470	2860	394
d129	2019-05-09	BE	Belgium	DéFI	DéFI	173518112695794	Facebook	100	1	290444	63018	2316	244
d129	2019-05-09	BE	Belgium	Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	78	1	248090	91835	632	33
d129	2019-05-09	BE	Belgium	John Crombez	sp.a	264131406977201	Facebook	7	1	245703	118181	978	190
d129	2019-05-09	BE	Belgium	CD&V	CD&V	52997544531	Facebook	43	1	227374	67230	1882	314
d129	2019-05-09	BE	Belgium	Vlaams Belang	Vlaams Belang	56605856504	Facebook	3	1	214582	85624	1988	397
d129	2019-05-09	BE	Belgium	Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	44	1	198820	50954	1048	161
d129	2019-05-09	BE	Belgium	Peter Mertens	PVDA	236485149843971	Facebook	463	1	180679	55109	2541	266
d129	2019-05-09	BE	Belgium	Joris Vandenbroucke	Vandenbroucke Joris Jeroen J	984867054996076	Facebook	7	1	180328	78831	388	66
d129	2019-05-09	BE	Belgium	Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	8	1	173076	80724	2831	615
d129	2019-05-09	BE	Belgium	Greenpeace Belgium		73232790238	Facebook	7	1	166993	36000	1893	300
d129	2019-05-09	BE	Belgium	European Greens	European Greens	141366725876424	Facebook	7	1	119686	59843	942	280
d129	2019-05-09	BE	Belgium	Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	4	1	112481	48124	318	145
d129	2019-05-09	BE	Belgium	MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	41	1	104345	33286	751	111
d129	2019-05-09	BE	Belgium	European Parliament		178362315106	Facebook	1	1	99999	40000	999	200
d129	2019-05-09	BE	Belgium	UNICEF Belgium	UNICEF Belgium	60589646095	Facebook	13	1	89695	34348	506	87
d129	2019-05-09	BE	Belgium	CD&V Limburg	CD&V Limburg	495564387205601	Facebook	9	1	81664	21333	748	143
d129	2019-05-09	BE	Belgium	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	4	1	77230	23315	144	0
