day_code_filter	day_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d133	2019-05-13	BE	Belgium	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	101	1	1934528	800544	6190	1457
d133	2019-05-13	BE	Belgium	sp.a	sp.a	57253967150	Facebook	194	1	1693314	552467	7093	1081
d133	2019-05-13	BE	Belgium	CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	96	1	814321	380272	3710	669
d133	2019-05-13	BE	Belgium	Open Vld	Open Vld	53668151866	Facebook	168	1	802764	316439	5374	1051
d133	2019-05-13	BE	Belgium	Facebook Brussels	Facebook	287739491272583	Facebook	16	1	672410	288800	6642	1668
d133	2019-05-13	BE	Belgium	DéFI	DéFI	173518112695794	Facebook	134	1	641184	135768	4006	419
d133	2019-05-13	BE	Belgium	IKEA	IKEA	112961202185776	Facebook	60	1	604984	202749	2884	349
d133	2019-05-13	BE	Belgium	John Crombez	sp.a	264131406977201	Facebook	16	1	536283	249848	1917	359
d133	2019-05-13	BE	Belgium	Groen	Groen	84920854319	Facebook	91	1	412143	143449	1898	234
d133	2019-05-13	BE	Belgium	Sign for my Future		1345513882259768	Facebook	31	1	382742	141749	3342	724
d133	2019-05-13	BE	Belgium	Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	13	1	366206	164533	2411	714
d133	2019-05-13	BE	Belgium	Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	81	1	312056	119585	828	58
d133	2019-05-13	BE	Belgium	Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	5	1	240258	99512	582	240
d133	2019-05-13	BE	Belgium	Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	48	1	215900	54370	1397	219
d133	2019-05-13	BE	Belgium	Peter Mertens	PVDA	236485149843971	Facebook	465	1	203153	55616	2831	249
d133	2019-05-13	BE	Belgium	Mutualité chrétienne (MC)	Mutualité chrétienne (MC)	180233078762668	Facebook	48	1	202889	42599	1469	99
d133	2019-05-13	BE	Belgium	Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	13	1	179407	63891	2337	487
d133	2019-05-13	BE	Belgium	Joris Vandenbroucke	Vandenbroucke Joris Jeroen J	984867054996076	Facebook	6	1	178663	77999	372	66
d133	2019-05-13	BE	Belgium	Kathleen Van Brempt	Kathleen Van Brempt	206193139504506	Facebook	35	1	160114	33972	916	14
d133	2019-05-13	BE	Belgium	European Greens	European Greens	141366725876424	Facebook	10	1	126600	62070	997	295
d133	2019-05-13	BE	Belgium	MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	43	1	108080	31036	763	99
d133	2019-05-13	BE	Belgium	European Parliament		178362315106	Facebook	2	1	100006	40001	999	200
d133	2019-05-13	BE	Belgium	VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	22	1	73179	24791	671	90
d133	2019-05-13	BE	Belgium	Kristof Hendrickx		125105154858140	Facebook	1	1	49937	24969	249	124
d133	2019-05-13	BE	Belgium	PTB	PTB	53838654385	Facebook	4	1	46865	20333	180	28
d133	2019-05-13	BE	Belgium	Ecolo	Ecolo	38296327361	Facebook	20	1	40644	9804	397	0
d133	2019-05-13	BE	Belgium	Conner Rousseau	Conner Rousseau	942750852588816	Facebook	4	1	39721	7944	296	54
d133	2019-05-13	BE	Belgium	JONG CD&V	JONG CD&V	638247042856542	Facebook	6	1	37499	7500	74	0
d133	2019-05-13	BE	Belgium	Kris Peeters	Kris Peeters	192181027566488	Facebook	12	1	35828	9866	236	29
d133	2019-05-13	BE	Belgium	Kristof Calvo	Kristof Calvo	345099982367937	Facebook	4	1	34165	8333	240	33
d133	2019-05-13	BE	Belgium	Theo Francken		483497581789280	Facebook	2	1	34090	17045	170	34
d133	2019-05-13	BE	Belgium	sp.a Limburg	sp.a Limburg	885074558184212	Facebook	3	1	33957	6791	78	0
d133	2019-05-13	BE	Belgium	Hendrik Bogaert	Bogaert Hendrik Frank	277636928983663	Facebook	17	1	33349	7360	529	45
d133	2019-05-13	BE	Belgium	Brecht Warnez	Warnez Brecht Luc T	998887823550443	Facebook	42	1	31815	3000	1740	0
d133	2019-05-13	BE	Belgium	Jan Jambon	Nieuw-Vlaamse Alliantie	60317812912	Facebook	2	1	31526	14039	243	70
d133	2019-05-13	BE	Belgium	Vlaams Belang	Vlaams Belang	56605856504	Facebook	1	1	31249	15625	156	31
d133	2019-05-13	BE	Belgium	Meyrem Almaci	Meyrem Almaci	1943402032590802	Facebook	4	1	29999	7500	99	0
d133	2019-05-13	BE	Belgium	Elias Kartout	Nieuw-Vlaamse Alliantie	2593268540690171	Facebook	2	1	28696	14285	83	14
d133	2019-05-13	BE	Belgium	Olivier Chastel	MR - Mouvement Réformateur	36858143935	Facebook	4	1	28636	9449	190	29
d133	2019-05-13	BE	Belgium	Bart De Wever		24079407056	Facebook	1	1	27777	11111	277	55
d133	2019-05-13	BE	Belgium	Lode Ceyssens	Lode Ceyssens	690224427744073	Facebook	5	1	27433	5425	84	0
d133	2019-05-13	BE	Belgium	sp.a Vlaams-Brabant	sp.a	299844037256	Facebook	3	1	25499	5000	99	0
d133	2019-05-13	BE	Belgium	ProDG	ProDG	89846075866	Facebook	26	1	25051	7701	510	0
d133	2019-05-13	BE	Belgium	Thierry Gilson	Thierry Gilson	445076859592979	Facebook	1	1	24999	12500	124	25
d133	2019-05-13	BE	Belgium	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	5	1	24890	4985	152	25
d133	2019-05-13	BE	Belgium	Jesuit Refugee Service Europe - JRS	JRS Europe	1568112950115984	Facebook	3	1	23499	4700	64	0
d133	2019-05-13	BE	Belgium	Alliance of Conservatives and Reformists in Europe	ACRE 	134931073377586	Facebook	2	1	22499	4499	144	25
d133	2019-05-13	BE	Belgium	CSP Ostbelgien	CSP Ostbelgien	119271231424655	Facebook	8	1	21831	4366	209	0
d133	2019-05-13	BE	Belgium	N-VA Waas	Nieuw-Vlaamse Alliantie	1617858095113008	Facebook	10	1	20994	4000	495	0
d133	2019-05-13	BE	Belgium	Maurits Vande Reyde	Vande Reyde Maurits Jozef	1797427180478228	Facebook	9	1	20934	4718	276	18
d133	2019-05-13	BE	Belgium	Gérald vanderlin	Gerald Vanderlin	2225854367682548	Facebook	7	1	20764	4053	197	12
d133	2019-05-13	BE	Belgium	Brussels		114885670293	Facebook	2	1	19999	4000	39	0
d133	2019-05-13	BE	Belgium	Jos D'Haese	PVDA	1397002987227704	Facebook	61	1	19768	3575	377	33
d133	2019-05-13	BE	Belgium	Steven Kindt	Kindt Steven Karel A	934178266778547	Facebook	3	1	18565	4913	48	4
d133	2019-05-13	BE	Belgium	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	11	1	16222	5845	225	0
d133	2019-05-13	BE	Belgium	Piet De Bruyn	Nieuw-Vlaamse Alliantie	152343835431692	Facebook	3	1	16165	3833	77	0
d133	2019-05-13	BE	Belgium	Linda Lauwers -  18de plaats Kamer N-VA	Meeus Yannick	700417286687969	Facebook	36	1	15804	6474	230	0
d133	2019-05-13	BE	Belgium	Vivant   Ostbelgien	Vivant Ostbelgien	1440393739538888	Facebook	10	1	15719	3180	170	0
d133	2019-05-13	BE	Belgium	Mathias Vanden Borre	Nieuw-Vlaamse Alliantie	2192130777730978	Facebook	2	1	15285	7342	33	0
d133	2019-05-13	BE	Belgium	Zuhal Demir	Nieuw-Vlaamse Alliantie	453932394796444	Facebook	3	1	14665	2933	67	0
d133	2019-05-13	BE	Belgium	Allessia Claes	Nieuw-Vlaamse Alliantie	606388719448095	Facebook	2	1	14499	3500	44	0
d133	2019-05-13	BE	Belgium	Régionale ECOLO Bruxelles	Régionale Ecolo Bruxelles	136555119816983	Facebook	3	1	13665	3333	72	0
d133	2019-05-13	BE	Belgium	one brussels	one.brussels	244157445635331	Facebook	2	1	12499	2500	69	0
d133	2019-05-13	BE	Belgium	Hugues Bayet	Julien Fanuel 	538840262914740	Facebook	1	1	12499	2500	24	0
d133	2019-05-13	BE	Belgium	Mark Demesmaeker	Nieuw-Vlaamse Alliantie	397796871009992	Facebook	2	1	12499	3250	44	0
d133	2019-05-13	BE	Belgium	Groen Brussel		144986545155	Facebook	2	1	12499	3250	144	25
d133	2019-05-13	BE	Belgium	N-VA Groot Aalst	Nieuw-Vlaamse Alliantie	274961409207861	Facebook	1	1	12495	2499	24	0
d133	2019-05-13	BE	Belgium	Elio Di Rupo	Parti Socialiste (PS)	16301530829	Facebook	1	1	12441	2488	24	0
d133	2019-05-13	BE	Belgium	Vlaams Belang Bilzen	Vlaams Belang	1796765513978532	Facebook	2	1	11666	2333	52	0
d133	2019-05-13	BE	Belgium	CD&V Brussel	CD&V Brussel	650865328369779	Facebook	14	1	11412	2391	234	0
d133	2019-05-13	BE	Belgium	Stéphanie Heng	Théry Alexandre J Bourgoignie	340587286371062	Facebook	3	1	11199	2199	59	0
d133	2019-05-13	BE	Belgium	Lara Thommès - 20e sur liste PS à la Région bruxelloise	Lara Julie M.Thommes	2176100615739401	Facebook	2	1	11110	2222	66	11
d133	2019-05-13	BE	Belgium	Marie Arena		109149719130331	Facebook	13	1	10734	2686	53	0
d133	2019-05-13	BE	Belgium	Gijs Degrande	N-VA	2343399459056104	Facebook	1	1	9999	2000	19	0
d133	2019-05-13	BE	Belgium	Assita Kanko	Nieuw-Vlaamse Alliantie	150977208365420	Facebook	1	1	9999	2000	19	0
d133	2019-05-13	BE	Belgium	Steven Vandeput	Nieuw-Vlaamse Alliantie	983442595060481	Facebook	1	1	9999	2000	99	20
