week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w019	Week 19	2019-05-06	2019-05-07	UK	United Kingdom	1445	361	8603450	2961854	104051	14599
w018	Week 18	2019-04-29	2019-05-05	UK	United Kingdom	7063	1405	58880300	18927600	916768	104813
w017	Week 17	2019-04-22	2019-04-28	UK	United Kingdom	5638	1208	42939934	13974369	597551	69325
w016	Week 16	2019-04-15	2019-04-21	UK	United Kingdom	4163	1131	25547412	8098953	360322	35214
w015	Week 15	2019-04-08	2019-04-14	UK	United Kingdom	4493	1231	41008987	14445067	499093	70987
w014	Week 14	2019-04-01	2019-04-07	UK	United Kingdom	4062	1106	34475738	11476369	445063	61324
w013	Week 13	2019-03-25	2019-03-31	UK	United Kingdom	5143	1115	34828622	11017976	527336	61303
w012	Week 12	2019-03-18	2019-03-24	UK	United Kingdom	5478	1010	49636565	16940259	685984	87519
w011	Week 11	2019-03-11	2019-03-17	UK	United Kingdom	4018	867	37717689	12474796	426676	43473
w010	Week 10	2019-03-04	2019-03-10	UK	United Kingdom	3151	810	26657483	9038002	291346	38237
w009	Week 9	2019-02-25	2019-03-03	UK	United Kingdom	2821	754	26960327	8757943	309696	45012
w008	Week 8	2019-02-18	2019-02-24	UK	United Kingdom	3353	667	41665738	14824873	478863	66823
w007	Week 7	2019-02-11	2019-02-17	UK	United Kingdom	2109	615	20784375	7021419	207533	25204
w006	Week 6	2019-02-04	2019-02-10	UK	United Kingdom	2047	573	25976609	9959757	250615	32022
w005	Week 5	2019-01-28	2019-02-03	UK	United Kingdom	2435	530	36396810	12385273	345027	51613
w004	Week 4	2019-01-21	2019-01-27	UK	United Kingdom	2322	507	24517275	8413792	292302	42555
w003	Week 3	2019-01-14	2019-01-20	UK	United Kingdom	2242	494	28192715	9528141	302342	43571
w002	Week 2	2019-01-07	2019-01-13	UK	United Kingdom	1530	421	23162426	7354114	211128	33823
w001	Week 1	2019-01-01	2019-01-06	UK	United Kingdom	2294	319	49378800	16345303	504470	78592
