advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Moderaterna	Moderaterna	7719591155	Facebook	m35_44	male (35-44)	SE	Sweden	133	1	1168099	467673	18062	4417
Valmyndigheten	Valmyndigheten	1737852076287450	Facebook	m35_44	male (35-44)	SE	Sweden	55	1	865494	384984	5235	1337
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	m35_44	male (35-44)	SE	Sweden	42	1	650075	287252	8265	2417
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	m35_44	male (35-44)	SE	Sweden	68	1	502280	199636	11610	2571
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	m35_44	male (35-44)	SE	Sweden	117	1	441262	163294	6432	2025
Sara Skyttedal	Sara Skyttedal	249195615122371	Facebook	m35_44	male (35-44)	SE	Sweden	45	1	261016	79017	3066	1012
European Parliament	European Parliament	178362315106	Facebook	m35_44	male (35-44)	SE	Sweden	18	1	167827	69795	1484	389
Liberalerna Stockholm	Liberalerna Stockholm	682180208473039	Facebook	m35_44	male (35-44)	SE	Sweden	37	1	140078	44514	1140	263
European Greens	European Greens	141366725876424	Facebook	m35_44	male (35-44)	SE	Sweden	6	1	130832	63956	1994	687
Ebba Busch Thor	Kristdemokraterna	661702230515862	Facebook	m35_44	male (35-44)	SE	Sweden	25	1	128583	37298	1259	430
Vänsterpartiet	Vänsterpartiet	323156205347	Facebook	m35_44	male (35-44)	SE	Sweden	37	1	126564	28619	899	200
Vänsterpartiet Göteborg	Vänsterpartiet Göteborg	175873745789190	Facebook	m35_44	male (35-44)	SE	Sweden	6	1	112786	43815	1285	257
Centerpartiet	Centerpartiet	12690894340	Facebook	m35_44	male (35-44)	SE	Sweden	23	1	93708	33195	1398	340
Said till Europaparlamentet	Liberalernas riksorganisation	1509050235995572	Facebook	m35_44	male (35-44)	SE	Sweden	23	1	86702	31686	1293	352
Alternativ för Sverige	Alternativ för Sverige	270592853332987	Facebook	m35_44	male (35-44)	SE	Sweden	11	1	82862	39184	1773	417
Kristdemokraterna Stockholm	Kristdemokraterna Stockholm	176875999028086	Facebook	m35_44	male (35-44)	SE	Sweden	27	1	81778	31374	741	200
Svenskt Näringsliv	Svenskt Näringsliv	90882504375	Facebook	m35_44	male (35-44)	SE	Sweden	11	1	71558	30089	1429	326
Abir till Bryssel	Nyberg Claes Otto	252516142116820	Facebook	m35_44	male (35-44)	SE	Sweden	23	1	64460	16964	602	174
SSU	SSU	45101268520	Facebook	m35_44	male (35-44)	SE	Sweden	17	1	60435	27080	1190	307
Karin Karlsbro - Liberalerna.	Liberalerna	559163754139097	Facebook	m35_44	male (35-44)	SE	Sweden	8	1	56204	21355	657	152
Arba Kokalari	Moderaterna i Stockholms stad och län	355819811185620	Facebook	m35_44	male (35-44)	SE	Sweden	13	1	51534	10643	362	82
Socialdemokraterna i Stockholm	Socialdemokraterna i Stockholm	117056501654820	Facebook	m35_44	male (35-44)	SE	Sweden	12	1	49013	19916	1285	333
Stefan Löfven	Socialdemokraterna	329885883718979	Facebook	m35_44	male (35-44)	SE	Sweden	1	1	44533	17813	1649	824
Tomas Tobé	Moderaterna	1829725353928210	Facebook	m35_44	male (35-44)	SE	Sweden	35	1	42744	10190	620	138
Arabiska Teatern / أرابيسكا تياترن	Arabiska Teatern / أرابيسكا تياترن	996264337099052	Facebook	m35_44	male (35-44)	SE	Sweden	3	1	41542	20666	193	77
