age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	CZ	Czechia	573	188	2696102	753964	3986	888
18_24	18-24	CZ	Czechia	4754	840	20747540	7785289	71942	20252
25_34	25-34	CZ	Czechia	5579	946	22580167	8130211	87887	20501
35_44	35-44	CZ	Czechia	5490	934	14258298	4858560	58291	13508
45_54	45-54	CZ	Czechia	4987	888	9206240	3042552	38282	9264
55_64	55-64	CZ	Czechia	4184	809	5921657	1826416	24757	6028
65_	65+	CZ	Czechia	3952	703	5174189	1499406	23162	5316
