region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
banska_bystrica_region	Banská Bystrica Region	SK	Slovakia	274	75	363909	72942	7413	208
bratislava_region	Bratislava Region	SK	Slovakia	259	68	525620	115411	7885	315
kosice_region	Košice Region	SK	Slovakia	297	73	441351	98301	9884	116
nitra_region	Nitra Region	SK	Slovakia	244	69	306417	69272	4844	210
presov	Presov	SK	Slovakia	275	75	236830	55121	5777	13
trencin_region	Trenčín Region	SK	Slovakia	227	67	100703	24001	2344	8
trnava_region	Trnava Region	SK	Slovakia	238	67	123686	29517	3942	7
zilina_region	Žilina Region	SK	Slovakia	308	73	536470	108227	11332	409
