advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	w017	Week 17	BG	Bulgaria	3	1	1138868	536241	1780	891
Kialo		729627343834501	Facebook	w017	Week 17	BG	Bulgaria	94	1	509697	200461	2280	468
ПП ГЕРБ - София		336639303182606	Facebook	w017	Week 17	BG	Bulgaria	1	1	285713	114285	253	50
Демократична България	Демократична България	995342840629890	Facebook	w017	Week 17	BG	Bulgaria	5	1	175916	35183	850	135
Ilhan Kyuchyuk	Ilhan Kyuchyuk	1637403469881344	Facebook	w017	Week 17	BG	Bulgaria	2	1	72594	14519	127	0
България на Труда и Разума - БТР		709384432421964	Facebook	w017	Week 17	BG	Bulgaria	1	1	49419	24709	109	21
Arte		656089814494677	Facebook	w017	Week 17	BG	Bulgaria	6	1	48792	20949	118	18
Път на младите	Път на младите	2051476654950711	Facebook	w017	Week 17	BG	Bulgaria	1	1	46862	9372	92	0
Евро Ферт АД		271746059949890	Facebook	w017	Week 17	BG	Bulgaria	1	1	38599	19299	85	17
Cecilia Malmström		258966159416	Facebook	w017	Week 17	BG	Bulgaria	1	1	27661	11064	55	27
Кристиян Шкварек	Oblakov Nikolay	651747871952382	Facebook	w017	Week 17	BG	Bulgaria	5	1	20448	7762	208	0
Ангел Джамбазки	Войчин Мирчо	139581756144530	Facebook	w017	Week 17	BG	Bulgaria	2	1	19067	8208	90	0
GEYA   /  ГЕЯ  /		125015671491693	Facebook	w017	Week 17	BG	Bulgaria	1	1	13888	2777	24	0
Guardian Weekly		64525551258	Facebook	w017	Week 17	BG	Bulgaria	4	1	12693	5127	19	5
Tunis Forum on Gender Equality		362993680952642	Facebook	w017	Week 17	BG	Bulgaria	1	1	10616	5308	4	0
TODOROV-Imoteka Chaika	Todorov Sasho	573501706475405	Facebook	w017	Week 17	BG	Bulgaria	2	1	9619	3560	121	0
Организация за защита на животните "Четири лапи"		144072035778	Facebook	w017	Week 17	BG	Bulgaria	3	1	8756	3063	130	0
European Young Leaders - EYL40		227054030686626	Facebook	w017	Week 17	BG	Bulgaria	1	1	7530	1506	14	0
Партия КОД - Консервативно Обединение на Десницата		315771075734365	Facebook	w017	Week 17	BG	Bulgaria	2	1	6721	1344	133	0
UNICEF Europe & Central Asia		373536278864	Facebook	w017	Week 17	BG	Bulgaria	1	1	5832	2332	1	0
Karaci Tours Medical		408232079212353	Facebook	w017	Week 17	BG	Bulgaria	1	1	5219	1043	9	0
сТУденти		710941585944818	Facebook	w017	Week 17	BG	Bulgaria	1	1	4999	1000	99	0
Идея за България/Idea for Bulgaria		185512961489408	Facebook	w017	Week 17	BG	Bulgaria	1	1	4999	2500	49	0
За Петър Чобанов	Chobanov Petar	762986410409232	Facebook	w017	Week 17	BG	Bulgaria	5	1	4895	1684	82	0
Младежко ДПС Хасково		232928470449374	Facebook	w017	Week 17	BG	Bulgaria	1	1	4405	881	77	0
ETUC		129041250601685	Facebook	w017	Week 17	BG	Bulgaria	1	1	3729	1864	9	1
Искрен Веселинов		840508039323482	Facebook	w017	Week 17	BG	Bulgaria	1	1	3636	1818	36	0
TaxEduportal		828411763950694	Facebook	w017	Week 17	BG	Bulgaria	1	1	3125	625	6	0
Last Stop Brexit		820489154977103	Facebook	w017	Week 17	BG	Bulgaria	1	1	2808	561	6	0
Национален младежки форум		230265673665280	Facebook	w017	Week 17	BG	Bulgaria	1	1	2499	499	49	0
The Good Lobby		1420129598280317	Facebook	w017	Week 17	BG	Bulgaria	3	1	2356	615	8	0
HILL International Bulgaria		235577253171934	Facebook	w017	Week 17	BG	Bulgaria	1	1	2221	444	43	0
NewsMavens		145218379355757	Facebook	w017	Week 17	BG	Bulgaria	1	1	2093	1046	2	0
Foodpowerr		625107021262384	Facebook	w017	Week 17	BG	Bulgaria	1	1	2010	402	17	3
Bologna Business School		32776988074	Facebook	w017	Week 17	BG	Bulgaria	3	1	1986	445	5	0
Climate-KIC		403370709744295	Facebook	w017	Week 17	BG	Bulgaria	1	1	1769	884	5	1
Gimme5EUblogs	City Eng	1704673382966894	Facebook	w017	Week 17	BG	Bulgaria	1	1	1753	350	30	0
Bulgaria ON AIR		162093640507120	Facebook	w017	Week 17	BG	Bulgaria	2	1	1355	226	44	0
Tuunes		992176580926495	Facebook	w017	Week 17	BG	Bulgaria	7	1	1246	294	7	0
Alberto Alemanno		179635265973968	Facebook	w017	Week 17	BG	Bulgaria	1	1	1132	226	2	0
Deutschland.de		31292782350	Facebook	w017	Week 17	BG	Bulgaria	11	1	702	134	5	0
Basmah		137973986840264	Facebook	w017	Week 17	BG	Bulgaria	20	1	535	111	4	0
Gaia		182073298490036	Facebook	w017	Week 17	BG	Bulgaria	4	1	523	220	4	1
RSM MBA		110428762358678	Facebook	w017	Week 17	BG	Bulgaria	3	1	487	223	1	0
Stanford Graduate School of Business		208357009185713	Facebook	w017	Week 17	BG	Bulgaria	4	1	464	92	0	0
I Love Crowdfunding Projects		112683756154005	Facebook	w017	Week 17	BG	Bulgaria	4	1	398	79	3	0
FT Content Solutions		1220981994590364	Facebook	w017	Week 17	BG	Bulgaria	2	1	384	76	0	0
Européens Sans Frontières		668031516635463	Facebook	w017	Week 17	BG	Bulgaria	7	1	375	154	0	0
Ocean Witness		1260352987396236	Facebook	w017	Week 17	BG	Bulgaria	1	1	362	72	0	0
EURACTIV		15299247059	Facebook	w017	Week 17	BG	Bulgaria	1	1	297	59	0	0
Chug Bottles		1781974005205686	Facebook	w017	Week 17	BG	Bulgaria	1	1	284	142	0	0
TRT World		1559901027613381	Facebook	w017	Week 17	BG	Bulgaria	1	1	235	117	0	0
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	w017	Week 17	BG	Bulgaria	2	1	226	100	0	0
World Bank		153371894688575	Facebook	w017	Week 17	BG	Bulgaria	6	1	185	88	0	0
Alpine Garden Society		239451772739772	Facebook	w017	Week 17	BG	Bulgaria	1	1	158	79	1	0
Ambassador of Islam		2121543634600149	Facebook	w017	Week 17	BG	Bulgaria	1	1	154	30	0	0
VOA - Глас на Америка		176413438620	Facebook	w017	Week 17	BG	Bulgaria	1	1	153	30	0	0
