advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Centerpartiet	Centerpartiet	12690894340	Facebook	rw2	Last 2 weeks	SE	Sweden	219	1	6604786	2344999	70667	17694
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	rw2	Last 2 weeks	SE	Sweden	164	1	5594998	1776832	82536	21770
Liberalerna	Liberalerna	132266740623	Facebook	rw2	Last 2 weeks	SE	Sweden	99	1	3911900	1424999	22688	6538
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	rw2	Last 2 weeks	SE	Sweden	20	1	3518644	1513331	49151	12899
Moderaterna	Moderaterna	7719591155	Facebook	rw2	Last 2 weeks	SE	Sweden	128	1	2694871	595999	26881	6445
Håll Sverige Rent	Håll Sverige Rent	236879092476	Facebook	rw2	Last 2 weeks	SE	Sweden	13	1	2618980	1116712	21905	4686
Facebook Nordic	Facebook	334318366655425	Facebook	rw2	Last 2 weeks	SE	Sweden	5	1	2527773	1148888	16195	3266
Plan International Sverige		382243262003	Facebook	rw2	Last 2 weeks	SE	Sweden	153	1	2381171	828123	15179	3797
Miljöpartiet de gröna	Miljöpartiet de gröna	34780126150	Facebook	rw2	Last 2 weeks	SE	Sweden	10	1	2204987	1020998	12269	2787
Valmyndigheten	Valmyndigheten	1737852076287450	Facebook	rw2	Last 2 weeks	SE	Sweden	41	1	2105955	718998	17378	3908
Kristdemokraterna Stockholm	Kristdemokraterna Stockholm	176875999028086	Facebook	rw2	Last 2 weeks	SE	Sweden	86	1	1655580	472999	12203	3519
EU-kommissionen i Sverige		155824787799	Facebook	rw2	Last 2 weeks	SE	Sweden	21	1	1573250	754424	7137	1805
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	rw2	Last 2 weeks	SE	Sweden	59	1	1538754	355236	15116	3307
Saco	Saco	133910158381	Facebook	rw2	Last 2 weeks	SE	Sweden	40	1	1375792	285915	8601	2024
European Greens		141366725876424	Facebook	rw2	Last 2 weeks	SE	Sweden	14	1	1241822	539095	17733	3850
Sara Skyttedal	Sara Skyttedal	249195615122371	Facebook	rw2	Last 2 weeks	SE	Sweden	33	1	1071398	274714	7946	2266
Uppsala kommun	Uppsala kommun	104760926229060	Facebook	rw2	Last 2 weeks	SE	Sweden	64	1	1029673	240090	6395	1692
Heléne Fritzon	Socialdemokraterna	767749640051136	Facebook	rw2	Last 2 weeks	SE	Sweden	22	1	875978	205000	5304	1194
IF Metall	IF Metall	108492218918	Facebook	rw2	Last 2 weeks	SE	Sweden	18	1	818981	304999	6045	1250
Sverige för UNHCR		643137272398136	Facebook	rw2	Last 2 weeks	SE	Sweden	31	1	787969	282000	4053	1148
LO Sverige		163820136238	Facebook	rw2	Last 2 weeks	SE	Sweden	3	1	769998	335000	5880	1551
