audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m18_24	male (18-24)	SI	Slovenia	2067	530	2738496	1008481	13940	1911
m25_34	male (25-34)	SI	Slovenia	2295	591	2660149	955143	14170	1844
f18_24	female (18-24)	SI	Slovenia	2177	545	2325225	877198	11423	1707
m35_44	male (35-44)	SI	Slovenia	2222	576	2054509	712068	10503	1302
f25_34	female (25-34)	SI	Slovenia	2435	605	1885189	725912	10060	1483
f35_44	female (35-44)	SI	Slovenia	2347	588	1492836	569490	7842	1150
m45_54	male (45-54)	SI	Slovenia	2130	553	1391593	455805	7243	702
f45_54	female (45-54)	SI	Slovenia	2265	563	1053567	379468	5602	646
f55_64	female (55-64)	SI	Slovenia	1758	526	833087	264807	5321	234
m55_64	male (55-64)	SI	Slovenia	1666	518	831974	245066	4814	181
f65_	female (65+)	SI	Slovenia	1549	466	507654	162222	3643	135
m65_	male (65+)	SI	Slovenia	1495	463	480521	145984	3107	108
f13_17	female (13-17)	SI	Slovenia	282	108	132062	48964	465	8
m13_17	male (13-17)	SI	Slovenia	270	104	79928	30423	309	9
u35_44	unknown (35-44)	SI	Slovenia	2012	518	56463	20534	306	39
u25_34	unknown (25-34)	SI	Slovenia	2035	520	51511	18857	274	36
u45_54	unknown (45-54)	SI	Slovenia	1785	470	16093	5557	93	10
u18_24	unknown (18-24)	SI	Slovenia	1575	421	11533	4272	59	9
u65_	unknown (65+)	SI	Slovenia	1152	391	5130	1577	31	1
u55_64	unknown (55-64)	SI	Slovenia	1230	419	4568	1360	31	1
u13_17	unknown (13-17)	SI	Slovenia	180	85	439	167	1	0
