advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	1k_5k	1k - 5k	LV	Latvia	4	1	1032875	415895	10189	2038
Kialo		729627343834501	Facebook	1k_5k	1k - 5k	LV	Latvia	36	1	130367	57130	1060	239
European Greens		141366725876424	Facebook	1k_5k	1k - 5k	LV	Latvia	5	1	32315	16010	168	33
Game of Sultans		185311195624361	Facebook	1k_5k	1k - 5k	LV	Latvia	4	1	10090	4106	99	19
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	1k_5k	1k - 5k	LV	Latvia	3	1	9318	4072	75	15
European Youth Event		919232861444360	Facebook	1k_5k	1k - 5k	LV	Latvia	1	1	8526	4263	42	8
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	1k_5k	1k - 5k	LV	Latvia	2	1	5529	2765	27	5
Europe Together		140105536131109	Facebook	1k_5k	1k - 5k	LV	Latvia	1	1	4572	2286	22	4
European Commission		107898832590939	Facebook	1k_5k	1k - 5k	LV	Latvia	1	1	4380	2190	21	4
Wholesome Culture		1664959567149320	Facebook	1k_5k	1k - 5k	LV	Latvia	1	1	2245	1122	9	1
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	1k_5k	1k - 5k	LV	Latvia	1	1	2088	835	20	4
Climate-KIC		403370709744295	Facebook	1k_5k	1k - 5k	LV	Latvia	1	1	1965	786	4	2
Matthew Hussey		525275707491504	Facebook	1k_5k	1k - 5k	LV	Latvia	3	1	1338	535	11	2
MasterClass		687589164666184	Facebook	1k_5k	1k - 5k	LV	Latvia	2	1	1190	595	5	1
Pologize Fashion		274227073497806	Facebook	1k_5k	1k - 5k	LV	Latvia	1	1	1132	566	10	5
Tuxy		870667836405958	Facebook	1k_5k	1k - 5k	LV	Latvia	1	1	847	338	5	1
Giving Brush		1945237355733646	Facebook	1k_5k	1k - 5k	LV	Latvia	1	1	784	313	6	1
Gaia		182073298490036	Facebook	1k_5k	1k - 5k	LV	Latvia	2	1	755	356	6	2
BonneGueule		140324089470	Facebook	1k_5k	1k - 5k	LV	Latvia	1	1	663	332	3	0
RSM MBA		110428762358678	Facebook	1k_5k	1k - 5k	LV	Latvia	1	1	619	310	3	0
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	1k_5k	1k - 5k	LV	Latvia	1	1	149	59	1	0
γυρίζουμε		278308089460720	Facebook	1k_5k	1k - 5k	LV	Latvia	1	1	149	59	1	0
5Pillars	5 Pillars	490858150969676	Facebook	1k_5k	1k - 5k	LV	Latvia	2	1	103	51	1	0
Vegas Live Community		1024725667661429	Facebook	1k_5k	1k - 5k	LV	Latvia	1	1	93	46	4	0
Milaap		315603771494	Facebook	1k_5k	1k - 5k	LV	Latvia	1	1	81	32	0	0
Greenpeace Polska		32104614789	Facebook	1k_5k	1k - 5k	LV	Latvia	3	1	29	14	0	0
ADAR		175390195814995	Facebook	1k_5k	1k - 5k	LV	Latvia	1	1	15	8	0	0
Ecogreen		2207467306235731	Facebook	1k_5k	1k - 5k	LV	Latvia	1	1	5	2	0	0
