day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d136	2019-05-16	SE	Sweden	2022	329	7301053	2448870	67341	16288
d135	2019-05-15	SE	Sweden	2198	355	8159632	2729644	74731	18031
d134	2019-05-14	SE	Sweden	2149	339	8106870	2673512	77448	18591
d133	2019-05-13	SE	Sweden	1941	333	6744166	2247644	66442	15591
d132	2019-05-12	SE	Sweden	1738	325	5361751	1801063	52838	13049
d131	2019-05-11	SE	Sweden	1737	329	4896768	1604263	44637	11245
d130	2019-05-10	SE	Sweden	1785	324	6228542	2117000	59359	14270
d129	2019-05-09	SE	Sweden	1677	299	5845317	1968584	57682	16638
d128	2019-05-08	SE	Sweden	1521	279	4880787	1668565	48117	11086
d127	2019-05-07	SE	Sweden	1414	251	3593861	1181291	29639	7026
d126	2019-05-06	SE	Sweden	1290	250	3104928	980029	23513	5833
d125	2019-05-05	SE	Sweden	1224	248	3310853	1114287	26109	6227
d124	2019-05-04	SE	Sweden	1165	247	3182060	1067281	24595	5848
d123	2019-05-03	SE	Sweden	1232	259	3832564	1308293	26088	6610
d122	2019-05-02	SE	Sweden	1008	247	1989140	684593	14867	3620
d121	2019-05-01	SE	Sweden	887	253	1431698	448225	11960	3148
d120	2019-04-30	SE	Sweden	1111	274	1747883	549829	14227	3683
d119	2019-04-29	SE	Sweden	1121	263	1680447	525136	13456	3533
d118	2019-04-28	SE	Sweden	1014	250	1258782	429842	10599	2877
d117	2019-04-27	SE	Sweden	984	242	1115493	379892	9347	2416
d116	2019-04-26	SE	Sweden	1048	253	1192760	392376	9717	2474
d115	2019-04-25	SE	Sweden	938	252	842186	281016	7769	1937
d114	2019-04-24	SE	Sweden	867	238	677035	222878	5817	1501
d113	2019-04-23	SE	Sweden	880	247	1014183	356170	6785	1661
d112	2019-04-22	SE	Sweden	849	244	591929	211037	4479	1205
d111	2019-04-21	SE	Sweden	886	254	828159	297093	6261	1720
d110	2019-04-20	SE	Sweden	888	264	955418	351161	6845	1931
d109	2019-04-19	SE	Sweden	916	273	847772	300144	5840	1527
d108	2019-04-18	SE	Sweden	932	285	812653	284182	5600	1466
d107	2019-04-17	SE	Sweden	945	306	824978	292348	5854	1511
