advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	100k_200k	100k - 200k	UK	United Kingdom	47	1	9399904	4699975	110919	26615
The Labour Party	The Labour Party	25749647410	Facebook	100k_200k	100k - 200k	UK	United Kingdom	41	1	8199810	4099925	54915	17241
People's Vote UK	People's Vote	748608695327755	Facebook	100k_200k	100k - 200k	UK	United Kingdom	34	1	6799166	3399600	94843	23489
Conservatives	The Conservative Party	8807334278	Facebook	100k_200k	100k - 200k	UK	United Kingdom	30	1	5999899	2999964	47178	15621
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	100k_200k	100k - 200k	UK	United Kingdom	27	1	5399959	2699993	32948	10761
38 Degrees	38 Degrees	200006375787	Facebook	100k_200k	100k - 200k	UK	United Kingdom	24	1	4799976	2400000	15710	4513
We are the 52%	We are the 52%	466744973727718	Facebook	100k_200k	100k - 200k	UK	United Kingdom	24	1	4799976	2400000	13858	2777
Best For Britain	Best for Britain	1863944713844924	Facebook	100k_200k	100k - 200k	UK	United Kingdom	22	1	4399865	2199943	80396	19208
Britain's Future	Britain's Future	1625300137516491	Facebook	100k_200k	100k - 200k	UK	United Kingdom	20	1	3999981	2000000	12127	2777
The Brexit Party	The Brexit Party	230416667843105	Facebook	100k_200k	100k - 200k	UK	United Kingdom	11	1	2199713	1099862	45109	10413
Kialo		729627343834501	Facebook	100k_200k	100k - 200k	UK	United Kingdom	32	1	1977471	988740	20568	5294
TheArticle	TheArticle	607840469632004	Facebook	100k_200k	100k - 200k	UK	United Kingdom	8	1	1599990	799999	21398	4975
Amnesty International UK		7624294394	Facebook	100k_200k	100k - 200k	UK	United Kingdom	7	1	1399973	699990	8092	4050
The Week UK	The Week	177855115588808	Facebook	100k_200k	100k - 200k	UK	United Kingdom	6	1	1199994	600000	4043	1157
London Labour Party	The London Labour Party 	474613052643462	Facebook	100k_200k	100k - 200k	UK	United Kingdom	6	1	1199958	599982	24293	4859
Alex Salmond	Slainte Media	136191876445102	Facebook	100k_200k	100k - 200k	UK	United Kingdom	6	1	1178034	589020	3401	681
Change UK - The Independent Group	The Independent Group (TIG) Ltd, company number 11770529, a registered company in England and Wales.	395151614382309	Facebook	100k_200k	100k - 200k	UK	United Kingdom	5	1	999992	499998	24295	5207
WWF Scotland	WWF Scotland	143664152344192	Facebook	100k_200k	100k - 200k	UK	United Kingdom	4	1	799996	400000	4045	1851
Scientists for EU	Scientists for EU	642444842524195	Facebook	100k_200k	100k - 200k	UK	United Kingdom	4	1	799996	400000	7517	1504
Instant PPI UK		616112792139038	Facebook	100k_200k	100k - 200k	UK	United Kingdom	4	1	799996	400000	10677	2670
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	100k_200k	100k - 200k	UK	United Kingdom	4	1	799994	399999	2888	925
Ben Houchen - Tees Valley Mayor	Ben Houchen	1934566156780439	Facebook	100k_200k	100k - 200k	UK	United Kingdom	3	1	599997	300000	3468	1735
Asthma UK	Asthma UK	40952091012	Facebook	100k_200k	100k - 200k	UK	United Kingdom	3	1	599997	300000	7518	1851
National Education Union	National Education Union	241312696375349	Facebook	100k_200k	100k - 200k	UK	United Kingdom	3	1	599997	300000	7518	1851
Trades Union Congress (TUC)	Trades Union Congress	124295177616347	Facebook	100k_200k	100k - 200k	UK	United Kingdom	3	1	599997	300000	3201	1602
