gender_code	gender_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f	female	UK	United Kingdom	52258	5190	447324995	153464359	5632208	775779
m	male	UK	United Kingdom	51416	5099	454482015	154638010	5528684	742040
u	unknown	UK	United Kingdom	42989	4797	12125943	4086687	159967	22359
