day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d136	2019-05-16	FR	France	931	194	5239550	2323274	27333	5752
d135	2019-05-15	FR	France	970	215	5283401	2334540	27564	5753
d134	2019-05-14	FR	France	965	223	5284985	2337578	27654	5755
d133	2019-05-13	FR	France	956	210	2890400	1120398	19866	2882
d132	2019-05-12	FR	France	864	211	2239195	909146	13455	2818
d131	2019-05-11	FR	France	908	226	2423628	951465	14924	2882
d130	2019-05-10	FR	France	923	229	3648533	1511684	20030	5665
d129	2019-05-09	FR	France	906	235	4283685	1830533	22467	4684
d128	2019-05-08	FR	France	804	223	607558	222837	4775	622
d127	2019-05-07	FR	France	775	208	621899	212290	6089	650
d126	2019-05-06	FR	France	787	225	909770	320796	6844	888
d125	2019-05-05	FR	France	768	229	632772	236107	5204	604
d124	2019-05-04	FR	France	765	232	735346	289325	5310	1118
d123	2019-05-03	FR	France	813	243	9434409	4366989	45676	9987
d122	2019-05-02	FR	France	816	233	886056	324182	6439	904
d121	2019-05-01	FR	France	808	229	769619	285498	4930	710
d120	2019-04-30	FR	France	981	261	3084776	1235788	24748	5221
d119	2019-04-29	FR	France	1012	259	1143711	414127	7935	1162
d118	2019-04-28	FR	France	967	266	909763	348150	6247	1013
d117	2019-04-27	FR	France	987	283	982515	371040	6658	1046
d116	2019-04-26	FR	France	1097	291	1095455	417912	8290	1232
d115	2019-04-25	FR	France	1062	288	1281162	498725	8842	1358
d114	2019-04-24	FR	France	1112	301	3607891	1524591	15877	3259
d113	2019-04-23	FR	France	1122	316	1230753	465949	9732	1366
d112	2019-04-22	FR	France	1105	314	1065087	431677	7698	1198
d111	2019-04-21	FR	France	1133	337	1084682	432628	8118	1183
d110	2019-04-20	FR	France	1156	368	1196301	488102	8542	1292
d109	2019-04-19	FR	France	1251	395	1207712	478900	8474	1271
d108	2019-04-18	FR	France	1311	430	1918178	587955	16804	2508
d107	2019-04-17	FR	France	1301	446	1311600	463173	9613	1307
d106	2019-04-16	FR	France	1360	468	5491119	2566432	30943	5345
d105	2019-04-15	FR	France	1534	537	2021702	718671	20332	1841
d104	2019-04-14	FR	France	1482	559	2367033	898901	18199	3424
d103	2019-04-13	FR	France	1538	598	3062424	1228452	20146	3336
d102	2019-04-12	FR	France	1693	636	3090206	1091970	23718	3351
d101	2019-04-11	FR	France	1619	637	4921130	1860047	29502	4264
d100	2019-04-10	FR	France	1506	641	2737113	981239	20818	2319
d099	2019-04-09	FR	France	1516	639	3270405	1318220	30026	5188
d098	2019-04-08	FR	France	1489	655	3696904	1555774	29907	8624
d097	2019-04-07	FR	France	1479	649	2703272	1021756	19399	2631
d096	2019-04-06	FR	France	1482	655	2128932	800094	16579	2152
d095	2019-04-05	FR	France	1879	680	4681276	1599309	71602	5902
d094	2019-04-04	FR	France	1405	644	3296728	1310832	37870	6894
d093	2019-04-03	FR	France	1303	611	3172566	1262736	24781	3658
d092	2019-04-02	FR	France	1262	590	2785811	936098	27873	3610
d091	2019-04-01	FR	France	1169	551	3111184	1226018	31770	4765
d090	2019-03-31	FR	France	1206	550	2790840	1067794	29927	4947
d089	2019-03-30	FR	France	1240	558	2207531	783027	15716	2199
d088	2019-03-29	FR	France	1310	596	3220618	1154049	22924	3974
d087	2019-03-28	FR	France	1308	558	2480399	881044	20517	2983
d086	2019-03-27	FR	France	1219	533	3586411	1298306	34750	5696
d085	2019-03-26	FR	France	1169	529	3269925	1278163	27355	4949
d084	2019-03-25	FR	France	1267	529	4833881	1721830	45937	6653
d083	2019-03-24	FR	France	1102	515	3882039	1428362	27348	4806
d082	2019-03-23	FR	France	1069	496	2334659	884313	15244	1940
d081	2019-03-22	FR	France	1518	516	3973446	1374964	61755	3782
d080	2019-03-21	FR	France	1081	500	3388831	1346471	24020	3831
d079	2019-03-20	FR	France	1205	472	4912285	1767678	47244	5065
d078	2019-03-19	FR	France	939	441	2944429	1197504	20970	3205
d077	2019-03-18	FR	France	929	417	2880289	1194785	20729	3035
d076	2019-03-17	FR	France	783	353	2718436	1135614	18014	3648
