day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d135	2019-05-15	MT	Malta	389	76	928196	261972	7644	293
d134	2019-05-14	MT	Malta	457	78	1305494	383088	11009	523
d133	2019-05-13	MT	Malta	463	80	1433432	435181	9810	577
d132	2019-05-12	MT	Malta	427	81	1489511	469692	8606	611
d131	2019-05-11	MT	Malta	440	84	2146754	717455	13287	1669
d130	2019-05-10	MT	Malta	447	83	2633845	916251	10617	1630
d129	2019-05-09	MT	Malta	412	85	1627631	559175	7402	542
d128	2019-05-08	MT	Malta	385	83	1377116	453447	6692	509
d127	2019-05-07	MT	Malta	367	78	1475569	512737	7331	733
d126	2019-05-06	MT	Malta	350	71	1520975	581422	6757	725
d125	2019-05-05	MT	Malta	342	73	1152778	407677	5170	482
d124	2019-05-04	MT	Malta	341	72	1249259	430985	5840	500
d123	2019-05-03	MT	Malta	343	77	1106524	360610	5065	351
d122	2019-05-02	MT	Malta	342	78	1089507	357180	5588	478
d121	2019-05-01	MT	Malta	328	75	923341	274551	4101	241
d120	2019-04-30	MT	Malta	385	87	946735	298808	4043	198
d119	2019-04-29	MT	Malta	380	86	960702	328549	3569	234
d118	2019-04-28	MT	Malta	348	81	764606	267310	3072	183
d117	2019-04-27	MT	Malta	349	86	710104	259471	2948	184
d116	2019-04-26	MT	Malta	387	91	1251378	471343	4330	729
d115	2019-04-25	MT	Malta	350	90	426077	129640	2738	99
d114	2019-04-24	MT	Malta	340	94	436964	128374	2676	90
d113	2019-04-23	MT	Malta	343	97	363323	115978	2124	109
d112	2019-04-22	MT	Malta	292	98	252583	73471	1683	73
d111	2019-04-21	MT	Malta	302	98	199075	58333	1330	38
d110	2019-04-20	MT	Malta	290	104	158378	46685	966	35
d109	2019-04-19	MT	Malta	307	106	152352	49547	854	30
d108	2019-04-18	MT	Malta	326	112	175991	52648	1060	15
d107	2019-04-17	MT	Malta	318	113	219156	61216	1453	102
d106	2019-04-16	MT	Malta	343	119	278738	81899	1332	58
d105	2019-04-15	MT	Malta	380	130	190961	57959	1006	31
d104	2019-04-14	MT	Malta	377	136	381836	160524	1639	133
d103	2019-04-13	MT	Malta	389	146	210620	64915	1187	28
d102	2019-04-12	MT	Malta	473	153	247711	73587	1338	45
d101	2019-04-11	MT	Malta	429	162	251460	76653	1363	73
d100	2019-04-10	MT	Malta	399	157	292384	83291	1551	62
d099	2019-04-09	MT	Malta	469	164	325803	91862	1713	77
d098	2019-04-08	MT	Malta	466	172	337712	96247	1700	92
d097	2019-04-07	MT	Malta	444	156	329721	99358	1685	116
d096	2019-04-06	MT	Malta	424	156	279587	88717	1448	116
d095	2019-04-05	MT	Malta	439	159	304797	102148	1585	117
d094	2019-04-04	MT	Malta	412	153	284054	94717	1492	151
d093	2019-04-03	MT	Malta	387	145	227616	74747	961	75
d092	2019-04-02	MT	Malta	356	142	246196	78559	1241	81
d091	2019-04-01	MT	Malta	343	132	212342	65509	971	46
d090	2019-03-31	MT	Malta	350	130	260203	91481	1065	94
d089	2019-03-30	MT	Malta	345	128	252353	87631	1171	92
d088	2019-03-29	MT	Malta	339	144	264739	88511	1176	83
d087	2019-03-28	MT	Malta	331	139	215116	72333	955	85
d086	2019-03-27	MT	Malta	318	134	181945	62851	776	54
d085	2019-03-26	MT	Malta	298	122	216437	75006	923	59
d084	2019-03-25	MT	Malta	290	128	242657	81289	932	60
d083	2019-03-24	MT	Malta	274	124	221175	80470	915	57
d082	2019-03-23	MT	Malta	284	128	200146	75572	1041	55
d081	2019-03-22	MT	Malta	290	129	247478	100972	971	54
d080	2019-03-21	MT	Malta	267	119	206236	84426	889	43
d079	2019-03-20	MT	Malta	264	111	211980	88441	906	44
d078	2019-03-19	MT	Malta	234	104	192825	76336	1023	108
d077	2019-03-18	MT	Malta	237	91	165690	60184	721	58
d076	2019-03-17	MT	Malta	187	77	158289	58327	701	54
d075	2019-03-16	MT	Malta	186	79	163203	60259	684	68
d074	2019-03-15	MT	Malta	179	77	203439	75914	944	134
d073	2019-03-14	MT	Malta	143	70	181979	66626	689	83
d072	2019-03-13	MT	Malta	133	67	136981	51455	582	62
d071	2019-03-12	MT	Malta	133	68	133952	45428	692	50
d070	2019-03-11	MT	Malta	143	73	187806	62025	930	63
d069	2019-03-10	MT	Malta	139	69	194770	59558	892	70
d068	2019-03-09	MT	Malta	143	73	236783	83511	1165	113
d067	2019-03-08	MT	Malta	150	79	145003	47577	921	41
d066	2019-03-07	MT	Malta	130	60	175152	61579	1008	48
d065	2019-03-06	MT	Malta	129	49	129249	48873	806	50
d064	2019-03-05	MT	Malta	149	48	121912	43947	675	48
d063	2019-03-04	MT	Malta	96	44	115408	40842	598	48
d062	2019-03-03	MT	Malta	94	43	137014	48676	675	54
d061	2019-03-02	MT	Malta	86	39	177117	59911	1183	179
d060	2019-03-01	MT	Malta	77	38	69858	14497	400	25
d059	2019-02-28	MT	Malta	86	41	52128	10949	467	25
d058	2019-02-27	MT	Malta	92	40	73074	15109	771	50
d057	2019-02-26	MT	Malta	91	44	107310	25068	893	50
d056	2019-02-25	MT	Malta	81	43	99291	23365	796	52
d055	2019-02-24	MT	Malta	74	38	121610	34665	822	83
d054	2019-02-23	MT	Malta	74	37	114084	33055	816	62
d053	2019-02-22	MT	Malta	75	42	91129	34761	660	57
d052	2019-02-21	MT	Malta	72	41	79663	30864	434	50
d051	2019-02-20	MT	Malta	73	40	86251	31671	592	54
d050	2019-02-19	MT	Malta	72	39	101967	39947	583	74
d049	2019-02-18	MT	Malta	71	39	112311	46580	608	84
d048	2019-02-17	MT	Malta	69	37	109776	43462	703	74
d047	2019-02-16	MT	Malta	73	40	172442	60795	972	74
d046	2019-02-15	MT	Malta	60	30	104981	37246	548	60
d045	2019-02-14	MT	Malta	54	28	105625	39451	487	81
d044	2019-02-13	MT	Malta	56	28	164051	58160	560	77
d043	2019-02-12	MT	Malta	61	32	173138	63016	626	79
d042	2019-02-11	MT	Malta	56	29	131027	56023	811	68
d041	2019-02-10	MT	Malta	52	26	124199	43002	587	48
d040	2019-02-09	MT	Malta	56	27	131612	44210	752	53
d039	2019-02-08	MT	Malta	53	28	98389	37559	528	48
d038	2019-02-07	MT	Malta	53	29	1075566	526019	5407	1041
d037	2019-02-06	MT	Malta	56	30	77342	27263	354	33
d036	2019-02-05	MT	Malta	45	26	54045	19799	268	31
d035	2019-02-04	MT	Malta	43	25	74106	22300	268	31
