advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	d134	2019-05-14	MT	Malta	5	1	187618	83809	1401	360
Alfred Sant	Alfred Sant	537789116260209	Facebook	d134	2019-05-14	MT	Malta	31	1	150264	44888	1537	43
David Casa	David Casa	193035580892638	Facebook	d134	2019-05-14	MT	Malta	35	1	148946	33922	1034	7
Michael Briguglio	Michael Briguglio	1040577706078198	Facebook	d134	2019-05-14	MT	Malta	41	1	89563	20851	835	0
Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	d134	2019-05-14	MT	Malta	35	1	60656	17066	996	0
Francis Zammit Dimech	Francis Zammit Dimech	117406495021568	Facebook	d134	2019-05-14	MT	Malta	33	1	59776	13265	943	0
Roberta Metsola		406824526101449	Facebook	d134	2019-05-14	MT	Malta	3	1	54998	12499	148	0
European Parliament Office in Malta	European Parliament Office in Malta	116353271736965	Facebook	d134	2019-05-14	MT	Malta	4	1	48610	16805	185	20
Robert Micallef for MEP	Robert James Bugeja	2123200014472283	Facebook	d134	2019-05-14	MT	Malta	5	1	47164	10833	248	16
Joe Sammut		433245190070343	Facebook	d134	2019-05-14	MT	Malta	16	1	44429	15581	118	4
David Stellini	David Stellini	1911257335785088	Facebook	d134	2019-05-14	MT	Malta	4	1	37023	11690	116	14
Ian Borg	Ian Borg	151496594943131	Facebook	d134	2019-05-14	MT	Malta	2	1	36110	10555	60	0
Miriam Dalli	Miriam Dalli	277980849002904	Facebook	d134	2019-05-14	MT	Malta	6	1	34248	7449	123	0
Lorna Vassallo	Lorna Vassallo	690417757823946	Facebook	d134	2019-05-14	MT	Malta	6	1	32240	13365	133	11
Peter Agius	Peter Agius	263881160919130	Facebook	d134	2019-05-14	MT	Malta	7	1	28946	5623	190	0
Roselyn Borg Knight	Roselyn Borg	446487702156732	Facebook	d134	2019-05-14	MT	Malta	15	1	28110	7895	250	0
Martin Cauchi Inglott II	Martin Cauchi Inglott 	381424722583691	Facebook	d134	2019-05-14	MT	Malta	6	1	23747	5750	214	0
Alex Agius Saliba	Alex Agius Saliba	656955664383156	Facebook	d134	2019-05-14	MT	Malta	9	1	21727	5412	237	0
Ralph Puli: Kap tal-Kunsilliera PN f'Hal Qormi	Ralph Puli	312887412236411	Facebook	d134	2019-05-14	MT	Malta	17	1	20362	3600	412	0
Frank Psaila		458318884361628	Facebook	d134	2019-05-14	MT	Malta	11	1	20097	3720	389	0
European Greens		141366725876424	Facebook	d134	2019-05-14	MT	Malta	10	1	15886	7277	74	17
Alternattiva Demokratika - The Green Party	Alternattiva Demokratika - The Green Party	309359272432391	Facebook	d134	2019-05-14	MT	Malta	4	1	14673	6662	86	0
Josef Caruana		166617437361908	Facebook	d134	2019-05-14	MT	Malta	4	1	11574	2587	70	4
Malta Independent	Malta Independent	480288348662981	Facebook	d134	2019-05-14	MT	Malta	8	1	11164	2166	247	0
Friends of the Earth Malta	Friends of the Earth Malta	137236009675929	Facebook	d134	2019-05-14	MT	Malta	7	1	10889	2313	38	0
