advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
déi gréng	déi gréng	21710789873	Facebook	rw1	Last week	LU	Luxembourg	37	1	3201226	1400838	16137	5212
LSAP	Lëtzebuerger Sozialistesch Aarbechterpartei	47216059667	Facebook	rw1	Last week	LU	Luxembourg	54	1	1157715	362759	5592	385
déi Lénk	déi Lénk	120444648033670	Facebook	rw1	Last week	LU	Luxembourg	19	1	407934	99628	1978	110
déi jonk gréng	Déi jonk gréng	197451906960613	Facebook	rw1	Last week	LU	Luxembourg	19	1	356291	78468	1633	0
DP - Demokratesch Partei	DP - Demokratesch Partei	280875378609326	Facebook	rw1	Last week	LU	Luxembourg	13	1	344245	79305	1533	100
European Parliament		178362315106	Facebook	rw1	Last week	LU	Luxembourg	25	1	267322	79110	2118	110
CSV	CSV	56016549775	Facebook	rw1	Last week	LU	Luxembourg	35	1	266197	65493	2378	0
European Greens		141366725876424	Facebook	rw1	Last week	LU	Luxembourg	12	1	175300	70244	1552	331
Volt Luxembourg	Volt Luxembourg	766459183561998	Facebook	rw1	Last week	LU	Luxembourg	10	1	93205	23803	919	0
déi Lénk Déifferdeng	Gary Diderich	134418416573300	Facebook	rw1	Last week	LU	Luxembourg	1	1	49999	10000	99	0
CSJ - Chrëschtlech-Sozial Jugend	CSJ - Chrëschtlech-Sozial Jugend	118614251515164	Facebook	rw1	Last week	LU	Luxembourg	4	1	24996	8000	396	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rw1	Last week	LU	Luxembourg	23	1	18739	7740	43	11
Wee2050 / Nee2015	Wee2050 / Nee2015	889354561125041	Facebook	rw1	Last week	LU	Luxembourg	4	1	15990	2999	395	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	rw1	Last week	LU	Luxembourg	11	1	11867	3391	123	0
Julia Elisabetta Pitterman		2235333396715580	Facebook	rw1	Last week	LU	Luxembourg	4	1	11632	2152	299	0
Piraten Bezierk Osten		141480992729926	Facebook	rw1	Last week	LU	Luxembourg	1	1	10742	2148	107	21
Piraten Lëtzebuerg		183148710560	Facebook	rw1	Last week	LU	Luxembourg	4	1	8687	1704	185	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	rw1	Last week	LU	Luxembourg	4	1	6570	3061	14	2
Piraten Bezierk Süden		659368007411223	Facebook	rw1	Last week	LU	Luxembourg	2	1	5165	999	115	0
DP-Norden	DP-Norden	133967696651305	Facebook	rw1	Last week	LU	Luxembourg	1	1	4999	1000	99	0
Greenpeace Luxembourg		67370457805	Facebook	rw1	Last week	LU	Luxembourg	1	1	4999	999	99	0
Européens Sans Frontières		668031516635463	Facebook	rw1	Last week	LU	Luxembourg	7	1	4861	1992	8	2
Klang der Solidarität		385076005313967	Facebook	rw1	Last week	LU	Luxembourg	12	1	4307	1697	8	0
Chris Bernard		764820513891336	Facebook	rw1	Last week	LU	Luxembourg	3	1	3180	545	99	0
VoteWatch Europe		355087424564148	Facebook	rw1	Last week	LU	Luxembourg	7	1	1998	896	4	1
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	rw1	Last week	LU	Luxembourg	44	1	737	203	5	1
ALDE Group – Liberals and Democrats in the European Parliament	ALDE Group in the European Parliament. 	123910440019	Facebook	rw1	Last week	LU	Luxembourg	5	1	630	259	2	0
Greens/EFA in the European Parliament		150527751674751	Facebook	rw1	Last week	LU	Luxembourg	4	1	478	95	3	0
Europa-Union Luxemburg		387000121769174	Facebook	rw1	Last week	LU	Luxembourg	1	1	452	90	8	0
Piraten Gemeng Suessem		2094234617571605	Facebook	rw1	Last week	LU	Luxembourg	1	1	444	0	44	0
Pirate Gemeng Munneref		1635877273225433	Facebook	rw1	Last week	LU	Luxembourg	1	1	399	0	39	0
Marie-Paule Dondelinger		2252124668379482	Facebook	rw1	Last week	LU	Luxembourg	1	1	399	0	39	0
Talking Europe		316028505828375	Facebook	rw1	Last week	LU	Luxembourg	2	1	388	191	1	0
Guardian Weekly		64525551258	Facebook	rw1	Last week	LU	Luxembourg	4	1	366	72	1	0
Touche pas à ma planète		2174582836142717	Facebook	rw1	Last week	LU	Luxembourg	27	1	263	51	6	0
Social Media Ads	Alexander Dietrich	561953460655717	Facebook	rw1	Last week	LU	Luxembourg	3	1	228	42	3	0
Jonk Piraten		194441573983035	Facebook	rw1	Last week	LU	Luxembourg	1	1	225	0	22	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	rw1	Last week	LU	Luxembourg	4	1	161	51	0	0
MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	rw1	Last week	LU	Luxembourg	29	1	139	36	0	0
Biophenix		955436344602994	Facebook	rw1	Last week	LU	Luxembourg	1	1	122	24	2	0
T-Slim		432791153958836	Facebook	rw1	Last week	LU	Luxembourg	1	1	119	0	11	0
Feel Slovenia		144098725952	Facebook	rw1	Last week	LU	Luxembourg	6	1	85	18	4	0
Volt Deutschland	Volt Deutschland	134209407129787	Facebook	rw1	Last week	LU	Luxembourg	20	1	69	12	2	0
Tuunes		992176580926495	Facebook	rw1	Last week	LU	Luxembourg	3	1	68	21	0	0
Climate-KIC		403370709744295	Facebook	rw1	Last week	LU	Luxembourg	1	1	67	33	0	0
Alain Mertes	Vivant Ostbelgien	168912413949537	Facebook	rw1	Last week	LU	Luxembourg	2	1	63	14	0	0
Vivant   Ostbelgien	Vivant Ostbelgien	1440393739538888	Facebook	rw1	Last week	LU	Luxembourg	3	1	57	11	0	0
European Committee of the Regions		527351247377965	Facebook	rw1	Last week	LU	Luxembourg	1	1	53	26	0	0
Basmah		137973986840264	Facebook	rw1	Last week	LU	Luxembourg	20	1	47	10	0	0
Olivier Chastel	MR - Mouvement Réformateur	36858143935	Facebook	rw1	Last week	LU	Luxembourg	5	1	36	14	0	0
Lime Shop Online		790946694613780	Facebook	rw1	Last week	LU	Luxembourg	10	1	26	4	0	0
La Montre Traceur GPS		2351537601739254	Facebook	rw1	Last week	LU	Luxembourg	1	1	26	5	0	0
Andreas Steier	Andreas Steier	635959036592480	Facebook	rw1	Last week	LU	Luxembourg	3	1	25	2	1	0
YOGA BURN		146316959083110	Facebook	rw1	Last week	LU	Luxembourg	3	1	24	4	0	0
S&P Global		112495188784373	Facebook	rw1	Last week	LU	Luxembourg	4	1	23	4	0	0
NewsMavens		145218379355757	Facebook	rw1	Last week	LU	Luxembourg	1	1	19	3	0	0
Banque mondiale		155174084508744	Facebook	rw1	Last week	LU	Luxembourg	9	1	18	1	0	0
Europe Direct Saarbrücken		349322485250630	Facebook	rw1	Last week	LU	Luxembourg	1	1	18	3	0	0
FT Content Solutions		1220981994590364	Facebook	rw1	Last week	LU	Luxembourg	2	1	14	2	0	0
Valérie Glatigny	MR	387721968487506	Facebook	rw1	Last week	LU	Luxembourg	1	1	13	6	0	0
DIE LINKE	DIE LINKE	47694585682	Facebook	rw1	Last week	LU	Luxembourg	3	1	12	4	0	0
Intersolar		124579277563150	Facebook	rw1	Last week	LU	Luxembourg	1	1	11	5	0	0
Listes Destexhe	Listes Destexhe	983524558703058	Facebook	rw1	Last week	LU	Luxembourg	1	1	9	4	0	0
Chug Bottles		1781974005205686	Facebook	rw1	Last week	LU	Luxembourg	1	1	9	4	0	0
Social Plastic		486324651440186	Facebook	rw1	Last week	LU	Luxembourg	2	1	6	0	0	0
ETUC		129041250601685	Facebook	rw1	Last week	LU	Luxembourg	1	1	6	3	0	0
U.S. Mission to NATO		67014122312	Facebook	rw1	Last week	LU	Luxembourg	1	1	5	0	0	0
THTC - The Hemp Trading Company		30239959348	Facebook	rw1	Last week	LU	Luxembourg	2	1	5	2	0	0
EURACTIV		15299247059	Facebook	rw1	Last week	LU	Luxembourg	1	1	5	1	0	0
RSM MBA		110428762358678	Facebook	rw1	Last week	LU	Luxembourg	3	1	5	2	0	0
Soonfeed		214615931960850	Facebook	rw1	Last week	LU	Luxembourg	1	1	4	0	0	0
ProDG	ProDG	89846075866	Facebook	rw1	Last week	LU	Luxembourg	1	1	4	2	0	0
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	rw1	Last week	LU	Luxembourg	2	1	4	2	0	0
Ecolo Ostbelgien	Ecolo Ostbelgien	321847415140	Facebook	rw1	Last week	LU	Luxembourg	1	1	2	0	0	0
SP Ostbelgien	SP Ostbelgien	183856108612877	Facebook	rw1	Last week	LU	Luxembourg	1	1	2	0	0	0
Academic Stories		1462157503898233	Facebook	rw1	Last week	LU	Luxembourg	1	1	2	0	0	0
coliquio.de		238154262548	Facebook	rw1	Last week	LU	Luxembourg	1	1	2	0	0	0
Musicians Against Climate Change		1760259647637432	Facebook	rw1	Last week	LU	Luxembourg	2	1	2	0	0	0
Acamar Analysis and Consulting		192597328320978	Facebook	rw1	Last week	LU	Luxembourg	1	1	1	0	0	0
Human Rights Tattoo		245416135560300	Facebook	rw1	Last week	LU	Luxembourg	1	1	1	0	0	0
Shurat HaDin - Israel Law Center		709491732434343	Facebook	rw1	Last week	LU	Luxembourg	1	1	1	0	0	0
Alpine Garden Society		239451772739772	Facebook	rw1	Last week	LU	Luxembourg	1	1	1	0	0	0
Exponea		437489159794764	Facebook	rw1	Last week	LU	Luxembourg	2	1	1	0	0	0
AlternaWeb		1928282787425397	Facebook	rw1	Last week	LU	Luxembourg	1	1	1	0	0	0
TransformingTransport		1635700990066863	Facebook	rw1	Last week	LU	Luxembourg	1	1	1	0	0	0
Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	rw1	Last week	LU	Luxembourg	1	1	0	0	0	0
مفوضية اللاجئين		188842724507690	Facebook	rw1	Last week	LU	Luxembourg	1	1	0	0	0	0
Open Society Foundations		18983389920	Facebook	rw1	Last week	LU	Luxembourg	2	1	0	0	0	0
Grüne Rehlingen-Siersburg		829256770618849	Facebook	rw1	Last week	LU	Luxembourg	1	1	0	0	0	0
Eldritch Foundry		333726374024339	Facebook	rw1	Last week	LU	Luxembourg	1	1	0	0	0	0
EUROPE DIRECT Aachen		106835062686986	Facebook	rw1	Last week	LU	Luxembourg	1	1	0	0	0	0
Daniel C Juster Official		199307546902179	Facebook	rw1	Last week	LU	Luxembourg	1	1	0	0	0	0
Gentle Dental Clinic Crete		387716078000099	Facebook	rw1	Last week	LU	Luxembourg	1	1	0	0	0	0
