country_code_filter	country_name_filter	gender_code	gender_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
CZ	Czechia	f	female	6628	977	37022172	13011740	141617	35170
CZ	Czechia	m	male	6542	971	53624584	18525855	216029	51763
CZ	Czechia	u	unknown	5183	897	357073	123171	1485	358
