day_code_filter	day_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d121	2019-05-01	European Parliament		178362315106	Facebook	122	1	7062898	3263159	36211	11704
d121	2019-05-01	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N  ZIELONI		AR489880258930016256	Google	1306	1	1911180	64758	6641	0
d121	2019-05-01	The Brexit Party	The Brexit Party	230416667843105	Facebook	24	1	1654812	793543	34914	8146
d121	2019-05-01	KREMSA DIGITAL s.r.o.		AR420840549432426496	Google	58	1	1425166	126666	1125	0
d121	2019-05-01	mmb media agentur d.o.o.		AR524572049809604608	Google	580	1	1354047	59047	3913	0
d121	2019-05-01	CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	13	1	1109585	529545	2840	784
d121	2019-05-01	Conservatives	The Conservative Party	8807334278	Facebook	121	1	1107663	448116	9269	2917
d121	2019-05-01	HC Strache	FPÖ	74865038590	Facebook	8	1	1099993	510000	8993	2550
d121	2019-05-01	The Labour Party	The Labour Party	25749647410	Facebook	10	1	1062494	500000	11854	2719
d121	2019-05-01	Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	8	1	1044998	495000	1476	295
d121	2019-05-01	Vlaams Belang	Vlaams Belang	56605856504	Facebook	2	1	1029410	514705	5146	1029
d121	2019-05-01	Sloboda a Solidarita ( SaS )		AR185084640594231296	Google	272	1	870564	62046	1538	0
d121	2019-05-01	Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	173	1	819373	331188	3989	798
d121	2019-05-01	Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	6	1	743106	364411	2085	1034
d121	2019-05-01	Claudia Gamon	NEOS	447992848717452	Facebook	28	1	733972	212000	6472	1200
d121	2019-05-01	FDP	FDP	21289227249	Facebook	136	1	709125	278151	3603	589
d121	2019-05-01	Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	10	1	669927	333601	2318	473
d121	2019-05-01	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	58	1	662609	271478	2832	755
d121	2019-05-01	AMERISOFT SRL		AR573801583431647232	Google	48	1	589691	58237	142	0
d121	2019-05-01	Consiliul Național PSD	Partidul Social Democrat	428923027871330	Facebook	2	1	566665	233333	2170	1085
d121	2019-05-01	Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	66	1	553934	199000	21794	3355
d121	2019-05-01	FPÖ	FPÖ	169051073236170	Facebook	2	1	549998	225000	5248	1050
d121	2019-05-01	Harald Vilimsky		547597092025909	Facebook	29	1	539130	247400	7935	1781
d121	2019-05-01	România în primul rând	Future Innovation	770704223323599	Facebook	9	1	505277	241611	431	102
d121	2019-05-01	Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	1	1	499999	200000	1050	210
