week_code_filter	week_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w016	Week 16	HR	Croatia	Valter Flego	Valter Flego	441675022557503	Facebook	7	1	266659	53333	469	0
w016	Week 16	HR	Croatia	Kialo		729627343834501	Facebook	56	1	169574	69680	599	145
w016	Week 16	HR	Croatia	European Greens	European Greens	141366725876424	Facebook	2	1	109061	44530	145	29
w016	Week 16	HR	Croatia	Ivana Nikolić Popović	Nikolić Popović Ivana	160505204050427	Facebook	5	1	76662	20333	411	0
w016	Week 16	HR	Croatia	Zoran Bahtijarević		2195720960680577	Facebook	3	1	62605	31302	178	35
w016	Week 16	HR	Croatia	Marina Gradišer	Demokrati	343303249641233	Facebook	1	1	49962	9992	88	0
w016	Week 16	HR	Croatia	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	28	1	36316	17193	98	25
w016	Week 16	HR	Croatia	Marijana Petir		1418903245032313	Facebook	1	1	33332	16666	32	0
w016	Week 16	HR	Croatia	Electrolux Hrvatska		1229501663771543	Facebook	2	1	33252	16626	22	0
w016	Week 16	HR	Croatia	Antun Babić kandidat za predsjednika države		1106971599482775	Facebook	3	1	32725	6363	136	0
w016	Week 16	HR	Croatia	MOST nezavisnih lista	MOST nezavisnih lista	388550077899912	Facebook	2	1	30356	6071	53	0
w016	Week 16	HR	Croatia	Alberto Alemanno		179635265973968	Facebook	2	1	21995	10739	22	0
w016	Week 16	HR	Croatia	Greens/EFA in the European Parliament		150527751674751	Facebook	2	1	19105	8251	25	5
w016	Week 16	HR	Croatia	Faktograf.hr	Faktograf.hr	1487935214842281	Facebook	4	1	18746	3749	330	0
w016	Week 16	HR	Croatia	Predstavništvo Europske komisije u Hrvatskoj		480559052058396	Facebook	1	1	17645	3529	34	0
w016	Week 16	HR	Croatia	Gordan Maras		451079008266520	Facebook	2	1	14998	7499	148	0
w016	Week 16	HR	Croatia	Neovisni za Hrvatsku NHR - Sesvete		537156370085526	Facebook	1	1	13636	2727	24	0
w016	Week 16	HR	Croatia	European Youth Event		919232861444360	Facebook	3	1	10470	4299	22	9
w016	Week 16	HR	Croatia	Ante Pranić, gradonačelnik Grada Vrgorca		984228071666006	Facebook	1	1	9999	5000	88	0
w016	Week 16	HR	Croatia	Subversive Festival		316666381719876	Facebook	1	1	9999	5000	88	0
w016	Week 16	HR	Croatia	Nacionalni Portal		2081777548773198	Facebook	1	1	9998	4999	98	0
w016	Week 16	HR	Croatia	HNS Čepin		1355345984555185	Facebook	2	1	9998	2000	176	0
w016	Week 16	HR	Croatia	Hns Osječko-baranjska Županija		208799152545268	Facebook	2	1	9997	1999	176	0
w016	Week 16	HR	Croatia	The Good Lobby		1420129598280317	Facebook	6	1	9062	4207	12	0
w016	Week 16	HR	Croatia	INA		258640607530666	Facebook	1	1	8530	1706	16	0
