advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	50_100	50 - 100	HU	Hungary	18	1	649982	234996	1392	278
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	50_100	50 - 100	HU	Hungary	4	1	149995	59999	309	61
Alfahír	Alfahír Hírportál	525574220799452	Facebook	50_100	50 - 100	HU	Hungary	4	1	99996	19999	309	61
Cseh Katalin - Momentum	Momentum Mozgalom	682448271826776	Facebook	50_100	50 - 100	HU	Hungary	5	1	84996	19999	386	77
MSZP	MSZP	115388925185513	Facebook	50_100	50 - 100	HU	Hungary	2	1	74997	29999	154	30
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	50_100	50 - 100	HU	Hungary	4	1	59997	14999	309	61
Jakab Péter	Országgyűlés Hivatala Jobbik Frakció	781150971947219	Facebook	50_100	50 - 100	HU	Hungary	1	1	49998	24999	77	15
Csárdi Antal	LMP - Lehet Más a Politika	136387873164491	Facebook	50_100	50 - 100	HU	Hungary	1	1	49998	24999	77	15
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	50_100	50 - 100	HU	Hungary	3	1	34998	9999	232	46
Fidesz	Fidesz	9844779306	Facebook	50_100	50 - 100	HU	Hungary	1	1	24999	4999	77	15
Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	50_100	50 - 100	HU	Hungary	1	1	24999	4999	77	15
Dr. Szoboszlay György Csaba, közszereplő, LMP	Szoboszlay György Csaba	202727753244884	Facebook	50_100	50 - 100	HU	Hungary	1	1	24999	4999	77	15
Indítsuk Be Magyarországot Alapítvány	Indítsuk Be Magyarországot Alapítvány	422399638586608	Facebook	50_100	50 - 100	HU	Hungary	1	1	24999	4999	77	15
MSZP Budapest	MSZP Budapest	414715951917446	Facebook	50_100	50 - 100	HU	Hungary	1	1	4999	2499	77	15
Burány Sándor	Párbeszéd Magyarországért	739883629458065	Facebook	50_100	50 - 100	HU	Hungary	1	1	4999	2499	77	15
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	50_100	50 - 100	HU	Hungary	4	1	50	21	0	0
USR Bihor	Uniunea Salvați România Filiala Bihor	1592660281028385	Facebook	50_100	50 - 100	HU	Hungary	3	1	35	15	0	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	50_100	50 - 100	HU	Hungary	2	1	8	2	0	0
Martin Hojsík • Progresívne Slovensko	Hojsik Martin	147166706140048	Facebook	50_100	50 - 100	HU	Hungary	1	1	0	0	0	0
Magyar Közösség Pártja	Magyar Közösség Pártja	259594940734093	Facebook	50_100	50 - 100	HU	Hungary	1	1	0	0	0	0
Most-Híd (Híd-Most)	Most-Híd (Híd-Most)	353195602108	Facebook	50_100	50 - 100	HU	Hungary	2	1	0	0	0	0
Lucia Kleštincová	EUpositive.sk	1933440166748185	Facebook	50_100	50 - 100	HU	Hungary	2	1	0	0	0	0
GRAS - Grüne & Alternative Student_innen	GRAS - Grüne & Alternative Student_innen	79935247286	Facebook	50_100	50 - 100	HU	Hungary	1	1	0	0	0	0
