impression_code	impression_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_1k	0 - 1k	HR	Croatia	19	8	18981	0	1859	0
1k_5k	1k - 5k	HR	Croatia	29	16	134981	27001	2673	0
5k_10k	5k - 10k	HR	Croatia	16	14	140775	70394	1382	0
10k_50k	10k - 50k	HR	Croatia	26	13	1054580	210920	2488	100
50k_100k	50k - 100k	HR	Croatia	4	3	311834	155918	708	99
100k_200k	100k - 200k	HR	Croatia	4	3	209457	104729	522	104
