country_code_filter	country_name_filter	region_code	region_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
IT	Italy	lombardia	Lombardia	10573	2782	26980060	9078365	172394	12622
IT	Italy	lazio	Lazio	9387	2465	17077677	5479422	101985	7275
IT	Italy	piedmont	Piedmont	9587	2420	16944295	5663269	105268	9482
IT	Italy	veneto	Veneto	9003	2388	12225995	3729936	78124	3409
IT	Italy	emilia_romagna	Emilia-Romagna	9542	2490	11990825	3564326	99066	3899
IT	Italy	campania	Campania	8826	2209	11971359	3956856	70286	4510
IT	Italy	tuscany	Tuscany	8863	2344	10177413	3105139	77580	3343
IT	Italy	sicilia	Sicilia	8317	2117	9657765	3039501	57365	3796
IT	Italy	puglia	Puglia	8520	2145	7798473	2319555	48032	1956
IT	Italy	umbria	Umbria	7639	1942	3041755	862938	23720	599
IT	Italy	calabria	Calabria	7919	1959	2589916	831570	15342	674
IT	Italy	liguria	Liguria	8358	2071	2445237	672227	22350	758
IT	Italy	marche	Marche	7982	2008	2212778	629769	20788	303
IT	Italy	trentino_alto_adige	Trentino-Alto Adige	7470	1958	2007248	533862	15398	748
IT	Italy	basilicata	Basilicata	7108	1739	1905267	676952	8993	533
IT	Italy	friuli_venezia_giulia	Friuli-Venezia Giulia	7876	1982	1504134	486967	15405	518
IT	Italy	sardinia	Sardinia	7566	1890	1352451	387665	9704	265
IT	Italy	abruzzo	Abruzzo	7853	1927	1303631	362849	11425	243
IT	Italy	aosta_valley	Aosta Valley	6060	1521	192283	51097	970	15
IT	Italy	molise	Molise	6689	1641	161779	37851	1853	107
