country_code_filter	country_name_filter	day_code	day_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
RO	Romania	d132	2019-05-12	739	159	11733223	4758768	19193	4062
RO	Romania	d131	2019-05-11	840	173	13492544	5540796	21916	4771
RO	Romania	d130	2019-05-10	886	188	19159464	8125753	37354	7948
RO	Romania	d129	2019-05-09	756	173	12503701	5299517	26252	5819
RO	Romania	d128	2019-05-08	663	164	13058895	5562468	27923	6217
RO	Romania	d127	2019-05-07	602	159	10824446	4619492	23545	5228
RO	Romania	d126	2019-05-06	537	138	11581009	5169071	22536	5005
RO	Romania	d125	2019-05-05	500	138	7885555	3369352	18485	4230
RO	Romania	d124	2019-05-04	475	128	10609585	4619851	23794	6613
RO	Romania	d123	2019-05-03	487	140	8475544	3710359	18019	4902
RO	Romania	d122	2019-05-02	447	141	7112712	3146928	13383	3092
RO	Romania	d121	2019-05-01	395	135	4704453	1986646	11413	3074
RO	Romania	d120	2019-04-30	399	132	2860929	1200283	5288	1202
RO	Romania	d119	2019-04-29	422	131	7953857	3613780	14935	5051
RO	Romania	d118	2019-04-28	434	139	5092858	2125819	6200	1712
RO	Romania	d117	2019-04-27	472	152	6247902	2576321	5949	1801
RO	Romania	d116	2019-04-26	519	165	5910027	2464661	9059	2400
RO	Romania	d115	2019-04-25	574	182	7710900	3191726	13873	3634
RO	Romania	d114	2019-04-24	567	194	7983841	3419054	16972	3856
RO	Romania	d113	2019-04-23	579	196	6722857	2876977	18614	4077
RO	Romania	d112	2019-04-22	538	200	5842513	2510088	14223	3235
RO	Romania	d111	2019-04-21	525	196	6053177	2627618	13852	3180
RO	Romania	d110	2019-04-20	530	210	5698807	2479992	12647	3005
RO	Romania	d109	2019-04-19	554	225	5018324	2128592	12224	2826
RO	Romania	d108	2019-04-18	535	214	6964721	2900355	14486	3260
RO	Romania	d107	2019-04-17	544	216	7377424	3145414	13410	3003
RO	Romania	d106	2019-04-16	571	209	8044408	3496728	14153	3746
RO	Romania	d105	2019-04-15	630	221	4486904	1813537	8191	1646
RO	Romania	d104	2019-04-14	599	232	2575904	1022042	6022	1127
RO	Romania	d103	2019-04-13	571	222	3057058	1357900	6026	1125
