spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	SK	Slovakia	652	125	3926668	931668	63459	0
50_100	50 - 100	SK	Slovakia	649	123	12260	2908	198	0
100_1k	100 - 1k	SK	Slovakia	22	14	1255052	402539	9493	1902
