impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
5k_10k	5k - 10k	EE	Estonia	Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	15	1	149985	75000	1485	0
5k_10k	5k - 10k	EE	Estonia	Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	11	1	109988	54999	2688	399
5k_10k	5k - 10k	EE	Estonia	Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	10	1	99989	49999	989	0
5k_10k	5k - 10k	EE	Estonia	Triin Saag	Saag Triin	2012394932389774	Facebook	7	1	69993	35000	693	0
5k_10k	5k - 10k	EE	Estonia	Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	7	1	69993	35000	693	0
5k_10k	5k - 10k	EE	Estonia	Yoko Alender		709212302463805	Facebook	6	1	59994	30000	594	0
5k_10k	5k - 10k	EE	Estonia	Urmas Paet	Paet Urmas	223092011815453	Facebook	6	1	59993	29999	593	0
5k_10k	5k - 10k	EE	Estonia	Keskerakond	Keskerakond	161252453921396	Facebook	4	1	39995	19999	396	0
5k_10k	5k - 10k	EE	Estonia	Стражи		310613372788542	Facebook	4	1	30282	15142	299	0
5k_10k	5k - 10k	EE	Estonia	Igor Gräzin	Igor Gräzin	339367456669277	Facebook	3	1	29997	15000	296	0
5k_10k	5k - 10k	EE	Estonia	European Parliament		178362315106	Facebook	3	1	20001	10001	198	0
5k_10k	5k - 10k	EE	Estonia	Раймонд Кальюлайд	Raimond Kaljulaid	1535510530084119	Facebook	2	1	19998	10000	198	0
5k_10k	5k - 10k	EE	Estonia	Reformierakond	Reformierakond	80124492882	Facebook	2	1	19998	10000	198	0
5k_10k	5k - 10k	EE	Estonia	Jaak Madison	Madison Jaak	536519246456733	Facebook	2	1	19998	10000	198	0
5k_10k	5k - 10k	EE	Estonia	YanaToom.ee		2367048563336709	Facebook	2	1	19998	10000	198	0
5k_10k	5k - 10k	EE	Estonia	Happy Smile hambaravi		171947682909048	Facebook	2	1	19997	9999	176	0
5k_10k	5k - 10k	EE	Estonia	Marina Kaljurand	Marina Kaljurand	651496914998204	Facebook	1	1	9999	5000	99	0
5k_10k	5k - 10k	EE	Estonia	Noored Otsustajad	Eesti Noorteühenduste Liit (ENL)	205597239493153	Facebook	1	1	9999	5000	99	0
5k_10k	5k - 10k	EE	Estonia	Isamaa erakond	Isamaa erakond	321163977576	Facebook	1	1	9999	5000	99	0
5k_10k	5k - 10k	EE	Estonia	Riho Terras		2217643278496367	Facebook	1	1	9999	5000	99	0
5k_10k	5k - 10k	EE	Estonia	Elurikkuse Erakond		278891446286010	Facebook	1	1	9999	5000	99	0
5k_10k	5k - 10k	EE	Estonia	Erki Savisaar		326940990843491	Facebook	1	1	9999	5000	99	0
5k_10k	5k - 10k	EE	Estonia	Tallinna Televisioon (TTV)		215845958435817	Facebook	1	1	9999	4999	98	0
5k_10k	5k - 10k	EE	Estonia	Pillirookõrs		611874575866101	Facebook	1	1	9999	5000	98	0
5k_10k	5k - 10k	EE	Estonia	Социал-демократическая партия	Sotsiaaldemokraatlik Erakond	383403508369488	Facebook	1	1	9998	4999	98	0
5k_10k	5k - 10k	EE	Estonia	Rahageenius: räägime sinu rahast		510039216124557	Facebook	1	1	9998	4999	98	0
5k_10k	5k - 10k	EE	Estonia	Tanel Jäppinen		2109572339365575	Facebook	1	1	9522	4761	94	0
5k_10k	5k - 10k	EE	Estonia	Kialo		729627343834501	Facebook	18	1	2186	1093	22	0
5k_10k	5k - 10k	EE	Estonia	Coconut Bowls		451945511677873	Facebook	9	1	1612	806	9	0
5k_10k	5k - 10k	EE	Estonia	Collision Conf		205093963028353	Facebook	3	1	504	252	4	0
5k_10k	5k - 10k	EE	Estonia	EU vs Disinformation		1087491177963859	Facebook	1	1	371	185	3	0
5k_10k	5k - 10k	EE	Estonia	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	2	1	333	166	3	0
5k_10k	5k - 10k	EE	Estonia	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	6	1	259	129	2	0
5k_10k	5k - 10k	EE	Estonia	Arte		656089814494677	Facebook	1	1	217	108	2	0
5k_10k	5k - 10k	EE	Estonia	Busech Shopping		297339700960830	Facebook	2	1	155	77	1	0
5k_10k	5k - 10k	EE	Estonia	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	7	1	143	71	1	0
5k_10k	5k - 10k	EE	Estonia	Форум свободной России		653401831466013	Facebook	1	1	128	64	1	0
5k_10k	5k - 10k	EE	Estonia	agora42		251280515702	Facebook	1	1	113	56	1	0
5k_10k	5k - 10k	EE	Estonia	АллатРа ТВ		468944153190776	Facebook	19	1	102	51	0	0
5k_10k	5k - 10k	EE	Estonia	Matt Wilson		247888188644456	Facebook	2	1	92	46	1	0
5k_10k	5k - 10k	EE	Estonia	VoteWatch Europe		355087424564148	Facebook	1	1	76	38	0	0
5k_10k	5k - 10k	EE	Estonia	ParaqinOfficial		420328302103021	Facebook	1	1	71	35	0	0
5k_10k	5k - 10k	EE	Estonia	Homaly Gift		372226786888864	Facebook	2	1	69	34	0	0
5k_10k	5k - 10k	EE	Estonia	Basmah		137973986840264	Facebook	1	1	68	34	0	0
5k_10k	5k - 10k	EE	Estonia	Humble Household		1746853745395190	Facebook	1	1	66	33	2	0
5k_10k	5k - 10k	EE	Estonia	Treevotion		312276899356713	Facebook	1	1	64	32	0	0
5k_10k	5k - 10k	EE	Estonia	Minority SafePack		532492010145546	Facebook	1	1	53	26	0	0
5k_10k	5k - 10k	EE	Estonia	BetterMe		116700222203350	Facebook	2	1	49	24	0	0
5k_10k	5k - 10k	EE	Estonia	Soonfeed		214615931960850	Facebook	1	1	46	23	0	0
5k_10k	5k - 10k	EE	Estonia	Esri		211211155280	Facebook	1	1	44	22	0	0
5k_10k	5k - 10k	EE	Estonia	Fair Transport Europe		888757291197988	Facebook	1	1	44	22	0	0
5k_10k	5k - 10k	EE	Estonia	Lap - Find Family & Friends		254495005225189	Facebook	1	1	43	21	0	0
5k_10k	5k - 10k	EE	Estonia	Sustainability Times		214303005827359	Facebook	2	1	41	20	0	0
5k_10k	5k - 10k	EE	Estonia	EPP Group in the European Parliament		291699857688	Facebook	1	1	40	20	0	0
5k_10k	5k - 10k	EE	Estonia	On Your Sleeve	ON YOUR SLEEVE	247943179229148	Facebook	2	1	39	19	0	0
5k_10k	5k - 10k	EE	Estonia	The Good Lobby		1420129598280317	Facebook	2	1	38	19	0	0
5k_10k	5k - 10k	EE	Estonia	Kaar Kaas Sonn		215255338679306	Facebook	1	1	38	19	0	0
5k_10k	5k - 10k	EE	Estonia	Ami Horowitz		42597808880	Facebook	1	1	34	17	0	0
5k_10k	5k - 10k	EE	Estonia	Foodion - a community for culinary professionals		1740583586185504	Facebook	2	1	31	15	0	0
5k_10k	5k - 10k	EE	Estonia	Fuguero		2278393708878170	Facebook	1	1	30	15	0	0
5k_10k	5k - 10k	EE	Estonia	Sosialidemokraatit SDP		108945982480217	Facebook	2	1	28	14	0	0
5k_10k	5k - 10k	EE	Estonia	Feminist Apparel		147698828729567	Facebook	2	1	28	14	0	0
5k_10k	5k - 10k	EE	Estonia	Laser Training Cabarete		225846664167204	Facebook	1	1	26	13	0	0
5k_10k	5k - 10k	EE	Estonia	Riddle		382170295326783	Facebook	1	1	26	13	0	0
5k_10k	5k - 10k	EE	Estonia	Soviet Visuals		1160495674016675	Facebook	1	1	25	12	0	0
5k_10k	5k - 10k	EE	Estonia	Harvard Business Review		10423517786	Facebook	1	1	24	12	0	0
5k_10k	5k - 10k	EE	Estonia	2uhot		438915289946804	Facebook	1	1	24	12	0	0
5k_10k	5k - 10k	EE	Estonia	Floating Worlds		567198960137074	Facebook	1	1	23	11	0	0
5k_10k	5k - 10k	EE	Estonia	Matthew Hussey		525275707491504	Facebook	2	1	23	11	0	0
5k_10k	5k - 10k	EE	Estonia	Break The Machine Ltd		455248978191768	Facebook	1	1	21	10	0	0
5k_10k	5k - 10k	EE	Estonia	Smart Energy TV		223797847633003	Facebook	1	1	21	10	0	0
5k_10k	5k - 10k	EE	Estonia	THTC - The Hemp Trading Company		30239959348	Facebook	1	1	20	10	0	0
5k_10k	5k - 10k	EE	Estonia	Wantsrneeds		246346592579702	Facebook	2	1	20	10	0	0
5k_10k	5k - 10k	EE	Estonia	Solo Build It		1560111630973105	Facebook	1	1	20	10	0	0
5k_10k	5k - 10k	EE	Estonia	The Bamboo Brush Society		1152885191422950	Facebook	2	1	19	9	0	0
5k_10k	5k - 10k	EE	Estonia	EU Citizens Alliance		1122069994636814	Facebook	1	1	18	9	0	0
5k_10k	5k - 10k	EE	Estonia	YOGA BURN		146316959083110	Facebook	1	1	18	9	0	0
5k_10k	5k - 10k	EE	Estonia	Modius Health		1350510308330159	Facebook	1	1	17	8	0	0
5k_10k	5k - 10k	EE	Estonia	Culture Concepts		2014883275418790	Facebook	3	1	17	8	0	0
5k_10k	5k - 10k	EE	Estonia	Melba Culp		902971599738051	Facebook	2	1	14	7	0	0
5k_10k	5k - 10k	EE	Estonia	Ritual		457175417640208	Facebook	1	1	14	7	0	0
5k_10k	5k - 10k	EE	Estonia	Animal Matters	Animal Matters	1439364926329185	Facebook	1	1	14	7	0	0
5k_10k	5k - 10k	EE	Estonia	Ecocity World Summit 2019		1998748213742008	Facebook	1	1	13	6	0	0
5k_10k	5k - 10k	EE	Estonia	All Passport Cover		1659280077503769	Facebook	3	1	13	6	0	0
5k_10k	5k - 10k	EE	Estonia	World Bank		153371894688575	Facebook	3	1	12	6	0	0
5k_10k	5k - 10k	EE	Estonia	CEO Standard		511296119250139	Facebook	1	1	12	6	0	0
5k_10k	5k - 10k	EE	Estonia	Council of Europe - Directorate General Human Rights and Rule of Law		315160671967064	Facebook	2	1	11	5	0	0
5k_10k	5k - 10k	EE	Estonia	Guitar Lovers		203855170399686	Facebook	1	1	11	5	0	0
5k_10k	5k - 10k	EE	Estonia	Alpine Garden Society		239451772739772	Facebook	1	1	11	5	0	0
5k_10k	5k - 10k	EE	Estonia	Another Level Store		293935854572585	Facebook	3	1	11	5	0	0
5k_10k	5k - 10k	EE	Estonia	Milaap		315603771494	Facebook	5	1	10	5	0	0
5k_10k	5k - 10k	EE	Estonia	Intimina		127412964006704	Facebook	1	1	10	5	0	0
5k_10k	5k - 10k	EE	Estonia	Le Monde		14892757589	Facebook	2	1	10	5	0	0
5k_10k	5k - 10k	EE	Estonia	Berlin Beer Week		789641531111955	Facebook	1	1	9	4	0	0
