gender_code	gender_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f	female	IE	Ireland	4907	1181	31338284	11815370	207726	31372
m	male	IE	Ireland	4512	1146	28539565	10606731	187919	28148
u	unknown	IE	Ireland	4181	1075	492576	179623	3509	504
