advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Демократична България	Демократична България	995342840629890	Facebook	rd5	Last 5 days	BG	Bulgaria	14	1	931162	380352	1922	254
Лиляна Павлова	Лиляна Павлова	119576588238010	Facebook	rd5	Last 5 days	BG	Bulgaria	24	1	659392	130683	2204	0
Приоритети	БЗНС	1163987410423594	Facebook	rd5	Last 5 days	BG	Bulgaria	29	1	393838	143520	819	42
Стефан Тафров	Стефан Тафров	233810563693016	Facebook	rd5	Last 5 days	BG	Bulgaria	34	1	389607	104532	2602	0
Път на младите	Път на младите	2051476654950711	Facebook	rd5	Last 5 days	BG	Bulgaria	8	1	299462	89737	794	88
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	rd5	Last 5 days	BG	Bulgaria	1	1	242445	96978	241	48
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rd5	Last 5 days	BG	Bulgaria	13	1	237884	69188	953	12
Партия на ЗЕЛЕНИТЕ	Mitrakiev Boyan	1438204226503681	Facebook	rd5	Last 5 days	BG	Bulgaria	10	1	231249	49251	696	0
За Петър Чобанов	Chobanov Petar	762986410409232	Facebook	rd5	Last 5 days	BG	Bulgaria	18	1	205631	46451	1298	0
Кристиян Шкварек	Oblakov Nikolay	651747871952382	Facebook	rd5	Last 5 days	BG	Bulgaria	10	1	177728	38547	749	0
European Greens	European Greens	141366725876424	Facebook	rd5	Last 5 days	BG	Bulgaria	4	1	174391	71464	800	215
Радан Кънев	Радан Кънев	1461853244069926	Facebook	rd5	Last 5 days	BG	Bulgaria	7	1	170257	42321	627	0
Ваня Григорова - независим кандидат за евродепутат	Vanya Grigorova 	344617396401957	Facebook	rd5	Last 5 days	BG	Bulgaria	4	1	138308	30327	344	0
Росен Богомилов	Ivanov Hristo	1183492355137046	Facebook	rd5	Last 5 days	BG	Bulgaria	2	1	109997	54999	597	99
Valeri Simeonov		1967166133516609	Facebook	rd5	Last 5 days	BG	Bulgaria	2	1	87472	17494	173	0
informo.bg	informo.bg	262524054082832	Facebook	rd5	Last 5 days	BG	Bulgaria	2	1	86698	17340	152	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	rd5	Last 5 days	BG	Bulgaria	1	1	78540	31416	78	15
Бареков и Байрактаров без цензура - ТВ предаване		405986069871245	Facebook	rd5	Last 5 days	BG	Bulgaria	2	1	71879	27043	89	0
Консерваторъ	Oblakov Nikolay	1840027882991452	Facebook	rd5	Last 5 days	BG	Bulgaria	2	1	50195	10039	180	0
Ilhan Kyuchyuk	Ilhan Kyuchyuk	1637403469881344	Facebook	rd5	Last 5 days	BG	Bulgaria	2	1	38315	7663	140	0
България на Труда и Разума - БТР		709384432421964	Facebook	rd5	Last 5 days	BG	Bulgaria	1	1	35299	17649	78	15
Ангел Джамбазки	Войчин Мирчо	139581756144530	Facebook	rd5	Last 5 days	BG	Bulgaria	2	1	26299	8399	37	0
Карлос Контрера	Войчин Мирчо	734105799990582	Facebook	rd5	Last 5 days	BG	Bulgaria	3	1	22855	4571	119	0
European Parliament		178362315106	Facebook	rd5	Last 5 days	BG	Bulgaria	2	1	21979	9273	51	8
ALDE Group – Liberals and Democrats in the European Parliament		123910440019	Facebook	rd5	Last 5 days	BG	Bulgaria	1	1	7190	3595	35	7
