region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
greater_poland_voivodeship	Greater Poland Voivodeship	PL	Poland	4319	1037	5675452	1965829	15366	2556
kuyavian_pomeranian_voivodeship	Kuyavian-Pomeranian Voivodeship	PL	Poland	3889	929	5860803	1937086	17840	3323
lesser_poland_voivodeship	Lesser Poland Voivodeship	PL	Poland	4429	1082	4546470	1536965	15767	2299
lower_silesian_voivodeship	Lower Silesian Voivodeship	PL	Poland	4340	1077	4827576	1610110	15997	2500
lublin_voivodeship	Lublin Voivodeship	PL	Poland	3790	895	7888802	2871993	19369	3523
lubusz_voivodeship	Lubusz Voivodeship	PL	Poland	3497	867	853942	241322	2929	432
masovian_voivodeship	Masovian Voivodeship	PL	Poland	5395	1195	24341823	8277826	100960	20256
opole_voivodeship	Opole Voivodeship	PL	Poland	3556	836	633417	154672	2019	199
podkarpackie_voivodeship	Podkarpackie Voivodeship	PL	Poland	3533	869	1890342	624852	4662	650
podlaskie_voivodeship	Podlaskie Voivodeship	PL	Poland	3453	827	1410611	439185	3479	512
pomeranian_voivodeship	Pomeranian Voivodeship	PL	Poland	4074	989	5616468	1816600	16773	3126
silesian_voivodeship	Silesian Voivodeship	PL	Poland	4469	1069	12498826	4116453	34002	5825
warmian_masurian_voivodeship	Warmian-Masurian Voivodeship	PL	Poland	3562	838	2243707	674836	4760	907
west_pomeranian_voivodeship	West Pomeranian Voivodeship	PL	Poland	3833	925	2974047	899734	11324	1689
lodz_voivodeship	Łódź Voivodeship	PL	Poland	4160	987	5531866	1721764	15779	2363
swietokrzyskie_voivodeship	Świętokrzyskie Voivodeship	PL	Poland	3441	795	1087784	307898	3165	458
