impression_code	impression_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_1k	0 - 1k	DE	Germany	16990	1766	15836510	0	1566156	15
1k_5k	1k - 5k	DE	Germany	9356	2155	41198951	8241438	825445	3115
5k_10k	5k - 10k	DE	Germany	3439	1001	28796711	14399795	346143	16034
10k_50k	10k - 50k	DE	Germany	4460	1069	161716638	32343974	862211	144874
50k_100k	50k - 100k	DE	Germany	831	318	44798883	22399665	274678	76069
100k_200k	100k - 200k	DE	Germany	432	190	34822123	17411148	214386	57961
200k_500k	200k - 500k	DE	Germany	295	146	45213980	18085628	238754	57472
500k_1m	500k - 1m	DE	Germany	108	61	21558951	10779486	122778	37366
