advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Greenpeace Deutschland		22541752487	Facebook	100k_200k	100k - 200k	DE	Germany	15	1	2931030	1465522	7902	2156
SPD	SPD	47930567748	Facebook	100k_200k	100k - 200k	DE	Germany	14	1	2799908	1399961	40985	9699
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	100k_200k	100k - 200k	DE	Germany	12	1	2399988	1199999	17488	5000
European Parliament		178362315106	Facebook	100k_200k	100k - 200k	DE	Germany	22	1	2000309	1000159	12488	4298
FDP	FDP	21289227249	Facebook	100k_200k	100k - 200k	DE	Germany	8	1	1599982	799995	4491	1199
Klang der Solidarität		385076005313967	Facebook	100k_200k	100k - 200k	DE	Germany	11	1	1439852	719929	2861	640
Campact e.V.	Campact e.V.	82734241364	Facebook	100k_200k	100k - 200k	DE	Germany	5	1	999699	499852	4493	2099
Europäisches Parlament - Verbindungsbüro in Deutschland		294494163510	Facebook	100k_200k	100k - 200k	DE	Germany	5	1	997608	498806	2089	398
DIE LINKE	DIE LINKE	47694585682	Facebook	100k_200k	100k - 200k	DE	Germany	4	1	795634	397819	2485	797
Kialo		729627343834501	Facebook	100k_200k	100k - 200k	DE	Germany	40	1	611623	305813	3684	1409
Ökologisch-Demokratische Partei (ÖDP)	Ökologisch-Demokratische Partei (ÖDP)	120655374567	Facebook	100k_200k	100k - 200k	DE	Germany	3	1	599997	300000	1496	300
IG Metall	IG Metall	249296718436	Facebook	100k_200k	100k - 200k	DE	Germany	3	1	599997	300000	1997	700
Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	100k_200k	100k - 200k	DE	Germany	3	1	599996	299999	1496	299
Hochschulinitiative Deutschland		883028475156898	Facebook	100k_200k	100k - 200k	DE	Germany	3	1	599876	299939	1496	299
Global Game Changers		241198933439420	Facebook	100k_200k	100k - 200k	DE	Germany	3	1	599632	299817	1331	266
Covestro		150793518281117	Facebook	100k_200k	100k - 200k	DE	Germany	3	1	599482	299742	2494	1098
Entega		198244400189055	Facebook	100k_200k	100k - 200k	DE	Germany	3	1	591664	295833	14788	2958
eToro		105255116217636	Facebook	100k_200k	100k - 200k	DE	Germany	3	1	497900	248951	11077	2215
Dungeon Defenders		107960282569653	Facebook	100k_200k	100k - 200k	DE	Germany	14	1	433526	216764	760	208
ÖDP Nordrhein-Westfalen	Ökologisch-Demokratische Partei (ÖDP) NRW	138480036196810	Facebook	100k_200k	100k - 200k	DE	Germany	2	1	399998	200000	998	200
SPD Mannheim	SPD Mannheim	417906251607978	Facebook	100k_200k	100k - 200k	DE	Germany	2	1	399998	200000	1998	1000
Verband der Chemischen Industrie e.V.	Chemie Wirtschaftsförderungs GmbH	921326477983554	Facebook	100k_200k	100k - 200k	DE	Germany	2	1	399997	199999	5997	1499
CineStar		120809951287634	Facebook	100k_200k	100k - 200k	DE	Germany	2	1	399995	199998	997	199
WWF Deutschland		218786540044	Facebook	100k_200k	100k - 200k	DE	Germany	2	1	399991	199996	5997	1499
nucao		1285780774784882	Facebook	100k_200k	100k - 200k	DE	Germany	2	1	399624	199813	997	199
