country_code_filter	country_name_filter	spend_code	spend_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
EL	Greece	0_50	0 - 50	6760	1305	106219541	30361286	475459	90
EL	Greece	50_100	50 - 100	6922	1287	1983286	757890	8188	1140
EL	Greece	100_1k	100 - 1k	1294	339	90243239	40060122	229419	54556
EL	Greece	1k_5k	1k - 5k	111	43	17207619	8067749	113087	23003
EL	Greece	5k_10k	5k - 10k	8	7	32247	16123	754	201
EL	Greece	10k_50k	10k - 50k	1	1	18323	9161	815	163
