advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament	European Parliament	178362315106	Facebook	f	female	CY	Cyprus	26	1	1942306	917996	9086	1749
Γραφείο Τύπου και Πληροφοριών - Press and Information Office	PIO Cyprus	620027974738907	Facebook	f	female	CY	Cyprus	5	1	624264	267299	1569	577
ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	f	female	CY	Cyprus	112	1	402249	97824	3857	29
Nicos Tornaritis - Νίκος Τορναρίτης	Nicos Tornaritis - Νίκος Τορναρίτης	115653995162093	Facebook	f	female	CY	Cyprus	15	1	383055	151665	1002	109
Κίνημα Σοσιαλδημοκρατών ΕΔΕΚ	EDEK	489124984493054	Facebook	f	female	CY	Cyprus	20	1	328021	120832	1066	66
Marinos Mousiouttas	Andreas Nikitaras	306684270037168	Facebook	f	female	CY	Cyprus	35	1	289760	84650	1690	42
Costas Mavrides - Κώστας Μαυρίδης	Costas Mavrides - Κώστας Μαυρίδης	197874087030899	Facebook	f	female	CY	Cyprus	18	1	263943	60288	946	67
Συμμαχία Πολιτών	ΣΥΜΜΑΧΙΑ ΠΟΛΙΤΩΝ	470323203056530	Facebook	f	female	CY	Cyprus	28	1	248060	58430	992	0
European Commission	European Commission	107898832590939	Facebook	f	female	CY	Cyprus	19	1	236802	111108	384	102
Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS	Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS	46620712083	Facebook	f	female	CY	Cyprus	12	1	233620	56340	632	32
European Greens	European Greens	141366725876424	Facebook	f	female	CY	Cyprus	3	1	223249	104263	1484	296
ΛΕΥΤΕΡΗΣ ΔΗΜΗΤΡΙΟΥ	Eleftherios Demetriou	609745702447737	Facebook	f	female	CY	Cyprus	19	1	220440	56876	777	61
Λευτέρης Χριστοφόρου - Lefteris Christoforou	Λευτέρης Χριστοφόρου - Lefteris Christoforou	832972046731724	Facebook	f	female	CY	Cyprus	24	1	215982	52545	874	41
Katerina Christophidou	Katerina Christophidou	131599480586562	Facebook	f	female	CY	Cyprus	15	1	189578	49336	1313	0
