advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
USR Vaslui	Uniunea Salvați România	526411640878009	Facebook	vaslui_county	Vaslui County	RO	Romania	8	1	315992	96000	670	126
Narcis George Matache	Narcis-George Matache	549972828403233	Facebook	vaslui_county	Vaslui County	RO	Romania	2	1	102102	50420	109	21
Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	vaslui_county	Vaslui County	RO	Romania	1	1	8029	4014	16	8
Tudor Polak	ETIS Design	212588722543134	Facebook	vaslui_county	Vaslui County	RO	Romania	1	1	5825	2913	6	1
Alianța 2020 USR PLUS	Alianța 2020 USR PLUS	621574984950400	Facebook	vaslui_county	Vaslui County	RO	Romania	35	1	3806	1694	5	0
USR Galați	Uniunea Salvați România	174434106304018	Facebook	vaslui_county	Vaslui County	RO	Romania	8	1	2228	602	4	0
Consiliul Național PSD	Partidul Social Democrat	428923027871330	Facebook	vaslui_county	Vaslui County	RO	Romania	2	1	1854	927	0	0
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	vaslui_county	Vaslui County	RO	Romania	41	1	1837	825	4	1
European Commission	European Commission	107898832590939	Facebook	vaslui_county	Vaslui County	RO	Romania	27	1	1818	852	5	1
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	vaslui_county	Vaslui County	RO	Romania	18	1	1715	821	3	1
Parlamentul European, Biroul de Informare în Romania	Parlamentul European, Biroul de Informare în Romania	138896782840976	Facebook	vaslui_county	Vaslui County	RO	Romania	15	1	1636	745	2	0
Ion ȘTEFAN	ETIS Design SRL	1653699758248627	Facebook	vaslui_county	Vaslui County	RO	Romania	2	1	1619	809	3	1
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	vaslui_county	Vaslui County	RO	Romania	12	1	1596	772	3	0
European Parliament	European Parliament	178362315106	Facebook	vaslui_county	Vaslui County	RO	Romania	15	1	1297	601	3	0
Partidul Social Democrat - Departamentul pentru românii de pretutindeni	Partidul Social Democrat	315931009106788	Facebook	vaslui_county	Vaslui County	RO	Romania	2	1	1279	639	0	0
Cristian Bușoi	Rus Alexandra	112332998808842	Facebook	vaslui_county	Vaslui County	RO	Romania	26	1	1016	459	1	0
Vaslui pentru integritate		264022660693842	Facebook	vaslui_county	Vaslui County	RO	Romania	1	1	999	0	20	0
Răcnetul Oamenilor Sătui	IOANITA MARIN-IOANA	165452684079944	Facebook	vaslui_county	Vaslui County	RO	Romania	8	1	923	432	0	0
Costel Alexe	ETIS Design	182546041796641	Facebook	vaslui_county	Vaslui County	RO	Romania	2	1	868	434	1	0
PNL IASI	Future Innovation 	185088338177066	Facebook	vaslui_county	Vaslui County	RO	Romania	1	1	768	153	3	0
Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	vaslui_county	Vaslui County	RO	Romania	5	1	687	284	0	0
Partidul Mișcarea Populară	Amerisoft	581911828514783	Facebook	vaslui_county	Vaslui County	RO	Romania	16	1	652	281	0	0
PLUS	PLUS	1903580739951981	Facebook	vaslui_county	Vaslui County	RO	Romania	4	1	462	222	0	0
Litere.net	litere.net	1504323906337545	Facebook	vaslui_county	Vaslui County	RO	Romania	1	1	455	182	0	0
Norica Nicolai	Increase Digital	121265151226126	Facebook	vaslui_county	Vaslui County	RO	Romania	14	1	426	146	0	0
