age_code_filter	age_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
35_44	35-44	BE	Belgium	sp.a	sp.a	57253967150	Facebook	305	1	7902973	3210609	33436	7867
35_44	35-44	BE	Belgium	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	109	1	4854411	2001489	11964	2820
35_44	35-44	BE	Belgium	Vlaams Belang	Vlaams Belang	56605856504	Facebook	66	1	4575193	2119467	29777	6646
35_44	35-44	BE	Belgium	Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	104	1	3628850	1554476	32417	7628
35_44	35-44	BE	Belgium	CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	95	1	2341241	1108927	9591	2020
35_44	35-44	BE	Belgium	European Parliament		178362315106	Facebook	115	1	2313927	984026	18491	3913
35_44	35-44	BE	Belgium	Open Vld	Open Vld	53668151866	Facebook	337	1	1764795	643941	13224	2394
35_44	35-44	BE	Belgium	Groen	Groen	84920854319	Facebook	162	1	1545861	536129	8264	1034
35_44	35-44	BE	Belgium	Sign for my Future		1345513882259768	Facebook	73	1	1509675	652002	10533	2585
35_44	35-44	BE	Belgium	Facebook Brussels	Facebook	287739491272583	Facebook	16	1	1217253	526583	11840	3038
35_44	35-44	BE	Belgium	Peter Mertens	PVDA	236485149843971	Facebook	422	1	1180817	346970	13500	1497
35_44	35-44	BE	Belgium	IKEA	IKEA	112961202185776	Facebook	38	1	1176311	453684	4784	924
35_44	35-44	BE	Belgium	John Crombez	sp.a	264131406977201	Facebook	83	1	1138157	482406	6026	1219
35_44	35-44	BE	Belgium	Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	70	1	1065028	441989	21133	4730
35_44	35-44	BE	Belgium	VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	128	1	824858	298313	9326	2140
35_44	35-44	BE	Belgium	Kialo		729627343834501	Facebook	370	1	725056	286994	5504	1223
35_44	35-44	BE	Belgium	Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	87	1	664915	268177	1579	103
35_44	35-44	BE	Belgium	DéFI	DéFI	173518112695794	Facebook	148	1	605991	149369	3510	458
35_44	35-44	BE	Belgium	Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	14	1	568504	242330	2519	903
35_44	35-44	BE	Belgium	Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	86	1	409029	125834	3092	542
35_44	35-44	BE	Belgium	European Greens	European Greens	141366725876424	Facebook	21	1	404452	177657	2691	707
35_44	35-44	BE	Belgium	Tout sur le nucléaire / Alles over kernenergie		585236024850280	Facebook	13	1	383189	159986	1726	448
35_44	35-44	BE	Belgium	CD&V	CD&V	52997544531	Facebook	99	1	379421	103726	2994	360
35_44	35-44	BE	Belgium	Mutualité chrétienne (MC)	Mutualité chrétienne (MC)	180233078762668	Facebook	44	1	336575	99460	1697	299
35_44	35-44	BE	Belgium	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	93	1	276490	78206	1049	42
35_44	35-44	BE	Belgium	MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	37	1	273823	79096	2029	324
35_44	35-44	BE	Belgium	Maurits Vande Reyde	Vande Reyde Maurits Jozef	1797427180478228	Facebook	79	1	255764	72339	1689	65
35_44	35-44	BE	Belgium	Jan Jambon	Nieuw-Vlaamse Alliantie	60317812912	Facebook	5	1	212669	89099	1770	436
35_44	35-44	BE	Belgium	Joris Vandenbroucke	Vandenbroucke Joris Jeroen J	984867054996076	Facebook	15	1	208230	84727	672	112
35_44	35-44	BE	Belgium	Brecht Warnez	Warnez Brecht Luc T	998887823550443	Facebook	143	1	201369	56467	2595	19
35_44	35-44	BE	Belgium	Kathleen Van Brempt	Kathleen Van Brempt	206193139504506	Facebook	117	1	200159	42977	2292	87
35_44	35-44	BE	Belgium	CD&V Limburg	CD&V Limburg	495564387205601	Facebook	23	1	194463	45652	1540	273
35_44	35-44	BE	Belgium	UNICEF Belgium	UNICEF Belgium	60589646095	Facebook	17	1	190683	76661	1180	204
35_44	35-44	BE	Belgium	Greenpeace Belgium		73232790238	Facebook	80	1	179491	62580	1997	199
35_44	35-44	BE	Belgium	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	48	1	168678	65657	827	164
35_44	35-44	BE	Belgium	sp.a West-Vlaanderen	sp.a West-Vlaanderen	269157793205215	Facebook	29	1	159539	65591	649	116
35_44	35-44	BE	Belgium	Marc Lejeune - 3ème au CDH à la Région	Marc Jean-Marie P Lejeune	1115141181990895	Facebook	145	1	158767	31984	3716	0
35_44	35-44	BE	Belgium	Bart De Wever		24079407056	Facebook	2	1	154565	61826	1545	309
35_44	35-44	BE	Belgium	Johan Van Overtveldt		275607285891320	Facebook	14	1	144102	60054	1167	253
35_44	35-44	BE	Belgium	Solvari België		118790941561498	Facebook	6	1	131852	47570	1351	256
35_44	35-44	BE	Belgium	Gelijke kansen - Egalité des chances		1757055917947545	Facebook	25	1	129389	36032	1345	0
35_44	35-44	BE	Belgium	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	82	1	125371	36749	619	73
35_44	35-44	BE	Belgium	Klang der Solidarität		385076005313967	Facebook	50	1	124668	43027	320	23
35_44	35-44	BE	Belgium	Marie Arena		109149719130331	Facebook	21	1	119683	36055	378	14
35_44	35-44	BE	Belgium	MBRC		1853495178284518	Facebook	26	1	117729	27936	1011	125
35_44	35-44	BE	Belgium	ExxonMobil		925007000949719	Facebook	26	1	112624	24556	980	144
35_44	35-44	BE	Belgium	Manu Diericx	Diericx Manu Romain C	311729416012864	Facebook	14	1	108124	40459	450	41
35_44	35-44	BE	Belgium	Cheops		1114045328715740	Facebook	2	1	107546	45911	301	150
35_44	35-44	BE	Belgium	Le racisme, vous valez mieux que ça		1858720887787052	Facebook	5	1	106700	42919	335	105
35_44	35-44	BE	Belgium	Michael Freilich - 5de plaats Kamer		609777409464271	Facebook	11	1	105415	30414	887	155
35_44	35-44	BE	Belgium	Thuisverpleging		372390586890911	Facebook	8	1	103987	44430	134	12
35_44	35-44	BE	Belgium	Conner Rousseau	Conner Rousseau	942750852588816	Facebook	26	1	102547	22328	863	124
35_44	35-44	BE	Belgium	Sabine de Bethune		254157758598438	Facebook	12	1	102452	34808	421	54
