advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Vlaams Belang	Vlaams Belang	56605856504	Facebook	18_24	18-24	BE	Belgium	9	1	487318	215353	7003	2111
MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	18_24	18-24	BE	Belgium	193	1	271293	27042	17255	0
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	18_24	18-24	BE	Belgium	34	1	267718	78647	640	0
Open Vld	Open Vld	53668151866	Facebook	18_24	18-24	BE	Belgium	26	1	186407	61218	1307	154
Peter Mertens	PVDA	236485149843971	Facebook	18_24	18-24	BE	Belgium	8	1	166652	70348	1063	184
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	18_24	18-24	BE	Belgium	5	1	135270	54522	1739	341
CD&V	CD&V	52997544531	Facebook	18_24	18-24	BE	Belgium	3	1	100816	45309	587	117
Greenpeace Belgium	Greenpeace Belgium	73232790238	Facebook	18_24	18-24	BE	Belgium	8	1	71401	15555	252	0
BirdLife Europe and Central Asia	BirdLife Europe and Central Asia	174656216277326	Facebook	18_24	18-24	BE	Belgium	2	1	62421	12484	123	0
sp.a	sp.a	57253967150	Facebook	18_24	18-24	BE	Belgium	3	1	53416	18189	181	25
Barbara Pas	Vlaams Belang	365242667182267	Facebook	18_24	18-24	BE	Belgium	1	1	51733	25867	258	129
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	18_24	18-24	BE	Belgium	3	1	50166	18312	448	83
one brussels	one.brussels	244157445635331	Facebook	18_24	18-24	BE	Belgium	3	1	49832	12212	197	0
Listes Destexhe	Listes Destexhe	983524558703058	Facebook	18_24	18-24	BE	Belgium	1	1	44988	8997	448	89
CD&V Oostkamp	CD&V Oostkamp	2062142307347631	Facebook	18_24	18-24	BE	Belgium	1	1	44705	22353	223	44
John Crombez	sp.a	264131406977201	Facebook	18_24	18-24	BE	Belgium	3	1	38540	7708	182	26
Geert Bourgeois	Nieuw-Vlaamse Alliantie	649429725077632	Facebook	18_24	18-24	BE	Belgium	1	1	34527	17264	172	34
Gwendolyn Rutten	Gwendolyn Rutten	149158155084	Facebook	18_24	18-24	BE	Belgium	23	1	34393	5831	684	0
CDH liste à la Chambre province de Liège	CDH - Centre Démocrate Humaniste	268478507423505	Facebook	18_24	18-24	BE	Belgium	4	1	30647	6129	68	0
Jos D'Haese	PVDA	1397002987227704	Facebook	18_24	18-24	BE	Belgium	5	1	26880	7643	265	0
Lode Ceyssens	Lode Ceyssens	690224427744073	Facebook	18_24	18-24	BE	Belgium	2	1	21802	4287	78	0
Pascal Smet	one.brussels	148221008918941	Facebook	18_24	18-24	BE	Belgium	2	1	21511	4302	48	0
Maggie De Block	Maggie De Block	1410219772556421	Facebook	18_24	18-24	BE	Belgium	24	1	20566	4604	435	0
sp.a West-Vlaanderen	sp.a West-Vlaanderen	269157793205215	Facebook	18_24	18-24	BE	Belgium	1	1	15524	3104	30	0
Aaron Ooms	Ooms Aaron Maria W	127953044627536	Facebook	18_24	18-24	BE	Belgium	1	1	12808	2561	25	0
