advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Eoin Barry For Laois Council 2019		469695723432344	Facebook	county_laois	County Laois	IE	Ireland	7	1	23993	7000	693	0
Sean Kelly MEP		340786422717552	Facebook	county_laois	County Laois	IE	Ireland	17	1	17465	4245	133	0
Cllr. Mary Sweeney	Sweeney Mary	71449429000	Facebook	county_laois	County Laois	IE	Ireland	1	1	4999	1000	99	0
Naeem Iqbal - Twoj radny		2183904081677471	Facebook	county_laois	County Laois	IE	Ireland	1	1	4999	1000	99	0
Kate O'Connell TD		203442726495682	Facebook	county_laois	County Laois	IE	Ireland	1	1	4999	1000	99	0
Naeem Iqbal		392597604639549	Facebook	county_laois	County Laois	IE	Ireland	2	1	1486	243	103	0
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	county_laois	County Laois	IE	Ireland	5	1	1392	278	3	0
Referendum Commission		580832208630212	Facebook	county_laois	County Laois	IE	Ireland	13	1	1247	586	5	1
European Parliament		178362315106	Facebook	county_laois	County Laois	IE	Ireland	77	1	1225	544	8	1
Luke 'Ming' Flanagan MEP	Luke 'Ming' Flanagan MEP	182354901841834	Facebook	county_laois	County Laois	IE	Ireland	3	1	550	275	2	0
Fine Gael		264172043210	Facebook	county_laois	County Laois	IE	Ireland	3	1	174	73	0	0
Liam Minehan	Minehan Liam	657837987964520	Facebook	county_laois	County Laois	IE	Ireland	1	1	161	32	0	0
Fianna Fáil	Fianna Fáil	222629035132	Facebook	county_laois	County Laois	IE	Ireland	26	1	161	39	0	0
Fusion Electrical		421825848326211	Facebook	county_laois	County Laois	IE	Ireland	2	1	139	33	0	0
European Greens		141366725876424	Facebook	county_laois	County Laois	IE	Ireland	7	1	110	55	1	0
Pro Life Campaign Ireland		224615650378	Facebook	county_laois	County Laois	IE	Ireland	3	1	103	46	0	0
Department of Foreign Affairs and Trade		449282445418073	Facebook	county_laois	County Laois	IE	Ireland	1	1	91	36	0	0
John Boyle, For INTO General Secretary		565729143626753	Facebook	county_laois	County Laois	IE	Ireland	1	1	77	38	0	0
Lynn Boylan MEP - Fighting for Dublin in Europe		406454202814957	Facebook	county_laois	County Laois	IE	Ireland	1	1	72	36	0	0
merrionstreet.ie		116635611711738	Facebook	county_laois	County Laois	IE	Ireland	2	1	61	30	0	0
Students for Life Ireland		252011928285955	Facebook	county_laois	County Laois	IE	Ireland	6	1	56	11	0	0
Sheila Nunan for Europe		786865738356162	Facebook	county_laois	County Laois	IE	Ireland	1	1	56	11	0	0
Grace O'Sullivan	Grace O'Sullivan	577183942371138	Facebook	county_laois	County Laois	IE	Ireland	1	1	45	9	0	0
InterTradeIreland		141609685900366	Facebook	county_laois	County Laois	IE	Ireland	2	1	45	19	0	0
Guy Verhofstadt		99985820015	Facebook	county_laois	County Laois	IE	Ireland	2	1	43	17	0	0
