region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
carlow	Carlow	IE	Ireland	1660	479	31959	10333	600	5
cavan	Cavan	IE	Ireland	1760	481	307426	133784	2500	642
county_clare	County Clare	IE	Ireland	1851	507	203419	46741	1256	115
county_cork	County Cork	IE	Ireland	2584	678	803595	278003	7436	499
county_laois	County Laois	IE	Ireland	1635	477	64352	16846	1262	4
county_leitrim	County Leitrim	IE	Ireland	1401	396	7299	2080	55	5
county_longford	County Longford	IE	Ireland	1422	413	22375	5780	340	13
county_louth	County Louth	IE	Ireland	2149	557	269448	84429	2265	241
county_mayo	County Mayo	IE	Ireland	1964	501	266293	90166	4208	713
county_meath	County Meath	IE	Ireland	2108	559	211600	62560	1604	103
county_monaghan	County Monaghan	IE	Ireland	1614	445	130764	50446	2103	385
county_offaly	County Offaly	IE	Ireland	1553	453	44199	10567	592	5
county_tipperary	County Tipperary	IE	Ireland	1965	549	93990	37693	945	35
county_westmeath	County Westmeath	IE	Ireland	1929	513	169374	40618	1485	249
donegal	Donegal	IE	Ireland	2071	549	935973	308769	8698	1202
dublin	Dublin	IE	Ireland	3301	880	6309498	2296252	43390	4510
galway	Galway	IE	Ireland	2451	628	1324858	445290	12107	1721
kerry	Kerry	IE	Ireland	1893	518	596650	235641	6083	1038
kildare	Kildare	IE	Ireland	2191	585	349597	101295	2486	113
kilkenny	Kilkenny	IE	Ireland	1769	475	179989	42775	909	6
limerick	Limerick	IE	Ireland	2168	601	386665	106814	3775	107
roscommon	Roscommon	IE	Ireland	1478	420	13031	3954	117	14
sligo	Sligo	IE	Ireland	1765	466	236369	57597	3676	161
waterford	Waterford	IE	Ireland	1981	548	86559	29842	1229	28
wexford	Wexford	IE	Ireland	1961	543	290164	100987	2540	302
wicklow	Wicklow	IE	Ireland	1977	540	107857	29771	1269	111
