advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	d036	2019-02-05	52	1	2131472	850390	22663	4746
Fundación Anesvad	Jose Manuel Bran Garcia	131231529742	Facebook	d036	2019-02-05	9	1	754991	301000	3791	1000
MDM Deutsche Münze		126866220711392	Facebook	d036	2019-02-05	10	1	623990	227000	1790	200
Britain's Future	Britain's Future	1625300137516491	Facebook	d036	2019-02-05	140	1	535693	246901	4058	516
Finance Daily News		2117924301862866	Facebook	d036	2019-02-05	1	1	499999	200000	4449	890
Shopwala Europe		393367314768104	Facebook	d036	2019-02-05	12	1	409988	157000	3727	1157
We are the 52%	We are the 52%	466744973727718	Facebook	d036	2019-02-05	13	1	248925	99678	668	91
David Morris MP	The Conservative Party	403912456334555	Facebook	d036	2019-02-05	5	1	209995	45000	2424	462
Best For Britain	Best for Britain	1863944713844924	Facebook	d036	2019-02-05	34	1	148851	65070	6475	1314
Conservatives	The Conservative Party	8807334278	Facebook	d036	2019-02-05	139	1	126491	52057	998	133
Tate		1175315639185483	Facebook	d036	2019-02-05	6	1	116994	26000	994	100
Alun Cairns	Vale of Glamorgan Conservatives	255568980598	Facebook	d036	2019-02-05	5	1	115995	26000	1961	347
Vereniging Eigen Huis		371735371563	Facebook	d036	2019-02-05	7	1	107140	43804	735	180
38 Degrees	38 Degrees	200006375787	Facebook	d036	2019-02-05	25	1	105945	40828	973	68
Sheffield City Region Mayor	Sheffield City Region Mayoral Combined Authority	2064459193832465	Facebook	d036	2019-02-05	5	1	61805	23472	657	128
Μανώλης Κεφαλογιάννης / Manolis Kefalogiannis		51638783172	Facebook	d036	2019-02-05	4	1	59998	15000	198	0
Salud para toda la familia		2483452018548315	Facebook	d036	2019-02-05	4	1	56996	11000	265	51
Passaggio al Bosco Edizioni		1942760395965996	Facebook	d036	2019-02-05	2	1	50832	10166	100	0
London Labour Party	The London Labour Party 	474613052643462	Facebook	d036	2019-02-05	7	1	50699	16500	421	79
Unis pour les Droits Humains		1642871805813802	Facebook	d036	2019-02-05	3	1	49999	17500	55	0
Syre		1531320107133721	Facebook	d036	2019-02-05	1	1	49999	10000	925	463
Sosialidemokraatit SDP		108945982480217	Facebook	d036	2019-02-05	12	1	46466	20183	291	42
Plaid Cymru	Plaid Cymru	26416930992	Facebook	d036	2019-02-05	3	1	34517	13793	223	43
Kospel S.A.		105979422814402	Facebook	d036	2019-02-05	1	1	33333	13333	77	15
InFacts	InFacts	678120165658753	Facebook	d036	2019-02-05	2	1	33332	6666	76	0
