advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	d126	2019-05-06	62	1	7391547	3395515	45758	11764
Save the Children España	Save the Children España	57845333112	Facebook	d126	2019-05-06	16	1	5059984	2385000	30284	6600
CDU	CDU	78502295414	Facebook	d126	2019-05-06	3170	1	4830978	1159375	43378	1037
Vlaams Belang	Vlaams Belang	56605856504	Facebook	d126	2019-05-06	7	1	2348920	1044462	14490	3448
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	d126	2019-05-06	8	1	2348329	1166666	2758	597
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	d126	2019-05-06	276	1	2022810	785868	11186	2081
Greenpeace España	Greenpeace España	133044800622	Facebook	d126	2019-05-06	28	1	1944972	761000	4772	500
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	d126	2019-05-06	11	1	1918587	900961	6715	1768
România în primul rând	Future Innovation	770704223323599	Facebook	d126	2019-05-06	28	1	1735200	803212	2083	485
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	d126	2019-05-06	76	1	1663447	690916	3683	1002
Open Vld	Open Vld	53668151866	Facebook	d126	2019-05-06	172	1	1622984	459614	9926	1123
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	d126	2019-05-06	23	1	1329075	583290	4926	999
Fidesz	Fidesz	9844779306	Facebook	d126	2019-05-06	11	1	1266659	616666	4539	2218
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	d126	2019-05-06	37	1	1232430	494607	2252	942
Roberto Rosso		1735684256653359	Facebook	d126	2019-05-06	8	1	1199992	520000	8592	2000
SPD	SPD	47930567748	Facebook	d126	2019-05-06	64	1	1168224	287142	7631	421
FDP	FDP	21289227249	Facebook	d126	2019-05-06	151	1	1123348	415633	6367	955
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	d126	2019-05-06	354	1	1072113	397898	10378	2112
Partito Democratico		77034286895	Facebook	d126	2019-05-06	69	1	1032384	448213	3036	593
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	d126	2019-05-06	25	1	1020469	455249	2022	546
Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	d126	2019-05-06	153	1	946031	222916	5739	225
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	d126	2019-05-06	12	1	864516	389447	2413	1053
Facebook Brussels	Facebook	287739491272583	Facebook	d126	2019-05-06	16	1	751069	322357	7437	1862
Katarina Barley	SPD	1522202731410785	Facebook	d126	2019-05-06	90	1	723910	157000	8910	0
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	d126	2019-05-06	80	1	702073	349929	3666	699
