advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	d130	2019-05-10	25	1	4033996	1747271	8271	1785
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	d130	2019-05-10	80	1	3746141	1650290	6546	1351
European Greens	European Greens	141366725876424	Facebook	d130	2019-05-10	41	1	2803155	1259750	19305	4700
România în primul rând	Future Innovation	770704223323599	Facebook	d130	2019-05-10	46	1	2573029	1171628	2712	619
FDP	FDP	21289227249	Facebook	d130	2019-05-10	832	1	2395911	716650	23971	1135
ČSSD	ČSSD	111041662264882	Facebook	d130	2019-05-10	801	1	2274199	392000	10725	2048
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	d130	2019-05-10	195	1	2130840	876793	8828	1584
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	d130	2019-05-10	100	1	2067195	863191	6769	1606
sp.a	sp.a	57253967150	Facebook	d130	2019-05-10	196	1	2042062	661339	9381	1436
European Parliament		178362315106	Facebook	d130	2019-05-10	30	1	1885555	893848	10908	2437
Parlement européen en France	Parlement européen en France	279757933824	Facebook	d130	2019-05-10	72	1	1754982	673750	7182	1900
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	d130	2019-05-10	205	1	1638159	488962	10512	1485
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	d130	2019-05-10	696	1	1412570	474998	19878	2189
SPÖ	SPÖ	77393060080	Facebook	d130	2019-05-10	537	1	1341355	441272	11553	1572
Fidesz	Fidesz	9844779306	Facebook	d130	2019-05-10	13	1	1299993	625000	4333	2166
Partito Democratico		77034286895	Facebook	d130	2019-05-10	78	1	1264049	550546	4275	827
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	d130	2019-05-10	42	1	1214963	518082	2741	686
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	d130	2019-05-10	16	1	1157134	534923	2050	808
