advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
FDP	FDP	21289227249	Facebook	d132	2019-05-12	1219	1	3154214	882150	43474	1135
European Greens	European Greens	141366725876424	Facebook	d132	2019-05-12	40	1	2790655	1257250	19280	4700
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	d132	2019-05-12	203	1	2780835	1161793	10924	2134
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	d132	2019-05-12	42	1	2737311	1120333	4261	516
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	d132	2019-05-12	67	1	2498265	1100714	4183	911
sp.a	sp.a	57253967150	Facebook	d132	2019-05-12	195	1	2070813	684714	9219	1416
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	d132	2019-05-12	100	1	2056065	857740	6707	1574
România în primul rând	Future Innovation	770704223323599	Facebook	d132	2019-05-12	37	1	2049142	953989	2326	483
Parlement européen en France	Parlement européen en France	279757933824	Facebook	d132	2019-05-12	72	1	1754982	673750	7182	1900
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	d132	2019-05-12	203	1	1610660	483462	10213	1435
SPÖ	SPÖ	77393060080	Facebook	d132	2019-05-12	542	1	1533017	507605	12065	1589
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	d132	2019-05-12	756	1	1457039	480998	23487	2189
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	d132	2019-05-12	17	1	1377966	626589	2372	989
Partito Democratico		77034286895	Facebook	d132	2019-05-12	78	1	1264049	550546	4275	827
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	d132	2019-05-12	133	1	1133622	395333	5389	306
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	d132	2019-05-12	54	1	1055975	441833	5767	1120
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	d132	2019-05-12	67	1	1037324	328107	1709	408
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	d132	2019-05-12	127	1	1023876	264650	10890	2840
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	d132	2019-05-12	35	1	986318	346166	886	202
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	d132	2019-05-12	32	1	985116	393158	2075	439
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	d132	2019-05-12	11	1	961663	419166	1213	223
Open Vld	Open Vld	53668151866	Facebook	d132	2019-05-12	167	1	958687	368697	6215	1141
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	d132	2019-05-12	96	1	925403	430596	4169	749
Fidesz	Fidesz	9844779306	Facebook	d132	2019-05-12	8	1	924994	455000	3249	1624
DIE LINKE	DIE LINKE	47694585682	Facebook	d132	2019-05-12	170	1	899688	305354	4775	200
Kyriakos Mitsotakis		34848567724	Facebook	d132	2019-05-12	8	1	883330	383333	1946	683
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	d132	2019-05-12	22	1	846156	373213	614	243
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	d132	2019-05-12	5	1	818587	355128	3174	785
European Parliament		178362315106	Facebook	d132	2019-05-12	16	1	801994	368333	4228	1025
Facebook Brussels	Facebook	287739491272583	Facebook	d132	2019-05-12	16	1	751069	322357	7437	1862
