advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	platform_code_filter	platform_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	f	Facebook	LV	Latvia	25	1	2614514	1076351	15290	3146
Valdis Dombrovskis		984665731564266	Facebook	f	Facebook	LV	Latvia	102	1	1613748	351163	9820	0
Roberts Zīle		508959865842254	Facebook	f	Facebook	LV	Latvia	17	1	1450971	589994	4082	600
Eiropas Parlaments Latvijā	Eiropas Parlaments Latvijā	380325297593	Facebook	f	Facebook	LV	Latvia	26	1	670972	228999	4573	499
Ijabs Ivars		345347539390006	Facebook	f	Facebook	LV	Latvia	6	1	627291	274706	1747	298
Inese Ikstena Eiropas Parlamenta deputāta kandidāte		2214339072152669	Facebook	f	Facebook	LV	Latvia	16	1	535758	139951	2379	199
Aleksejs Loskutovs		541229793055345	Facebook	f	Facebook	LV	Latvia	22	1	525804	116965	2494	98
Jaunā konservatīvā partija	Jaunā konservatīvā partija	595950207185585	Facebook	f	Facebook	LV	Latvia	8	1	509979	191993	1991	299
Jaunā Vienotība	Partiju apvienība “Jaunā Vienotība”	164326166970895	Facebook	f	Facebook	LV	Latvia	9	1	509945	164990	1690	199
Kialo		729627343834501	Facebook	f	Facebook	LV	Latvia	345	1	469984	188613	3038	734
PROGRESĪVIE		184096511636333	Facebook	f	Facebook	LV	Latvia	8	1	360520	131764	1341	149
Attīstībai / Par	partiju apvienība "Attīstībai/Par!"	634097313600056	Facebook	f	Facebook	LV	Latvia	5	1	350995	130000	1295	200
Русский союз Латвии	Latvijas Krievu savienība	545693602214498	Facebook	f	Facebook	LV	Latvia	3	1	349997	160000	1097	200
Mamikins.lv	Andrejs Mamikins	587293021433280	Facebook	f	Facebook	LV	Latvia	5	1	249995	50000	495	0
Ansis Pūpols		534110743707105	Facebook	f	Facebook	LV	Latvia	6	1	214993	46000	594	0
Andis Kudors	Jaunā konservatīvā partija	378991322688846	Facebook	f	Facebook	LV	Latvia	4	1	199996	39999	1995	400
Jānis Grasbergs	Jānis Grasbergs	329580341010027	Facebook	f	Facebook	LV	Latvia	4	1	159995	34999	395	0
Dmitrijs Golubevs	Dmitrijs Golubevs	603479506715383	Facebook	f	Facebook	LV	Latvia	5	1	159994	32000	895	100
Inese Vaidere	Vaidere Inese	779811265442970	Facebook	f	Facebook	LV	Latvia	3	1	109996	24999	696	100
Eiropas Savienības māja	Eiropas Savienības māja	169709889752394	Facebook	f	Facebook	LV	Latvia	1	1	99999	50000	99	0
Nacionālā apvienība		118130241644848	Facebook	f	Facebook	LV	Latvia	1	1	99998	50000	499	100
LViedvesmo		1948718882070549	Facebook	f	Facebook	LV	Latvia	2	1	99998	19999	198	0
Швеция		1001119573268082	Facebook	f	Facebook	LV	Latvia	2	1	84341	41192	36	7
European Greens		141366725876424	Facebook	f	Facebook	LV	Latvia	5	1	81829	25618	255	30
Greens/EFA in the European Parliament		150527751674751	Facebook	f	Facebook	LV	Latvia	17	1	79996	34569	75	18
Rihards Kols	Rihards Kols	960297957323800	Facebook	f	Facebook	LV	Latvia	4	1	74995	20999	395	0
Krišjānis Feldmans	Jaunā konservatīvā partija	731540813660862	Facebook	f	Facebook	LV	Latvia	3	1	64983	15997	296	0
Gatis Eglītis	Jaunā konservatīvā partija	203733280310341	Facebook	f	Facebook	LV	Latvia	2	1	59998	15000	598	100
Armands Krauze		1404923176410685	Facebook	f	Facebook	LV	Latvia	3	1	59997	12000	264	0
Māris Graudiņš		265541270533404	Facebook	f	Facebook	LV	Latvia	3	1	55985	10997	296	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	f	Facebook	LV	Latvia	29	1	53804	25467	97	32
Sandis Riekstiņš	Jaunā konservatīvā partija	1893097087626986	Facebook	f	Facebook	LV	Latvia	1	1	49999	10000	99	0
Uldis Šalajevs - PRO		1684812314943573	Facebook	f	Facebook	LV	Latvia	1	1	49999	9999	99	0
Sandra Kalniete		363128980541199	Facebook	f	Facebook	LV	Latvia	1	1	49999	10000	99	0
PPA "Latviešu Nacionālisti"		335814573629639	Facebook	f	Facebook	LV	Latvia	1	1	49999	9999	98	0
Eiropas Komisijas pārstāvniecība Latvijā	Braučs Dāvis	185497885323119	Facebook	f	Facebook	LV	Latvia	1	1	49998	9999	98	0
Agnese Villere Eiropas Parlamenta kandidāte	Jaunā konservatīvā partija	1086674038184163	Facebook	f	Facebook	LV	Latvia	1	1	49998	10000	99	0
Centrālā vēlēšanu komisija		236758520084700	Facebook	f	Facebook	LV	Latvia	1	1	49998	10000	99	0
Mocek		150722025287146	Facebook	f	Facebook	LV	Latvia	1	1	49767	9953	87	0
VoteWatch Europe		355087424564148	Facebook	f	Facebook	LV	Latvia	5	1	49269	20561	106	41
Raimonds Lejnieks - Puķe Eiropas Parlamenta deputāta kandidāts		1507452339567540	Facebook	f	Facebook	LV	Latvia	18	1	45107	7000	1695	0
Прибыльные известия		563621860696849	Facebook	f	Facebook	LV	Latvia	4	1	36805	8740	193	24
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	f	Facebook	LV	Latvia	53	1	26460	11517	147	32
Game of Sultans		185311195624361	Facebook	f	Facebook	LV	Latvia	5	1	26030	11407	559	111
BBC News Russian		190992343324	Facebook	f	Facebook	LV	Latvia	1	1	24163	4832	55	0
Guardian Weekly		64525551258	Facebook	f	Facebook	LV	Latvia	8	1	20080	7645	32	5
European Youth Event		919232861444360	Facebook	f	Facebook	LV	Latvia	6	1	15751	7313	58	14
Roberts Putnis		114358009257511	Facebook	f	Facebook	LV	Latvia	2	1	14927	5964	197	0
European Commission		107898832590939	Facebook	f	Facebook	LV	Latvia	4	1	13673	6836	33	9
Arte		656089814494677	Facebook	f	Facebook	LV	Latvia	6	1	13324	6172	36	5
Wholesome Culture		1664959567149320	Facebook	f	Facebook	LV	Latvia	4	1	12852	5535	25	4
Andrejs Elksniņš - Андрей Элксниньш		1921193498149435	Facebook	f	Facebook	LV	Latvia	2	1	10998	5000	176	0
Skaties.lv		246477898857961	Facebook	f	Facebook	LV	Latvia	3	1	10997	2000	297	0
rus.delfi.lv		171908942830189	Facebook	f	Facebook	LV	Latvia	2	1	10997	4999	197	0
EPP - European People's Party		48034275355	Facebook	f	Facebook	LV	Latvia	2	1	10817	4755	23	8
Vikki lubit tortik		179348739480895	Facebook	f	Facebook	LV	Latvia	1	1	9999	5000	88	0
Latvian Institute of International Affairs		106505309437949	Facebook	f	Facebook	LV	Latvia	1	1	9999	5000	99	0
Meridian Group - izglītība ārzemēs, Ielts kursi Latvijā		165936033437118	Facebook	f	Facebook	LV	Latvia	1	1	9999	5000	99	0
Vides izglītības fonds (FEE Latvia)		347993745240304	Facebook	f	Facebook	LV	Latvia	1	1	9999	4999	98	0
Baltic Council for International Education - izglītība ārzemēs		188236447909026	Facebook	f	Facebook	LV	Latvia	1	1	9998	4999	98	0
Press.lv		1554765974735742	Facebook	f	Facebook	LV	Latvia	2	1	9998	2000	176	0
Jevgeņijs Koroļs - Евгений Король		602735946907699	Facebook	f	Facebook	LV	Latvia	2	1	9997	1999	197	0
IEVA Dzīvo Zaļi		2056076931321034	Facebook	f	Facebook	LV	Latvia	1	1	9993	4997	98	0
Zaļā brīvība		660016677346773	Facebook	f	Facebook	LV	Latvia	1	1	9990	4995	88	0
Minority SafePack		532492010145546	Facebook	f	Facebook	LV	Latvia	7	1	9895	2097	39	0
Coconut Bowls		451945511677873	Facebook	f	Facebook	LV	Latvia	66	1	9108	2463	46	0
NATO Strategic Communications Centre of Excellence		1456516717932002	Facebook	f	Facebook	LV	Latvia	1	1	8756	4378	8	0
LawlessLatvia		401371383212395	Facebook	f	Facebook	LV	Latvia	1	1	8747	4374	86	0
Create.Refresh	Create.Refresh	1736881926615141	Facebook	f	Facebook	LV	Latvia	4	1	8464	3915	23	4
Cecilia Malmström		258966159416	Facebook	f	Facebook	LV	Latvia	1	1	8347	3339	16	8
DRH Lindersvold		512374155442078	Facebook	f	Facebook	LV	Latvia	2	1	7673	3062	20	4
Erasmus Student Network		25226723130	Facebook	f	Facebook	LV	Latvia	2	1	7478	3739	4	0
