day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d146	2019-05-26	NL	Netherlands	190	75	308823	98097	2418	417
d145	2019-05-25	NL	Netherlands	365	141	337912	106620	2630	456
d144	2019-05-24	NL	Netherlands	450	167	789869	296924	5625	854
d143	2019-05-23	NL	Netherlands	864	207	12382536	5159260	85860	16615
d142	2019-05-22	NL	Netherlands	827	188	9868425	4071198	66535	14385
d141	2019-05-21	NL	Netherlands	642	157	6017625	2449530	42690	8746
d140	2019-05-20	NL	Netherlands	435	121	4121001	1673255	27463	5783
d139	2019-05-19	NL	Netherlands	194	81	1803330	768689	12219	2580
d138	2019-05-18	NL	Netherlands	118	55	994289	422378	8775	1595
d137	2019-05-17	NL	Netherlands	61	28	447783	186950	3979	704
