country_code_filter	country_name_filter	age_code	age_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SI	Slovenia	13_17	13-17	329	128	225834	84373	791	17
SI	Slovenia	18_24	18-24	2418	585	5890972	2246964	28796	4067
SI	Slovenia	25_34	25-34	2708	658	5278768	1976637	27703	3733
SI	Slovenia	35_44	35-44	2621	644	4100259	1476977	21233	2741
SI	Slovenia	45_54	45-54	2510	618	2778514	946947	14771	1520
SI	Slovenia	55_64	55-64	1966	574	1909647	591571	11814	549
SI	Slovenia	65_	65+	1731	509	1139184	359902	7938	337
