audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m25_34	male (25-34)	IE	Ireland	113	54	288221	99413	1739	166
f25_34	female (25-34)	IE	Ireland	116	55	280507	91450	1830	140
f35_44	female (35-44)	IE	Ireland	125	56	243513	83164	1730	190
m35_44	male (35-44)	IE	Ireland	122	54	225383	80601	1609	193
f18_24	female (18-24)	IE	Ireland	111	53	202615	55502	1499	46
f45_54	female (45-54)	IE	Ireland	121	56	188131	62563	1597	201
m18_24	male (18-24)	IE	Ireland	110	53	177446	51088	1361	54
m45_54	male (45-54)	IE	Ireland	121	55	170535	58908	1357	186
f55_64	female (55-64)	IE	Ireland	114	51	140567	45404	1184	167
f65_	female (65+)	IE	Ireland	108	46	105306	33968	877	140
m55_64	male (55-64)	IE	Ireland	112	51	97279	31981	780	109
m65_	male (65+)	IE	Ireland	104	46	69069	22636	556	85
u35_44	unknown (35-44)	IE	Ireland	103	51	8018	2869	55	7
u45_54	unknown (45-54)	IE	Ireland	91	47	5068	1771	41	6
u25_34	unknown (25-34)	IE	Ireland	82	44	3180	1095	17	1
u65_	unknown (65+)	IE	Ireland	64	29	2181	769	16	3
u55_64	unknown (55-64)	IE	Ireland	68	37	1993	706	14	2
u18_24	unknown (18-24)	IE	Ireland	67	36	1078	293	9	0
f13_17	female (13-17)	IE	Ireland	7	5	268	56	14	0
m13_17	male (13-17)	IE	Ireland	7	5	260	61	13	0
u13_17	unknown (13-17)	IE	Ireland	4	2	0	0	0	0
