advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	f	female	DK	Denmark	442	1	6326439	2225671	43560	11570
European Parliament		178362315106	Facebook	f	female	DK	Denmark	81	1	3024495	1277814	25256	5723
Lizette Risgaard		547601668763372	Facebook	f	female	DK	Denmark	71	1	2509234	1086096	22848	6596
Red Barnet		67571270393	Facebook	f	female	DK	Denmark	75	1	2503052	856361	41704	10594
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	f	female	DK	Denmark	167	1	2214883	692486	31923	8082
Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	f	female	DK	Denmark	140	1	2028533	668698	31310	6984
SF	SF	74796954245	Facebook	f	female	DK	Denmark	71	1	1530920	499284	13405	3285
Mette Frederiksen	Socialdemokratiet	57497067718	Facebook	f	female	DK	Denmark	25	1	1495661	666138	34445	7263
Liberal Alliance	Liberal Alliance	106952222676974	Facebook	f	female	DK	Denmark	478	1	1123068	267956	10751	2497
Pia Olsen Dyhr	SF	49348971479	Facebook	f	female	DK	Denmark	61	1	1095953	340582	10397	2598
Enhedslisten	Enhedslisten	223040066022	Facebook	f	female	DK	Denmark	54	1	963746	312827	7328	1796
World Animal Protection Danmark		33588644626	Facebook	f	female	DK	Denmark	5	1	949112	392096	11390	2540
Morten Dahlin	Morten Dahlin	577345799101307	Facebook	f	female	DK	Denmark	182	1	921148	224727	3438	724
Facebook Nordic	Facebook	334318366655425	Facebook	f	female	DK	Denmark	4	1	853597	341439	11429	2285
Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	f	female	DK	Denmark	32	1	845029	327395	11364	3041
Dansk Folkeparti	Dansk Folkeparti	520449347983427	Facebook	f	female	DK	Denmark	17	1	807132	334231	8714	2576
Mona Juul	Mona Juul	2079067062409423	Facebook	f	female	DK	Denmark	85	1	804531	218293	7082	1491
Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	f	female	DK	Denmark	28	1	800482	277004	11404	3558
SE Energi & Klima		169900309711559	Facebook	f	female	DK	Denmark	43	1	724133	251814	4455	1242
Røde Kors		65929129383	Facebook	f	female	DK	Denmark	26	1	717104	173732	7610	2428
Alternativet	Alternativet	676061179094769	Facebook	f	female	DK	Denmark	13	1	670592	269892	8870	2184
Folkekirkens Nødhjælp		276770505228	Facebook	f	female	DK	Denmark	79	1	653368	165562	4388	1014
Danske Medier	Danske Medier	300107073389986	Facebook	f	female	DK	Denmark	47	1	607728	186231	2713	706
Oxfam IBIS	Oxfam IBIS	144965885963	Facebook	f	female	DK	Denmark	34	1	592184	194785	5830	1520
Mellemfolkeligt Samvirke	Mellemfolkeligt Samvirke	5624899398	Facebook	f	female	DK	Denmark	94	1	533938	123738	4350	1117
En grønnere planet		301647537160818	Facebook	f	female	DK	Denmark	47	1	513601	134893	4511	1158
Sex og Samfund		250994288337708	Facebook	f	female	DK	Denmark	4	1	472306	221154	12127	2425
Morten Østergaard	Radikale Venstre	252520351444054	Facebook	f	female	DK	Denmark	50	1	446400	101442	3498	739
Dansk Industri - DI	Dansk Industri	141343589252160	Facebook	f	female	DK	Denmark	39	1	436108	110671	3782	890
Finlow VVS A/S		198770727303156	Facebook	f	female	DK	Denmark	6	1	434759	186786	912	182
Morten Klessen	Socialdemokratiet i Nordjylland	1039840406189567	Facebook	f	female	DK	Denmark	46	1	419440	126431	2759	646
Simple Feast		571176036346620	Facebook	f	female	DK	Denmark	28	1	414172	91882	5275	748
Christel Schaldemose	Christel Schaldemose	424159230945271	Facebook	f	female	DK	Denmark	92	1	412963	145779	1270	212
European Greens		141366725876424	Facebook	f	female	DK	Denmark	43	1	401698	187750	5714	1465
Mai Mercado	Mai Mercado	397094903687472	Facebook	f	female	DK	Denmark	206	1	380047	59651	3079	436
Naser Khader		1995019340791443	Facebook	f	female	DK	Denmark	14	1	363339	111088	4005	988
Karina Lorentzen Dehnhardt	Dehnhardt Karina Lorentzen	116061635098137	Facebook	f	female	DK	Denmark	20	1	360225	98833	2318	779
Den Blå Planet		167018996755220	Facebook	f	female	DK	Denmark	9	1	357989	112157	2246	535
Zetland	Zetland	341299649231023	Facebook	f	female	DK	Denmark	24	1	351945	116489	979	399
Nick Zimmermann - Dansk Folkeparti	Zimmermann Nick	331034483992282	Facebook	f	female	DK	Denmark	55	1	345246	97813	1925	667
Laura Lindahl	Laura Lindahl	504310436316194	Facebook	f	female	DK	Denmark	51	1	337710	84958	3974	978
Jacob Mark	SF	69985338410	Facebook	f	female	DK	Denmark	31	1	335233	98796	3104	793
Lederne		167891603415958	Facebook	f	female	DK	Denmark	25	1	332170	80464	2848	842
Niels Fuglsang		264009771074617	Facebook	f	female	DK	Denmark	115	1	332130	84683	2048	558
Steen Holm Iversen	Steen Holm Iversen	301279783370957	Facebook	f	female	DK	Denmark	22	1	330318	79784	2266	785
Tandlægeforeningen		1570552809858689	Facebook	f	female	DK	Denmark	2	1	327816	124697	438	87
Nicolai Wammen	Socialdemokratiet	1458354184437993	Facebook	f	female	DK	Denmark	83	1	321204	88434	2583	639
Jeppe Kofod	Socialdemokratiet	137685999659722	Facebook	f	female	DK	Denmark	37	1	308086	76212	1289	436
Nikolaj Bøgh	Nikolaj Bøgh	674034729594774	Facebook	f	female	DK	Denmark	26	1	299416	80622	2317	518
Amnesty International Danmark	Amnesty International Danmark	36664432940	Facebook	f	female	DK	Denmark	28	1	278997	59599	3637	751
Oatly		214112085661044	Facebook	f	female	DK	Denmark	2	1	272211	109704	2720	528
Ali Aminali		1452133531486822	Facebook	f	female	DK	Denmark	4	1	271140	103296	3626	724
Giv Klimaet Lov		445657632847922	Facebook	f	female	DK	Denmark	13	1	263580	80904	3812	1099
Troels Lund Poulsen	Poulsen Troels Lund	139443622778678	Facebook	f	female	DK	Denmark	35	1	261843	59658	2982	692
Europa-Parlamentet i Danmark	Europa-Parlamentet i Danmark	128700897207990	Facebook	f	female	DK	Denmark	69	1	250474	59482	2003	233
Sophie Løhde	Sophie Løhde	699619700116377	Facebook	f	female	DK	Denmark	27	1	249371	75593	3330	698
SF Amager KBH		262391220488874	Facebook	f	female	DK	Denmark	30	1	247897	109543	2374	842
Christina Egelund	Liberal Alliance	684016791662654	Facebook	f	female	DK	Denmark	42	1	245025	52037	2709	616
Læger uden Grænser (MSF)		99632942471	Facebook	f	female	DK	Denmark	30	1	230140	43972	1318	328
Alex Vanopslagh	Alex Vanopslagh	671022293105597	Facebook	f	female	DK	Denmark	48	1	229721	58843	1688	463
Charlotte Munch - Politiker		210317432480139	Facebook	f	female	DK	Denmark	63	1	227350	46643	968	173
Lars Løkke Rasmussen	Venstre, Danmarks Liberale Parti	58140803787	Facebook	f	female	DK	Denmark	10	1	224922	91164	1681	513
Fagbevægelsens Hovedorganisation	Fagbevægelsens Hovedorganisation	261599053881378	Facebook	f	female	DK	Denmark	33	1	220470	65807	1946	400
Britt Bager	Bager Britt	460055244123143	Facebook	f	female	DK	Denmark	23	1	209420	67869	2123	420
Claus Hasselmanns - Folketingskandidat		611297145887529	Facebook	f	female	DK	Denmark	24	1	209143	67346	1297	300
UNICEF Danmark		63691965101	Facebook	f	female	DK	Denmark	1	1	199998	99999	669	133
Discover Ireland Nordics		180185905354665	Facebook	f	female	DK	Denmark	1	1	199228	79691	1991	398
Gitte Willumsen - Folketingskandidat for Venstre	Willumsen Gitte	1751959911736210	Facebook	f	female	DK	Denmark	24	1	198564	69490	999	231
Kathrine Olldag	Olldag Kathrine	810476755802044	Facebook	f	female	DK	Denmark	83	1	193870	46244	1960	363
Folkebevægelsen for asylbørns fremtid		127791457997348	Facebook	f	female	DK	Denmark	10	1	192779	40957	1482	385
Bergur Larsson Løkke Rasmussen	Bergur Løkke Rasmussen	141378109375840	Facebook	f	female	DK	Denmark	33	1	191612	45525	1417	402
HK/Privat	HK/Privat	56810821434	Facebook	f	female	DK	Denmark	11	1	191136	40589	1703	431
Dyrenes Beskyttelse		200709746630443	Facebook	f	female	DK	Denmark	9	1	188048	39958	2038	475
Anne Skau Styrishave	Styrishave Anne Skau	1407237706021123	Facebook	f	female	DK	Denmark	18	1	185240	45206	512	95
Serdal Benli	Benli Serdal	30196574028	Facebook	f	female	DK	Denmark	27	1	180399	45506	2319	573
Venstres Ungdom - VU	Venstres Ungdom - VU	167412043730	Facebook	f	female	DK	Denmark	16	1	179464	41195	1590	354
Linea Søgaard-Lidell	Søgaard-Lidell Linea	1002755833225691	Facebook	f	female	DK	Denmark	36	1	175845	60443	1540	317
Skole og Forældre	Skole og Forældre	113241872062337	Facebook	f	female	DK	Denmark	2	1	174186	87094	1165	233
Marie Bjerre	Marie Bjerre	242091299473046	Facebook	f	female	DK	Denmark	22	1	171145	50193	1037	214
Rina Ronja Kari	Rina Ronja Kari	41763808759	Facebook	f	female	DK	Denmark	14	1	162035	67595	818	157
Lars Chr. Lilleholt		1408142216156387	Facebook	f	female	DK	Denmark	69	1	158913	33757	3444	0
Greenpeace Danmark	Greenpeace Danmark	55365680705	Facebook	f	female	DK	Denmark	26	1	158164	31340	2172	395
Anders Baun EP valg 2019	Sorensen Anders Baun	549966298750692	Facebook	f	female	DK	Denmark	15	1	157644	67962	855	181
Klaus Riskær Pedersen	Parti Klaus Riskær Pedersen	728307113871618	Facebook	f	female	DK	Denmark	305	1	152554	910	2024	12
Mette Abildgaard	Mette Abildgaard	309867232515766	Facebook	f	female	DK	Denmark	15	1	151961	42963	1757	557
Andreas Steenberg	Streenberg Andreas Frost	132364993978468	Facebook	f	female	DK	Denmark	36	1	147935	27503	1544	302
Michael Aastrup Jensen	Jensen Michael Aastrup	389665107805619	Facebook	f	female	DK	Denmark	27	1	144019	29349	712	202
Margrete Auken		36730930417	Facebook	f	female	DK	Denmark	18	1	139770	56488	969	233
Dansk Sygeplejeråd		141531689719	Facebook	f	female	DK	Denmark	4	1	136601	59328	1159	258
