country_code_filter	country_name_filter	day_code	day_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SK	Slovakia	d133	2019-05-13	2022	132	2974500	889268	29327	1490
SK	Slovakia	d132	2019-05-12	2158	147	5038832	1704242	40175	3392
SK	Slovakia	d131	2019-05-11	2114	153	5414252	1939851	37684	4652
SK	Slovakia	d130	2019-05-10	2077	152	5040509	1756401	36132	4670
SK	Slovakia	d129	2019-05-09	1982	149	4312049	1407956	30742	3227
SK	Slovakia	d128	2019-05-08	1911	143	3247664	1034422	26498	2579
SK	Slovakia	d127	2019-05-07	1879	139	4036676	1454385	29262	3410
SK	Slovakia	d126	2019-05-06	1791	133	3323474	1158741	25935	2997
SK	Slovakia	d125	2019-05-05	1732	134	2891751	955140	22105	2039
SK	Slovakia	d124	2019-05-04	1654	135	3555235	1323585	23709	2518
SK	Slovakia	d123	2019-05-03	1743	147	3823694	1314434	26639	1953
SK	Slovakia	d122	2019-05-02	1721	145	3999087	1369766	27553	2202
SK	Slovakia	d121	2019-05-01	1759	142	3411760	1198362	21632	1867
SK	Slovakia	d120	2019-04-30	1967	144	3263276	1071628	23044	1817
SK	Slovakia	d119	2019-04-29	1961	139	4542360	1569583	26384	2273
SK	Slovakia	d118	2019-04-28	1834	133	2905703	1035194	19203	2003
SK	Slovakia	d117	2019-04-27	1826	135	2849558	996541	18941	1917
SK	Slovakia	d116	2019-04-26	1613	139	2581706	925845	18592	1953
SK	Slovakia	d115	2019-04-25	829	140	1660682	520528	10857	1094
SK	Slovakia	d114	2019-04-24	738	131	984418	314004	7101	612
SK	Slovakia	d113	2019-04-23	623	133	1045085	332294	5051	578
SK	Slovakia	d112	2019-04-22	577	129	783847	234099	5374	421
SK	Slovakia	d111	2019-04-21	591	130	852661	284050	4461	510
SK	Slovakia	d110	2019-04-20	575	134	858748	284600	4742	535
SK	Slovakia	d109	2019-04-19	608	149	1093962	339211	5719	518
SK	Slovakia	d108	2019-04-18	601	151	858805	270550	5384	450
SK	Slovakia	d107	2019-04-17	539	145	624740	213302	3414	357
SK	Slovakia	d106	2019-04-16	544	154	623262	209590	3173	352
SK	Slovakia	d105	2019-04-15	598	159	563844	187357	2943	323
SK	Slovakia	d104	2019-04-14	550	160	403521	140385	2243	164
SK	Slovakia	d103	2019-04-13	528	165	988264	359084	3274	661
SK	Slovakia	d102	2019-04-12	600	179	667988	229072	3218	209
SK	Slovakia	d101	2019-04-11	547	181	759545	275578	3509	196
SK	Slovakia	d100	2019-04-10	518	183	513320	150387	2669	143
SK	Slovakia	d099	2019-04-09	515	189	473182	140860	2625	193
SK	Slovakia	d098	2019-04-08	510	194	588923	171489	3522	274
SK	Slovakia	d097	2019-04-07	492	181	503582	151381	2656	187
SK	Slovakia	d096	2019-04-06	477	184	491271	142412	2345	188
SK	Slovakia	d095	2019-04-05	481	185	704787	201458	3082	257
SK	Slovakia	d094	2019-04-04	407	168	669614	208161	3663	417
SK	Slovakia	d093	2019-04-03	362	155	505965	155185	3050	252
SK	Slovakia	d092	2019-04-02	310	140	551044	167269	2889	280
SK	Slovakia	d091	2019-04-01	283	122	453014	141703	2955	275
SK	Slovakia	d090	2019-03-31	298	122	398588	134494	2650	271
SK	Slovakia	d089	2019-03-30	303	123	473096	180969	3049	377
SK	Slovakia	d088	2019-03-29	329	134	577420	202008	3780	477
SK	Slovakia	d087	2019-03-28	318	120	368439	131425	2683	314
SK	Slovakia	d086	2019-03-27	299	110	339773	121488	2093	195
SK	Slovakia	d085	2019-03-26	281	104	260639	85011	1615	157
SK	Slovakia	d084	2019-03-25	262	112	305196	93626	1455	144
SK	Slovakia	d083	2019-03-24	274	113	417015	125024	1744	123
SK	Slovakia	d082	2019-03-23	284	120	454957	153217	2063	190
SK	Slovakia	d081	2019-03-22	301	130	441340	143071	2501	173
SK	Slovakia	d080	2019-03-21	256	116	349872	130968	1634	115
SK	Slovakia	d079	2019-03-20	234	99	310483	114418	1327	62
SK	Slovakia	d078	2019-03-19	227	93	1391727	628008	6378	1060
SK	Slovakia	d077	2019-03-18	241	88	423863	148588	2390	161
SK	Slovakia	d076	2019-03-17	172	72	187698	70196	973	73
SK	Slovakia	d075	2019-03-16	170	71	240294	76178	1188	71
SK	Slovakia	d074	2019-03-15	165	69	180000	64491	880	69
SK	Slovakia	d073	2019-03-14	130	60	190879	78148	731	122
SK	Slovakia	d072	2019-03-13	137	64	328376	132151	1115	199
SK	Slovakia	d071	2019-03-12	147	66	429109	160229	2152	210
SK	Slovakia	d070	2019-03-11	152	67	507616	200576	2436	264
SK	Slovakia	d069	2019-03-10	135	64	448001	184128	1486	259
SK	Slovakia	d068	2019-03-09	138	69	463011	191695	1659	238
SK	Slovakia	d067	2019-03-08	145	72	297086	123158	2097	146
SK	Slovakia	d066	2019-03-07	117	50	249080	100431	1588	181
SK	Slovakia	d065	2019-03-06	126	45	115824	38465	1232	81
SK	Slovakia	d064	2019-03-05	138	42	93326	30844	519	23
SK	Slovakia	d063	2019-03-04	100	42	217322	55561	1074	90
SK	Slovakia	d062	2019-03-03	92	38	168741	47053	1293	84
SK	Slovakia	d061	2019-03-02	90	38	131021	36395	1110	81
SK	Slovakia	d060	2019-03-01	85	37	97433	30092	466	14
SK	Slovakia	d059	2019-02-28	114	38	144069	41066	726	18
SK	Slovakia	d058	2019-02-27	115	38	130654	37286	742	18
SK	Slovakia	d057	2019-02-26	105	37	124696	37781	607	19
SK	Slovakia	d056	2019-02-25	96	36	120439	36187	513	20
SK	Slovakia	d055	2019-02-24	76	28	52182	19887	210	17
SK	Slovakia	d054	2019-02-23	81	33	70000	24948	288	18
SK	Slovakia	d053	2019-02-22	82	34	85863	32883	352	34
SK	Slovakia	d052	2019-02-21	80	31	73068	25882	247	27
SK	Slovakia	d051	2019-02-20	82	31	82891	26454	341	21
SK	Slovakia	d050	2019-02-19	84	33	66953	22218	302	17
SK	Slovakia	d049	2019-02-18	82	31	85301	31392	386	34
SK	Slovakia	d048	2019-02-17	76	28	63550	21550	232	17
SK	Slovakia	d047	2019-02-16	73	26	51171	19069	262	17
SK	Slovakia	d046	2019-02-15	69	22	51011	18999	262	17
SK	Slovakia	d045	2019-02-14	67	22	53522	19500	274	18
SK	Slovakia	d044	2019-02-13	62	22	51125	18996	219	17
SK	Slovakia	d043	2019-02-12	63	23	54939	20620	252	19
SK	Slovakia	d042	2019-02-11	64	22	72268	24566	305	17
SK	Slovakia	d041	2019-02-10	57	20	86049	27208	309	17
SK	Slovakia	d040	2019-02-09	58	22	100257	34662	361	32
SK	Slovakia	d039	2019-02-08	54	22	65159	22133	217	17
SK	Slovakia	d038	2019-02-07	61	23	78795	27913	433	43
SK	Slovakia	d037	2019-02-06	60	27	72137	24844	235	19
SK	Slovakia	d036	2019-02-05	48	21	53091	20456	213	17
SK	Slovakia	d035	2019-02-04	45	23	63992	22629	201	17
SK	Slovakia	d034	2019-02-03	41	21	87339	27065	237	17
SK	Slovakia	d033	2019-02-02	44	22	112563	32563	292	17
SK	Slovakia	d032	2019-02-01	39	19	57603	19210	123	13
SK	Slovakia	d031	2019-01-31	49	19	75969	20635	292	20
SK	Slovakia	d030	2019-01-30	48	20	72705	19741	285	15
SK	Slovakia	d029	2019-01-29	47	18	71980	19401	245	17
SK	Slovakia	d028	2019-01-28	48	17	33711	11019	180	14
SK	Slovakia	d027	2019-01-27	35	14	33283	10902	176	14
SK	Slovakia	d026	2019-01-26	34	15	32741	10820	135	14
SK	Slovakia	d025	2019-01-25	34	16	32990	11143	131	14
SK	Slovakia	d024	2019-01-24	34	16	33545	11420	139	13
SK	Slovakia	d023	2019-01-23	33	15	26817	10155	107	14
SK	Slovakia	d022	2019-01-22	35	15	26850	10243	109	14
SK	Slovakia	d021	2019-01-21	31	15	12282	4463	50	4
SK	Slovakia	d020	2019-01-20	33	14	26575	11110	176	11
SK	Slovakia	d019	2019-01-19	33	14	23791	10553	174	12
SK	Slovakia	d018	2019-01-18	35	17	57036	26993	280	43
SK	Slovakia	d017	2019-01-17	48	20	25023	11477	152	11
SK	Slovakia	d016	2019-01-16	39	18	26101	11440	203	11
SK	Slovakia	d015	2019-01-15	35	16	34562	14956	296	41
SK	Slovakia	d014	2019-01-14	34	15	24239	10936	191	11
SK	Slovakia	d013	2019-01-13	31	16	23380	10508	182	11
SK	Slovakia	d012	2019-01-12	33	17	45929	22512	160	11
SK	Slovakia	d011	2019-01-11	37	19	58257	26437	355	11
SK	Slovakia	d010	2019-01-10	35	17	47230	22405	194	12
SK	Slovakia	d009	2019-01-09	30	18	42760	20670	122	11
SK	Slovakia	d008	2019-01-08	28	16	41875	20495	121	11
SK	Slovakia	d007	2019-01-07	25	13	56176	19627	86	4
SK	Slovakia	d006	2019-01-06	22	11	54041	19118	82	3
SK	Slovakia	d005	2019-01-05	22	11	45861	17466	68	4
SK	Slovakia	d004	2019-01-04	23	11	20878	4974	43	4
SK	Slovakia	d003	2019-01-03	24	12	20880	4974	43	4
SK	Slovakia	d002	2019-01-02	24	11	8938	4004	24	7
SK	Slovakia	d001	2019-01-01	22	10	6260	2726	13	5
