region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
alytus_county	Alytus County	LT	Lithuania	23	12	53857	11215	107	0
kaunas_county	Kaunas County	LT	Lithuania	30	14	84254	19979	332	13
klaipeda_county	Klaipėda County	LT	Lithuania	30	13	13903	3283	228	4
marijampole_county	Marijampolė County	LT	Lithuania	22	12	53180	11075	106	0
panevezys_county	Panevėžys County	LT	Lithuania	27	13	6125	1545	23	1
taurage_county	Tauragė County	LT	Lithuania	21	12	1862	586	4	0
telsiai_county	Telšiai County	LT	Lithuania	24	12	11703	4958	80	0
utena_county	Utena County	LT	Lithuania	22	12	6885	1601	103	0
vilnius_county	Vilnius County	LT	Lithuania	31	14	63500	16145	463	36
siauliai_county	Šiauliai County	LT	Lithuania	32	13	28490	6310	441	3
