audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m25_34	male (25-34)	DE	Germany	32449	4213	74817165	24591780	769698	80321
m18_24	male (18-24)	DE	Germany	30766	3905	65775653	20835466	709073	56747
f18_24	female (18-24)	DE	Germany	31113	3943	58247539	18145874	608007	46105
f25_34	female (25-34)	DE	Germany	32822	4286	50568564	16147121	506328	47994
m35_44	male (35-44)	DE	Germany	30710	4133	42572987	13856471	447544	46870
m45_54	male (45-54)	DE	Germany	29748	3961	37108570	11704262	447691	46919
f35_44	female (35-44)	DE	Germany	31116	4197	30171825	9543014	316908	30091
f45_54	female (45-54)	DE	Germany	29961	4010	26327585	8059688	315800	27865
m55_64	male (55-64)	DE	Germany	27943	3714	22293352	6726814	317842	27375
f55_64	female (55-64)	DE	Germany	28135	3760	18839359	5479994	272196	19473
m65_	male (65+)	DE	Germany	25569	3342	12349609	3659870	195398	15130
f65_	female (65+)	DE	Germany	25592	3376	10181438	2880219	169646	10516
f13_17	female (13-17)	DE	Germany	4349	1171	5489288	1859044	39951	2145
m13_17	male (13-17)	DE	Germany	4627	1158	5101900	1742271	40794	2092
u25_34	unknown (25-34)	DE	Germany	16674	3269	599521	197079	6326	682
u35_44	unknown (35-44)	DE	Germany	16065	3276	516449	169310	5524	631
u45_54	unknown (45-54)	DE	Germany	13755	2985	270724	85614	3352	364
u18_24	unknown (18-24)	DE	Germany	11909	2515	209443	67394	2224	198
u65_	unknown (65+)	DE	Germany	9734	2315	143741	44462	1970	170
u55_64	unknown (55-64)	DE	Germany	9770	2430	116676	36107	1609	160
u13_17	unknown (13-17)	DE	Germany	1757	653	21702	7388	174	9
