day_code_filter	day_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d128	2019-05-08	CDU	CDU	78502295414	Facebook	3170	1	4830978	1159375	43378	1037
d128	2019-05-08	FDP	FDP	21289227249	Facebook	524	1	2332449	709400	20385	1185
d128	2019-05-08	România în primul rând	Future Innovation	770704223323599	Facebook	38	1	2252198	1006628	2528	614
d128	2019-05-08	Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	295	1	2082451	797813	11326	2039
d128	2019-05-08	Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	35	1	2017156	881956	5088	1046
d128	2019-05-08	European Parliament		178362315106	Facebook	19	1	1933559	925515	13178	3462
d128	2019-05-08	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	93	1	1907977	794783	5903	1438
d128	2019-05-08	Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	22	1	1732999	747271	3419	881
d128	2019-05-08	Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	174	1	1728013	532261	29458	3503
d128	2019-05-08	Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	46	1	1355938	611965	4553	789
d128	2019-05-08	Partito Democratico		77034286895	Facebook	79	1	1297382	567213	4441	860
d128	2019-05-08	Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	16	1	1240468	571589	2308	922
d128	2019-05-08	Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	35	1	1217133	536082	2544	717
d128	2019-05-08	Vlaams Belang	Vlaams Belang	56605856504	Facebook	4	1	1215589	586129	6992	1398
d128	2019-05-08	sp.a	sp.a	57253967150	Facebook	143	1	1193497	398589	5765	969
d128	2019-05-08	SPÖ	SPÖ	77393060080	Facebook	525	1	1192091	373605	10837	1297
d128	2019-05-08	Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	6	1	1150994	510000	3694	1600
d128	2019-05-08	SPD	SPD	47930567748	Facebook	596	1	1144286	172092	59063	383
d128	2019-05-08	Liberal Democrats	the Liberal Democrats	5883973269	Facebook	581	1	1078275	384665	14098	1842
d128	2019-05-08	Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	224	1	1057017	433777	8704	2041
d128	2019-05-08	Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	5	1	999996	450000	16205	3241
d128	2019-05-08	Open Vld	Open Vld	53668151866	Facebook	165	1	998506	390614	10501	1633
d128	2019-05-08	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	17	1	899995	371666	1245	199
d128	2019-05-08	CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	94	1	842070	393929	3970	716
d128	2019-05-08	Fidesz	Fidesz	9844779306	Facebook	7	1	766662	351666	2682	1289
