advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	platform_code_filter	platform_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	f	Facebook	BG	Bulgaria	53	1	4801892	2203796	9512	2278
Демократична България	Демократична България	995342840629890	Facebook	f	Facebook	BG	Bulgaria	35	1	2577272	956049	5832	744
Kialo		729627343834501	Facebook	f	Facebook	BG	Bulgaria	256	1	2419785	938121	13701	3267
Приоритети	БЗНС	1163987410423594	Facebook	f	Facebook	BG	Bulgaria	56	1	1410413	502773	5022	150
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	f	Facebook	BG	Bulgaria	51	1	1056048	488526	2189	610
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	f	Facebook	BG	Bulgaria	54	1	1021089	416246	3841	839
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	f	Facebook	BG	Bulgaria	25	1	838027	324860	2376	315
Бареков и Байрактаров без цензура - ТВ предаване		405986069871245	Facebook	f	Facebook	BG	Bulgaria	10	1	750326	265858	1463	392
Стефан Тафров	Стефан Тафров	233810563693016	Facebook	f	Facebook	BG	Bulgaria	39	1	719490	174155	3528	0
Път на младите	Път на младите	2051476654950711	Facebook	f	Facebook	BG	Bulgaria	16	1	681016	233472	2448	261
Крум Дончев/Krum Donchev		155516354469476	Facebook	f	Facebook	BG	Bulgaria	8	1	679340	324705	556	0
Лиляна Павлова	Лиляна Павлова	119576588238010	Facebook	f	Facebook	BG	Bulgaria	23	1	611448	126894	2226	0
Valeri Simeonov		1967166133516609	Facebook	f	Facebook	BG	Bulgaria	22	1	576344	138075	2125	0
Volen Siderov		48268614826	Facebook	f	Facebook	BG	Bulgaria	22	1	548609	119952	1714	0
European Greens	European Greens	141366725876424	Facebook	f	Facebook	BG	Bulgaria	9	1	520153	234159	1860	451
informo.bg	informo.bg	262524054082832	Facebook	f	Facebook	BG	Bulgaria	6	1	514653	231355	1073	154
ПП ГЕРБ - София		336639303182606	Facebook	f	Facebook	BG	Bulgaria	1	1	499999	200000	444	89
Европейски парламент в България		163350039852	Facebook	f	Facebook	BG	Bulgaria	1	1	499999	200000	4999	1000
Партия на ЗЕЛЕНИТЕ	Mitrakiev Boyan	1438204226503681	Facebook	f	Facebook	BG	Bulgaria	13	1	375182	78038	1210	0
Кристиян Шкварек	Oblakov Nikolay	651747871952382	Facebook	f	Facebook	BG	Bulgaria	17	1	349236	84323	1476	0
European Commission		107898832590939	Facebook	f	Facebook	BG	Bulgaria	3	1	331399	165700	980	240
България на Труда и Разума - БТР		709384432421964	Facebook	f	Facebook	BG	Bulgaria	8	1	318100	66298	623	0
За Петър Чобанов	Chobanov Petar	762986410409232	Facebook	f	Facebook	BG	Bulgaria	24	1	291035	65694	2091	0
Ангел Джамбазки	Войчин Мирчо	139581756144530	Facebook	f	Facebook	BG	Bulgaria	9	1	237088	73611	699	0
Greens/EFA in the European Parliament		150527751674751	Facebook	f	Facebook	BG	Bulgaria	13	1	198699	79642	309	49
EU Environment		305608429284	Facebook	f	Facebook	BG	Bulgaria	2	1	178506	85511	854	166
Евро Ферт АД		271746059949890	Facebook	f	Facebook	BG	Bulgaria	1	1	170940	85470	379	76
BRITA Bulgaria		1471240093191880	Facebook	f	Facebook	BG	Bulgaria	1	1	166405	83203	82	0
Arte		656089814494677	Facebook	f	Facebook	BG	Bulgaria	6	1	159645	68538	387	60
Ваня Григорова - независим кандидат за евродепутат	Vanya Grigorova 	344617396401957	Facebook	f	Facebook	BG	Bulgaria	4	1	147342	32134	362	0
Ilhan Kyuchyuk	Ilhan Kyuchyuk	1637403469881344	Facebook	f	Facebook	BG	Bulgaria	5	1	139048	27810	319	0
European Youth Event		919232861444360	Facebook	f	Facebook	BG	Bulgaria	6	1	138638	60172	340	91
Bright Life Today		806186806171908	Facebook	f	Facebook	BG	Bulgaria	2	1	135073	54204	158	0
DESIGNitsa - Дизайница		676082905766490	Facebook	f	Facebook	BG	Bulgaria	10	1	134789	29480	867	0
Фондация Българска Памет		540948509258655	Facebook	f	Facebook	BG	Bulgaria	2	1	134105	53827	176	0
Радан Кънев	Радан Кънев	1461853244069926	Facebook	f	Facebook	BG	Bulgaria	8	1	132902	34875	707	0
сТУденти		710941585944818	Facebook	f	Facebook	BG	Bulgaria	25	1	112869	32505	2327	0
Росен Богомилов	Ivanov Hristo	1183492355137046	Facebook	f	Facebook	BG	Bulgaria	2	1	104997	50999	597	99
Консерваторъ	Oblakov Nikolay	1840027882991452	Facebook	f	Facebook	BG	Bulgaria	4	1	96725	19166	340	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	f	Facebook	BG	Bulgaria	7	1	95080	35119	145	24
Карлос Контрера	Войчин Мирчо	734105799990582	Facebook	f	Facebook	BG	Bulgaria	12	1	93987	21000	1057	0
ВОЛЯ - Българските Родолюбци		317433685633688	Facebook	f	Facebook	BG	Bulgaria	2	1	91600	45801	146	0
Кеворк Кеворкян		490656127781163	Facebook	f	Facebook	BG	Bulgaria	1	1	88849	44425	78	0
Болници Medical Park		648144405325576	Facebook	f	Facebook	BG	Bulgaria	2	1	87550	43776	138	0
Give A Vote		2186129244970085	Facebook	f	Facebook	BG	Bulgaria	1	1	86878	34751	86	17
Center for European Integration Studies (ZEI)		144159745724379	Facebook	f	Facebook	BG	Bulgaria	1	1	76066	38033	75	38
Guardian Weekly		64525551258	Facebook	f	Facebook	BG	Bulgaria	8	1	64608	24382	106	23
Stankov • Todorov • Hinkov & Spasov Attorneys-at-Law		1717626955134976	Facebook	f	Facebook	BG	Bulgaria	2	1	59998	15000	176	0
Иво Пазарджиев		128221490865195	Facebook	f	Facebook	BG	Bulgaria	12	1	54776	13413	952	0
Game of Sultans		185311195624361	Facebook	f	Facebook	BG	Bulgaria	6	1	54643	23352	927	185
ALDE Group – Liberals and Democrats in the European Parliament		123910440019	Facebook	f	Facebook	BG	Bulgaria	3	1	53924	22885	73	13
Петър Клисаров		2041389956077700	Facebook	f	Facebook	BG	Bulgaria	2	1	52442	13020	151	0
Create.Refresh	Create.Refresh	1736881926615141	Facebook	f	Facebook	BG	Bulgaria	4	1	51994	21816	141	22
TaxiMe		130743243729492	Facebook	f	Facebook	BG	Bulgaria	1	1	49999	10000	88	0
GEYA   /  ГЕЯ  /		125015671491693	Facebook	f	Facebook	BG	Bulgaria	1	1	49999	10000	88	0
Венета Маджистрели - раз/ЛИЧНИЯТ избор за Европейски парламент 2019		436121407128896	Facebook	f	Facebook	BG	Bulgaria	1	1	49999	10000	99	0
JobRadar.BG		1753665731363354	Facebook	f	Facebook	BG	Bulgaria	1	1	49999	9999	99	0
Медея		1526396310816752	Facebook	f	Facebook	BG	Bulgaria	1	1	49999	10000	88	0
National Geographic		257826487601111	Facebook	f	Facebook	BG	Bulgaria	1	1	46801	9360	92	0
Viasat Explore		552952714727440	Facebook	f	Facebook	BG	Bulgaria	2	1	46627	9325	39	0
Не Бъди Посредствен		1805601139707511	Facebook	f	Facebook	BG	Bulgaria	1	1	45698	9139	90	0
Europe Together		140105536131109	Facebook	f	Facebook	BG	Bulgaria	1	1	45625	22813	228	45
Фондация Билитис/ Bilitis Foundation		287175336077	Facebook	f	Facebook	BG	Bulgaria	1	1	45551	9110	90	0
Борба за съществуване / Extinction Rebellion Bulgaria		2258761914367373	Facebook	f	Facebook	BG	Bulgaria	1	1	45216	9043	103	0
Цветан Гайд		1544953965731921	Facebook	f	Facebook	BG	Bulgaria	1	1	44642	8928	78	0
Gimme5EUblogs	City Eng	1704673382966894	Facebook	f	Facebook	BG	Bulgaria	7	1	42986	16270	532	0
Да, Варна		1861176614159216	Facebook	f	Facebook	BG	Bulgaria	1	1	42896	8579	75	0
One Billion Rising Bulgaria		579415982138368	Facebook	f	Facebook	BG	Bulgaria	1	1	42611	8522	97	0
Евродепутати ГЕРБ/ЕНП - България		939131839491362	Facebook	f	Facebook	BG	Bulgaria	3	1	40942	8163	174	0
Karaci Tours Medical		408232079212353	Facebook	f	Facebook	BG	Bulgaria	1	1	40266	8053	70	0
ETUC		129041250601685	Facebook	f	Facebook	BG	Bulgaria	1	1	39958	19979	99	19
Debating Europe	Debating Europe	132011730204757	Facebook	f	Facebook	BG	Bulgaria	3	1	35100	7020	69	0
Climate-KIC		403370709744295	Facebook	f	Facebook	BG	Bulgaria	2	1	32594	14124	81	31
Tuxy		870667836405958	Facebook	f	Facebook	BG	Bulgaria	3	1	31907	12901	143	33
Организация за защита на животните "Четири лапи"		144072035778	Facebook	f	Facebook	BG	Bulgaria	12	1	31217	7527	1131	0
АБВ - Младежи		258397044345249	Facebook	f	Facebook	BG	Bulgaria	10	1	30077	5310	875	0
γυρίζουμε		278308089460720	Facebook	f	Facebook	BG	Bulgaria	7	1	28005	11910	179	39
Cecilia Malmström		258966159416	Facebook	f	Facebook	BG	Bulgaria	1	1	27661	11064	55	27
European Youth		130456876990360	Facebook	f	Facebook	BG	Bulgaria	5	1	26204	12872	141	19
UNICEF Europe & Central Asia		373536278864	Facebook	f	Facebook	BG	Bulgaria	1	1	25827	10331	4	0
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	f	Facebook	BG	Bulgaria	5	1	25390	10896	185	35
مكتب المحاماة العربي في بلغاريا		468472296878922	Facebook	f	Facebook	BG	Bulgaria	6	1	25000	10857	261	0
TODOROV-Imoteka Chaika	Todorov Sasho	573501706475405	Facebook	f	Facebook	BG	Bulgaria	4	1	24996	8000	352	0
Animal Matters	Animal Matters	1439364926329185	Facebook	f	Facebook	BG	Bulgaria	6	1	24085	7631	39	0
Avanta Care Ltd.		577732148956414	Facebook	f	Facebook	BG	Bulgaria	4	1	22344	5208	90	0
VOA - Глас на Америка		176413438620	Facebook	f	Facebook	BG	Bulgaria	10	1	21757	9373	21	0
