advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	100_1k	100 - 1k	BG	Bulgaria	24	1	5591346	2607913	8643	3296
European Greens		141366725876424	Facebook	100_1k	100 - 1k	BG	Bulgaria	19	1	2807563	1290014	4934	1637
Демократична България	Демократична България	995342840629890	Facebook	100_1k	100 - 1k	BG	Bulgaria	12	1	2562007	1137040	4490	1199
Kialo		729627343834501	Facebook	100_1k	100 - 1k	BG	Bulgaria	180	1	1381048	565702	7174	1944
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	100_1k	100 - 1k	BG	Bulgaria	34	1	900371	385811	2451	632
Движение ВОЛЯ		289082018098560	Facebook	100_1k	100 - 1k	BG	Bulgaria	1	1	858334	429167	428	85
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	100_1k	100 - 1k	BG	Bulgaria	27	1	840812	387944	1373	487
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	100_1k	100 - 1k	BG	Bulgaria	18	1	656224	274174	876	197
Стефан Тафров	Стефан Тафров	233810563693016	Facebook	100_1k	100 - 1k	BG	Bulgaria	4	1	529676	249840	1945	389
Valeri Simeonov		1967166133516609	Facebook	100_1k	100 - 1k	BG	Bulgaria	2	1	526748	219717	885	177
Приоритети	БЗНС	1163987410423594	Facebook	100_1k	100 - 1k	BG	Bulgaria	3	1	520837	235660	874	175
Бареков и Байрактаров без цензура - ТВ предаване		405986069871245	Facebook	100_1k	100 - 1k	BG	Bulgaria	1	1	440639	176255	783	392
Росен Богомилов	Ivanov Hristo	1183492355137046	Facebook	100_1k	100 - 1k	BG	Bulgaria	3	1	392419	196211	1459	292
ПП ГЕРБ - София		336639303182606	Facebook	100_1k	100 - 1k	BG	Bulgaria	1	1	292278	116911	259	52
Път на младите	Път на младите	2051476654950711	Facebook	100_1k	100 - 1k	BG	Bulgaria	4	1	280412	140207	1000	200
European Youth Event		919232861444360	Facebook	100_1k	100 - 1k	BG	Bulgaria	6	1	244621	113163	307	127
European Commission		107898832590939	Facebook	100_1k	100 - 1k	BG	Bulgaria	2	1	182193	91097	234	91
informo.bg	informo.bg	262524054082832	Facebook	100_1k	100 - 1k	BG	Bulgaria	2	1	151766	75883	451	90
Arte		656089814494677	Facebook	100_1k	100 - 1k	BG	Bulgaria	2	1	121489	60744	303	60
Greens/EFA in the European Parliament		150527751674751	Facebook	100_1k	100 - 1k	BG	Bulgaria	7	1	110603	49032	251	70
България на Труда и Разума - БТР		709384432421964	Facebook	100_1k	100 - 1k	BG	Bulgaria	1	1	103173	51586	229	45
Евро Ферт АД		271746059949890	Facebook	100_1k	100 - 1k	BG	Bulgaria	1	1	99924	49962	221	44
Радан Кънев	Радан Кънев	1461853244069926	Facebook	100_1k	100 - 1k	BG	Bulgaria	1	1	87850	43925	438	87
Give A Vote		2186129244970085	Facebook	100_1k	100 - 1k	BG	Bulgaria	1	1	86878	34751	86	17
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	100_1k	100 - 1k	BG	Bulgaria	2	1	82942	32296	122	24
