region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
bjelovar_bilogora_county	Bjelovar-Bilogora County	HR	Croatia	1534	383	97666	26209	481	6
brod_posavina_county	Brod-Posavina County	HR	Croatia	1639	415	140048	41262	709	12
dubrovnik_neretva_county	Dubrovnik-Neretva County	HR	Croatia	1783	463	152650	35970	804	6
istria_county	Istria County	HR	Croatia	1939	484	1043912	265869	4105	234
karlovac_county	Karlovac County	HR	Croatia	1610	400	35424	13723	255	6
koprivnica_krizevci_county	Koprivnica-Križevci County	HR	Croatia	1554	379	21324	7406	163	5
krapina_zagorje_county	Krapina-Zagorje County	HR	Croatia	1502	362	68276	15750	248	3
lika_senj_county	Lika-Senj County	HR	Croatia	1284	317	42404	9069	82	0
medimurje_county	Međimurje County	HR	Croatia	1607	406	62011	24601	354	8
osijek_baranja_county	Osijek-Baranja County	HR	Croatia	1950	505	520738	157863	2175	88
pozega_slavonia_county	Požega-Slavonia County	HR	Croatia	1441	344	27401	8726	204	2
primorje_gorski_kotar_county	Primorje-Gorski Kotar County	HR	Croatia	2043	536	476137	120689	1868	50
sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	1610	393	40595	14620	147	10
split_dalmatia_county	Split-Dalmatia County	HR	Croatia	2084	554	834278	293203	2820	190
varazdin_county	Varaždin County	HR	Croatia	1744	421	127376	38246	1063	14
virovitica_podravina_county	Virovitica-Podravina County	HR	Croatia	1445	345	50182	18584	496	4
vukovar_srijem_county	Vukovar-Srijem County	HR	Croatia	1645	414	96811	37533	471	17
zadar_county	Zadar County	HR	Croatia	1800	467	61990	20918	175	13
zagreb	Zagreb	HR	Croatia	2463	627	3898497	1313169	14857	1214
zagreb_county	Zagreb County	HR	Croatia	1696	408	106905	27869	413	10
sibenik_knin_county	Šibenik-Knin County	HR	Croatia	1604	394	25967	8114	178	4
