audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m25_34	male (25-34)	UK	United Kingdom	44578	4978	97366284	34412767	1110781	156849
f25_34	female (25-34)	UK	United Kingdom	44785	5036	91343249	32570534	1040645	154034
m35_44	male (35-44)	UK	United Kingdom	47700	4938	84723155	29012125	1027817	146093
m45_54	male (45-54)	UK	United Kingdom	47091	4824	84448971	28333202	1070441	146396
f35_44	female (35-44)	UK	United Kingdom	48191	5016	77867436	26675770	1000336	142211
f18_24	female (18-24)	UK	United Kingdom	40966	4702	77672538	28235049	821675	114007
f45_54	female (45-54)	UK	United Kingdom	47805	4907	73520060	24673978	1008103	138757
m55_64	male (55-64)	UK	United Kingdom	45223	4569	68332310	22470015	878932	114243
m18_24	male (18-24)	UK	United Kingdom	41041	4654	66224509	23356986	747808	94105
f55_64	female (55-64)	UK	United Kingdom	45883	4621	64857370	21371519	911603	121315
f65_	female (65+)	UK	United Kingdom	43417	4308	60633414	19752118	847155	109770
m65_	male (65+)	UK	United Kingdom	42845	4244	53518928	17409484	701878	89589
f13_17	female (13-17)	UK	United Kingdom	3091	884	4063022	1256131	31978	1091
u45_54	unknown (45-54)	UK	United Kingdom	35058	4170	2780603	935174	37648	5346
u35_44	unknown (35-44)	UK	United Kingdom	34945	4294	2729105	935665	34417	5002
m13_17	male (13-17)	UK	United Kingdom	3154	873	2712467	873901	24840	918
u55_64	unknown (55-64)	UK	United Kingdom	32196	3809	2241832	738350	31296	4289
u65_	unknown (65+)	UK	United Kingdom	29894	3546	2130500	702119	29759	4116
u25_34	unknown (25-34)	UK	United Kingdom	27844	4067	1507941	527960	18095	2550
u18_24	unknown (18-24)	UK	United Kingdom	21289	3432	760538	261948	9263	1146
u13_17	unknown (13-17)	UK	United Kingdom	1721	663	48670	14843	458	18
