day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d137	2019-05-17	CY	Cyprus	217	40	1208979	379190	5883	303
d136	2019-05-16	CY	Cyprus	260	47	1434350	440545	7496	404
d135	2019-05-15	CY	Cyprus	228	47	1158888	367105	5081	379
d134	2019-05-14	CY	Cyprus	210	45	993053	297752	3783	313
d133	2019-05-13	CY	Cyprus	177	47	707682	227547	2456	289
d132	2019-05-12	CY	Cyprus	181	50	867496	268801	2797	287
d131	2019-05-11	CY	Cyprus	189	53	765391	239031	2640	287
d130	2019-05-10	CY	Cyprus	204	53	1231897	430444	5818	843
d129	2019-05-09	CY	Cyprus	217	54	1204702	406419	5946	644
d128	2019-05-08	CY	Cyprus	201	56	1161110	404954	5784	705
d127	2019-05-07	CY	Cyprus	196	51	1189592	406487	5949	655
d126	2019-05-06	CY	Cyprus	167	46	1134579	366475	4998	596
d125	2019-05-05	CY	Cyprus	150	43	515256	146001	1544	36
d124	2019-05-04	CY	Cyprus	153	43	668322	183923	2482	36
d123	2019-05-03	CY	Cyprus	139	44	559374	156656	1900	39
d122	2019-05-02	CY	Cyprus	120	40	506784	127113	1331	33
d121	2019-05-01	CY	Cyprus	108	38	190978	52214	558	26
d120	2019-04-30	CY	Cyprus	138	43	146394	42947	500	26
d119	2019-04-29	CY	Cyprus	135	43	134255	39633	441	26
d118	2019-04-28	CY	Cyprus	136	44	179902	49391	620	29
d117	2019-04-27	CY	Cyprus	148	49	193761	55872	935	54
d116	2019-04-26	CY	Cyprus	152	52	209351	57953	1133	54
d115	2019-04-25	CY	Cyprus	149	50	220717	68063	934	51
d114	2019-04-24	CY	Cyprus	142	48	249304	76382	833	51
d113	2019-04-23	CY	Cyprus	142	49	197575	61622	748	3
d112	2019-04-22	CY	Cyprus	140	50	93810	24898	443	3
d111	2019-04-21	CY	Cyprus	155	54	232178	60830	953	3
d110	2019-04-20	CY	Cyprus	155	56	146008	42391	667	4
d109	2019-04-19	CY	Cyprus	160	58	127745	38956	568	3
d108	2019-04-18	CY	Cyprus	160	61	83960	25812	301	4
d107	2019-04-17	CY	Cyprus	161	62	81065	25911	299	4
d106	2019-04-16	CY	Cyprus	170	65	122175	34895	461	5
d105	2019-04-15	CY	Cyprus	213	73	188082	59120	783	34
d104	2019-04-14	CY	Cyprus	221	75	150511	49411	893	34
d103	2019-04-13	CY	Cyprus	228	85	163555	48137	825	37
d102	2019-04-12	CY	Cyprus	290	94	207506	66943	892	55
d101	2019-04-11	CY	Cyprus	260	96	228450	75476	964	58
d100	2019-04-10	CY	Cyprus	237	95	223432	67090	895	35
d099	2019-04-09	CY	Cyprus	238	102	205361	63828	820	35
d098	2019-04-08	CY	Cyprus	233	100	171300	57626	683	36
d097	2019-04-07	CY	Cyprus	231	93	290625	91893	904	31
d096	2019-04-06	CY	Cyprus	228	92	257982	85751	819	33
d095	2019-04-05	CY	Cyprus	227	92	216505	62683	710	26
d094	2019-04-04	CY	Cyprus	213	83	223221	66154	712	25
d093	2019-04-03	CY	Cyprus	187	80	245536	72331	816	32
d092	2019-04-02	CY	Cyprus	173	79	167737	58987	762	33
d091	2019-04-01	CY	Cyprus	181	79	262833	89553	1079	105
d090	2019-03-31	CY	Cyprus	201	95	262943	87026	1070	106
d089	2019-03-30	CY	Cyprus	207	95	342602	95697	1235	102
d088	2019-03-29	CY	Cyprus	233	112	843630	329505	3998	622
d087	2019-03-28	CY	Cyprus	217	106	655632	278158	3475	547
d086	2019-03-27	CY	Cyprus	186	89	574917	255632	3171	544
d085	2019-03-26	CY	Cyprus	164	82	182415	66171	840	106
d084	2019-03-25	CY	Cyprus	158	79	195315	66163	835	114
d083	2019-03-24	CY	Cyprus	152	76	191194	63019	797	94
d082	2019-03-23	CY	Cyprus	160	78	179997	62940	854	124
d081	2019-03-22	CY	Cyprus	160	80	139287	53007	838	122
d080	2019-03-21	CY	Cyprus	155	78	141851	56028	823	113
d079	2019-03-20	CY	Cyprus	158	72	183022	69201	991	116
d078	2019-03-19	CY	Cyprus	159	68	177667	69462	872	111
d077	2019-03-18	CY	Cyprus	150	58	185063	71434	815	113
d076	2019-03-17	CY	Cyprus	119	49	160465	65102	818	40
d075	2019-03-16	CY	Cyprus	113	50	153677	54199	808	40
d074	2019-03-15	CY	Cyprus	111	49	158360	48951	736	65
d073	2019-03-14	CY	Cyprus	86	44	195582	67398	748	124
d072	2019-03-13	CY	Cyprus	86	42	147240	39864	597	43
d071	2019-03-12	CY	Cyprus	76	41	164862	42566	560	29
d070	2019-03-11	CY	Cyprus	85	46	195446	74178	490	29
d069	2019-03-10	CY	Cyprus	85	45	195834	76055	599	29
d068	2019-03-09	CY	Cyprus	93	53	259707	89324	870	29
d067	2019-03-08	CY	Cyprus	97	55	276307	93748	1032	47
d066	2019-03-07	CY	Cyprus	76	40	97121	41127	361	22
d065	2019-03-06	CY	Cyprus	77	35	49594	22290	319	36
d064	2019-03-05	CY	Cyprus	66	36	94572	36271	362	35
d063	2019-03-04	CY	Cyprus	59	34	137732	44814	406	34
d062	2019-03-03	CY	Cyprus	52	31	156953	38627	387	1
d061	2019-03-02	CY	Cyprus	45	26	105989	28307	284	1
d060	2019-03-01	CY	Cyprus	43	24	29395	13012	91	0
d059	2019-02-28	CY	Cyprus	40	21	5858	1409	38	1
d058	2019-02-27	CY	Cyprus	44	19	5544	1252	40	1
