advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Alianța 2020 USR PLUS	Alianța 2020 USR PLUS	621574984950400	Facebook	arad_county_RO	Arad County, Romania	5	1	35230	14564	83	17
Romania #nuepsd	Future Innovation	293215748279337	Facebook	arad_county_RO	Arad County, Romania	1	1	12224	4889	5	2
European Parliament	European Parliament	178362315106	Facebook	arad_county_RO	Arad County, Romania	1	1	10954	4381	21	10
USR Arad	Uniunea Salvați Romania	1210260295704425	Facebook	arad_county_RO	Arad County, Romania	1	1	9999	5000	20	0
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	arad_county_RO	Arad County, Romania	2	1	6954	3477	9	4
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	arad_county_RO	Arad County, Romania	3	1	6687	2971	8	3
Parlamentul European, Biroul de Informare în Romania	Parlamentul European, Biroul de Informare în Romania	138896782840976	Facebook	arad_county_RO	Arad County, Romania	2	1	3598	1470	4	0
RMDSZ	RMDSZ	102601499822802	Facebook	arad_county_RO	Arad County, Romania	6	1	2484	724	2	0
Cristian Ghinea	Uniunea Salvați România	269505079808785	Facebook	arad_county_RO	Arad County, Romania	2	1	2469	1153	1	0
Nicu Ștefănuță	Uniunea Salvați România - USR	279454772645662	Facebook	arad_county_RO	Arad County, Romania	2	1	2318	1159	2	0
Viorel Catarama	Dreapta Liberala	795022763862618	Facebook	arad_county_RO	Arad County, Romania	2	1	2129	425	4	0
Greenpeace Romania	Greenpeace Romania	291132089193	Facebook	arad_county_RO	Arad County, Romania	9	1	1972	376	6	0
European Commission	European Commission	107898832590939	Facebook	arad_county_RO	Arad County, Romania	2	1	1655	827	4	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	arad_county_RO	Arad County, Romania	2	1	1392	467	2	0
Dreapta Liberală - DL	Dreapta Liberala	1881461575305499	Facebook	arad_county_RO	Arad County, Romania	4	1	1303	254	1	0
Partidul Mișcarea Populară	Amerisoft	581911828514783	Facebook	arad_county_RO	Arad County, Romania	1	1	1101	220	0	0
Dacian Cioloş	PLUS	107543802616247	Facebook	arad_county_RO	Arad County, Romania	1	1	1024	204	2	0
Virgil Popescu	POPESCU VIRGIL-DANIEL	1641765056062575	Facebook	arad_county_RO	Arad County, Romania	1	1	952	190	1	0
Kelemen Hunor	RMDSZ	175293925828191	Facebook	arad_county_RO	Arad County, Romania	1	1	527	105	0	0
Erdélyi magyarok Orbán Viktor mellett	Erdélyi magyarok Orbán Viktor mellett	1537537942983268	Facebook	arad_county_RO	Arad County, Romania	3	1	421	161	1	0
Legyen ELÉG	Legyen Elég	1500893963467932	Facebook	arad_county_RO	Arad County, Romania	4	1	388	73	1	0
MH TIMES	MINCULEASA CLAUDIU-NICOLAE	559977200816313	Facebook	arad_county_RO	Arad County, Romania	2	1	309	62	1	0
Kárpát-medencei Magyar Összefogás	Kárpát-medencei Magyar Összefogás	221361328752151	Facebook	arad_county_RO	Arad County, Romania	1	1	286	143	0	0
Mihai Goţiu	Uniunea Salvați România	602280189818804	Facebook	arad_county_RO	Arad County, Romania	1	1	276	138	0	0
Raluca Amariei	USR Sibiu	183087692172986	Facebook	arad_county_RO	Arad County, Romania	1	1	239	119	0	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	arad_county_RO	Arad County, Romania	1	1	199	99	0	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	arad_county_RO	Arad County, Romania	2	1	181	47	0	0
Socioblog.ro	ZODIAN ALEXANDRU-SERBAN	815735411826201	Facebook	arad_county_RO	Arad County, Romania	1	1	170	34	0	0
Iulian Lorincz	Uniunea Salvați România - USR	924354934394338	Facebook	arad_county_RO	Arad County, Romania	1	1	143	28	0	0
Corina Cretu	Corina Cretu	200813406761691	Facebook	arad_county_RO	Arad County, Romania	1	1	132	26	0	0
Cristian Bușoi	Rus Alexandra	112332998808842	Facebook	arad_county_RO	Arad County, Romania	1	1	127	25	0	0
Todoran Adrian	Deputat Adrian Todoran	378450619599004	Facebook	arad_county_RO	Arad County, Romania	1	1	54	10	0	0
Gregoriana Tudoran	Tudoran Gregoriana Carmen	1985293741779690	Facebook	arad_county_RO	Arad County, Romania	1	1	17	0	0	0
