advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Izquierda Unida de Castilla y León	Izquierda Unida de Castilla y León	315922371074	Facebook	castilla_y_leon_ES	Castilla y Leon, Spain	6	1	210994	45000	1394	200
Avaaz	Avaaz	8340223883	Facebook	castilla_y_leon_ES	Castilla y Leon, Spain	9	1	113336	44410	192	49
European Parliament	European Parliament	178362315106	Facebook	castilla_y_leon_ES	Castilla y Leon, Spain	1	1	20317	8127	40	20
Reacciona y Actúa	Actúa 	1916676245053161	Facebook	castilla_y_leon_ES	Castilla y Leon, Spain	15	1	19046	5398	65	0
Coalición por El Bierzo	Coalición por El Bierzo	661476137308587	Facebook	castilla_y_leon_ES	Castilla y Leon, Spain	2	1	18808	9405	186	0
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	castilla_y_leon_ES	Castilla y Leon, Spain	2	1	11020	4891	26	4
Ahora Repúblicas	Esquerra Republicana de Catalunya	578942235869606	Facebook	castilla_y_leon_ES	Castilla y Leon, Spain	1	1	8301	4150	20	4
Markel Olano	EAJ-PNV	898191063533170	Facebook	castilla_y_leon_ES	Castilla y Leon, Spain	1	1	5704	2852	28	5
Instituto Internacional de Derecho y Medio Ambiente (IIDMA)	Laura Fernández Dobarro	219220477095	Facebook	castilla_y_leon_ES	Castilla y Leon, Spain	2	1	4029	805	7	0
Compromís	Compromís	194053080624605	Facebook	castilla_y_leon_ES	Castilla y Leon, Spain	1	1	2435	487	24	4
Partido Por un Mundo más Justo · M+J	Partido Por un Mundo más Justo · M+J	147468905314265	Facebook	castilla_y_leon_ES	Castilla y Leon, Spain	1	1	1994	398	3	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	castilla_y_leon_ES	Castilla y Leon, Spain	1	1	538	269	1	0
PSOE Aragón	PSOE Aragón	170970449608409	Facebook	castilla_y_leon_ES	Castilla y Leon, Spain	23	1	533	27	42	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	castilla_y_leon_ES	Castilla y Leon, Spain	4	1	464	136	1	0
European Commission	European Commission	107898832590939	Facebook	castilla_y_leon_ES	Castilla y Leon, Spain	2	1	377	188	0	0
Podemos Aragón	Podemos Equo	570770963015441	Facebook	castilla_y_leon_ES	Castilla y Leon, Spain	1	1	231	116	2	0
IU Aragón	IU Aragón	178663732095	Facebook	castilla_y_leon_ES	Castilla y Leon, Spain	1	1	182	36	3	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	castilla_y_leon_ES	Castilla y Leon, Spain	2	1	89	22	0	0
PSOE Extremadura	PSOE Extremadura	187170858138979	Facebook	castilla_y_leon_ES	Castilla y Leon, Spain	2	1	65	13	1	0
Zaragoza en Común	Zaragoza en Común	1404651893174804	Facebook	castilla_y_leon_ES	Castilla y Leon, Spain	1	1	25	0	2	0
VOX España		467127060059387	Facebook	castilla_y_leon_ES	Castilla y Leon, Spain	1	1	25	0	2	0
SPEA - Sociedade Portuguesa para o Estudo das Aves	SPEA - Sociedade Portuguesa para o Estudo das Aves	152559446094	Facebook	castilla_y_leon_ES	Castilla y Leon, Spain	1	1	4	0	0	0
